Wavelength (nm)	Reflectance (%)
474.91	106.0878
475.04	105.8196
475.17	106.7076
475.30	105.1421
475.43	104.8697
475.56	106.6199
475.69	107.7718
475.82	106.9310
475.95	108.0117
476.08	108.2512
476.21	108.1559
476.34	106.4936
476.46	107.5732
476.59	107.2198
476.72	107.4283
476.85	106.2471
476.98	106.3062
477.11	106.6887
477.24	106.1632
477.37	104.9995
477.50	106.1406
477.63	106.8415
477.76	106.2867
477.89	106.0125
478.02	106.2141
478.15	106.3323
478.28	106.7628
478.41	105.5229
478.54	106.2034
478.66	106.4904
478.79	106.2526
478.92	105.4769
479.05	106.3958
479.18	105.7072
479.31	105.9903
479.44	105.9324
479.57	106.0152
479.70	106.8643
479.83	107.8011
479.96	106.0946
480.09	105.6537
480.22	105.9873
480.35	105.2488
480.48	104.9634
480.60	105.6435
480.73	106.2651
480.86	106.4025
480.99	106.1624
481.12	105.1710
481.25	106.4664
481.38	106.5251
481.51	105.6363
481.64	105.7647
481.77	106.8070
481.90	106.3797
482.03	105.3839
482.16	106.0066
482.29	106.1241
482.41	106.4377
482.54	106.5252
482.67	107.1095
482.80	107.6274
482.93	107.0234
483.06	106.3080
483.19	106.4244
483.32	106.7867
483.45	105.9785
483.58	105.8603
483.71	105.7159
483.84	105.3600
483.97	105.1038
484.09	105.1782
484.22	105.8984
484.35	106.0821
484.48	105.8010
484.61	105.7797
484.74	106.1046
484.87	105.8490
485.00	106.1999
485.13	106.3639
485.26	106.9549
485.39	106.0759
485.52	105.7555
485.64	105.1514
485.77	105.6365
485.90	105.1771
486.03	106.2314
486.16	106.3396
486.29	106.5162
486.42	106.4253
486.55	106.0092
486.68	105.4295
486.81	106.0688
486.94	105.9650
487.06	105.2477
487.19	105.5636
487.32	105.8692
487.45	105.2624
487.58	105.7781
487.71	106.0326
487.84	105.6893
487.97	105.4678
488.10	106.0468
488.23	105.3574
488.35	105.7236
488.48	106.2380
488.61	106.5040
488.74	106.1576
488.87	105.8110
489.00	105.7124
489.13	105.8351
489.26	105.6254
489.39	105.4920
489.52	106.1895
489.64	105.9418
489.77	105.6087
489.90	105.3403
490.03	105.4754
490.16	105.6841
490.29	105.3044
490.42	105.6116
490.55	105.7047
490.68	106.2076
490.81	105.2891
490.93	105.5788
491.06	105.4547
491.19	105.2186
491.32	104.8722
491.45	105.3621
491.58	105.6169
491.71	105.7947
491.84	105.4528
491.97	105.1978
492.09	105.6217
492.22	105.2073
492.35	104.9321
492.48	105.7364
492.61	105.4706
492.74	105.1625
492.87	105.6226
493.00	105.3204
493.12	105.1342
493.25	105.7224
493.38	106.2179
493.51	105.8630
493.64	106.0640
493.77	106.1249
493.90	105.4862
494.03	104.8946
494.16	105.2687
494.28	105.7104
494.41	105.0416
494.54	105.2295
494.67	106.0227
494.80	105.8782
494.93	105.7016
495.06	106.6580
495.19	107.2402
495.31	106.9427
495.44	106.7247
495.57	106.7638
495.70	106.8113
495.83	106.6301
495.96	105.8020
496.09	105.5594
496.22	106.0214
496.34	105.7859
496.47	105.1690
496.60	105.3623
496.73	106.0469
496.86	105.1622
496.99	105.2045
497.12	105.4528
497.24	105.4017
497.37	105.1577
497.50	105.5540
497.63	104.8082
497.76	104.4887
497.89	105.5419
498.02	105.6584
498.15	105.4019
498.27	105.7689
498.40	106.2464
498.53	105.5882
498.66	105.9470
498.79	106.0257
498.92	106.1160
499.05	106.3012
499.17	105.7792
499.30	105.4179
499.43	105.9890
499.56	105.9889
499.69	105.8063
499.82	106.4857
499.95	106.6242
500.07	106.1771
500.20	105.3701
500.33	105.3627
500.46	105.5097
500.59	105.2094
500.72	104.8714
500.85	105.5080
500.97	106.0275
501.10	105.8840
501.23	105.3895
501.36	105.4681
501.49	105.8888
501.62	104.9500
501.75	105.1712
501.87	105.5971
502.00	105.5771
502.13	105.4998
502.26	105.7715
502.39	105.6401
502.52	105.5951
502.64	105.2989
502.77	105.1567
502.90	105.6271
503.03	105.4655
503.16	105.1113
503.29	105.5662
503.42	105.8554
503.54	105.7587
503.67	105.1960
503.80	106.1741
503.93	106.3090
504.06	105.5898
504.19	105.3622
504.31	105.5861
504.44	104.9781
504.57	105.1455
504.70	105.3995
504.83	105.4366
504.96	105.6604
505.08	105.0862
505.21	104.6678
505.34	104.8827
505.47	104.8476
505.60	104.8356
505.73	104.7823
505.85	105.0580
505.98	105.3024
506.11	105.2520
506.24	105.0985
506.37	105.3378
506.50	105.3096
506.62	105.0447
506.75	104.7490
506.88	105.2008
507.01	105.5435
507.14	105.4936
507.27	105.5116
507.39	106.0140
507.52	105.3223
507.65	105.5990
507.78	105.3103
507.91	105.1045
508.04	104.7798
508.16	105.0791
508.29	105.2593
508.42	105.6221
508.55	105.1395
508.68	105.3030
508.81	105.3965
508.93	104.8762
509.06	104.5543
509.19	105.2325
509.32	104.9005
509.45	104.9183
509.57	104.9589
509.70	105.0955
509.83	104.8963
509.96	105.0859
510.09	105.0025
510.22	105.1992
510.34	104.7678
510.47	104.8793
510.60	104.8429
510.73	104.7176
510.86	104.6324
510.98	104.7600
511.11	104.5508
511.24	104.7336
511.37	104.8600
511.50	104.7630
511.63	105.0258
511.75	105.0664
511.88	104.9322
512.01	104.8520
512.14	104.9041
512.27	104.9188
512.39	104.8919
512.52	104.9056
512.65	104.9301
512.78	104.6714
512.91	104.3845
513.03	104.2064
513.16	104.2283
513.29	104.0192
513.42	103.8987
513.55	104.3481
513.67	104.7738
513.80	104.4694
513.93	104.3199
514.06	104.5961
514.19	104.1087
514.31	104.0677
514.44	104.0628
514.57	103.8883
514.70	104.0960
514.83	104.4451
514.95	104.2583
515.08	104.4343
515.21	104.8848
515.34	104.9355
515.47	104.7616
515.59	104.7168
515.72	104.2633
515.85	104.2912
515.98	103.8569
516.11	103.6293
516.23	103.8202
516.36	104.4690
516.49	104.2142
516.62	104.1210
516.75	104.8163
516.87	104.7303
517.00	103.9720
517.13	104.1103
517.26	104.8359
517.39	104.2697
517.51	103.6997
517.64	104.4246
517.77	104.2826
517.90	103.8230
518.02	104.1294
518.15	104.3502
518.28	103.9434
518.41	103.8674
518.54	103.7850
518.66	103.6894
518.79	103.8407
518.92	103.7890
519.05	103.5806
519.18	103.5780
519.30	103.3853
519.43	103.3983
519.56	103.2935
519.69	103.7853
519.81	104.0568
519.94	104.0569
520.07	104.0416
520.20	104.1775
520.33	104.0675
520.45	103.7311
520.58	103.4598
520.71	103.3533
520.84	103.5185
520.96	103.5205
521.09	103.2271
521.22	103.1946
521.35	103.4487
521.48	103.4656
521.60	103.2218
521.73	102.9476
521.86	103.3136
521.99	103.3566
522.11	103.0196
