Wavelength (nm)	Intensity
377.35	805.11
377.48	596.00
377.62	613.22
377.75	616.33
377.88	825.56
378.02	814.67
378.15	815.33
378.28	790.22
378.41	861.78
378.55	833.33
378.68	811.11
378.81	792.22
378.95	813.00
379.08	810.00
379.21	774.89
379.35	834.22
379.48	840.56
379.61	889.78
379.74	812.56
379.88	800.22
380.01	879.22
380.14	931.56
380.28	854.67
380.41	777.89
380.54	833.89
380.68	842.22
380.81	760.00
380.94	850.67
381.07	886.00
381.21	890.22
381.34	811.67
381.47	756.22
381.61	964.78
381.74	829.11
381.87	779.78
382.00	837.56
382.14	906.33
382.27	862.44
382.40	807.78
382.54	881.56
382.67	882.56
382.80	784.11
382.93	786.22
383.07	816.33
383.20	819.56
383.33	854.33
383.47	794.11
383.60	772.44
383.73	966.33
383.86	854.22
384.00	815.11
384.13	807.00
384.26	856.44
384.40	863.78
384.53	815.89
384.66	868.78
384.79	835.11
384.93	804.33
385.06	806.67
385.19	834.33
385.33	946.89
385.46	851.89
385.59	794.67
385.72	834.44
385.86	776.00
385.99	808.22
386.12	813.00
386.25	783.67
386.39	864.89
386.52	876.33
386.65	815.44
386.79	807.78
386.92	797.78
387.05	902.44
387.18	777.56
387.32	788.67
387.45	854.22
387.58	827.44
387.71	803.78
387.85	792.89
387.98	835.89
388.11	851.11
388.25	834.89
388.38	816.89
388.51	858.67
388.64	864.22
388.78	798.11
388.91	777.78
389.04	816.56
389.17	925.89
389.31	827.56
389.44	846.56
389.57	887.33
389.70	848.67
389.84	808.11
389.97	799.44
390.10	804.33
390.24	844.78
390.37	808.89
390.50	799.67
390.63	893.89
390.77	826.78
390.90	825.22
391.03	818.44
391.16	777.56
391.30	803.89
391.43	802.22
391.56	799.00
391.69	791.56
391.83	867.67
391.96	829.22
392.09	809.00
392.22	910.11
392.36	843.33
392.49	789.89
392.62	816.11
392.75	843.56
392.89	878.56
393.02	787.89
393.15	786.33
393.28	773.78
393.42	901.56
393.55	774.33
393.68	799.89
393.81	753.11
393.95	807.89
394.08	800.22
394.21	797.44
394.34	859.78
394.48	847.67
394.61	852.11
394.74	831.33
394.87	868.67
395.01	848.22
395.14	845.78
395.27	789.11
395.40	917.78
395.54	919.22
395.67	827.22
395.80	811.33
395.93	846.44
396.07	800.11
396.20	794.44
396.33	754.67
396.46	800.33
396.59	812.89
396.73	812.44
396.86	789.78
396.99	869.44
397.12	829.00
397.26	821.11
397.39	815.44
397.52	1110.44
397.65	926.22
397.79	819.22
397.92	809.33
398.05	875.89
398.18	803.33
398.32	810.67
398.45	848.67
398.58	843.67
398.71	848.22
398.84	779.33
398.98	814.22
399.11	849.67
399.24	840.11
399.37	805.67
399.51	783.11
399.64	827.11
399.77	832.33
399.90	818.78
400.03	815.44
400.17	776.89
400.30	887.44
400.43	849.44
400.56	823.33
400.70	824.78
400.83	799.00
400.96	788.67
401.09	827.67
401.23	829.56
401.36	888.22
401.49	802.67
401.62	841.33
401.75	820.11
401.89	793.78
402.02	813.67
402.15	815.89
402.28	842.00
402.41	832.33
402.55	799.89
402.68	807.11
402.81	890.22
402.94	866.89
403.08	795.78
403.21	779.11
403.34	863.56
403.47	860.78
403.60	809.44
403.74	845.89
403.87	865.78
404.00	800.67
404.13	794.11
404.26	775.00
404.40	795.44
404.53	842.33
404.66	814.67
404.79	779.67
404.93	864.11
405.06	835.56
405.19	770.67
405.32	829.22
405.45	853.00
405.59	862.22
405.72	823.33
405.85	795.89
405.98	992.11
406.11	791.89
406.25	793.67
406.38	805.00
406.51	846.78
406.64	823.44
406.77	778.78
406.91	775.11
407.04	842.78
407.17	813.00
407.30	844.33
407.43	815.00
407.57	898.00
407.70	879.44
407.83	788.56
407.96	820.56
408.09	785.89
408.23	908.78
408.36	817.22
408.49	813.11
408.62	940.11
408.75	838.67
408.89	793.89
409.02	838.89
409.15	822.78
409.28	908.56
409.41	843.78
409.55	796.11
409.68	944.33
409.81	844.78
409.94	797.00
410.07	825.33
410.20	832.44
410.34	811.22
410.47	820.33
410.60	832.33
410.73	851.67
410.86	796.33
411.00	820.11
411.13	791.67
411.26	829.67
411.39	832.89
411.52	843.56
411.66	808.89
411.79	809.33
411.92	794.22
412.05	810.89
412.18	808.22
412.31	847.00
412.45	869.67
412.58	860.11
412.71	783.78
412.84	845.56
412.97	902.44
413.11	826.44
413.24	842.44
413.37	867.33
413.50	928.00
413.63	830.44
413.76	808.00
413.90	857.44
414.03	799.56
414.16	805.44
414.29	839.22
414.42	823.44
414.56	932.67
414.69	806.78
414.82	818.67
414.95	822.11
415.08	843.44
415.21	819.67
415.35	840.56
415.48	755.00
415.61	867.33
415.74	868.56
415.87	776.44
