Wavelength (nm)	Intensity
377.35	821.88
377.48	592.38
377.62	616.00
377.75	615.12
377.88	834.38
378.02	813.75
378.15	811.25
378.28	786.50
378.41	859.12
378.55	832.38
378.68	813.62
378.81	789.25
378.95	818.12
379.08	813.88
379.21	774.00
379.35	840.88
379.48	842.62
379.61	892.12
379.74	810.50
379.88	793.38
380.01	875.38
380.14	933.12
380.28	850.25
380.41	786.62
380.54	831.25
380.68	844.38
380.81	763.75
380.94	850.50
381.07	888.75
381.21	884.25
381.34	810.88
381.47	760.75
381.61	959.62
381.74	824.88
381.87	776.62
382.00	837.75
382.14	906.38
382.27	858.00
382.40	806.38
382.54	882.00
382.67	885.50
382.80	789.25
382.93	800.25
383.07	822.12
383.20	822.75
383.33	850.88
383.47	789.50
383.60	775.25
383.73	963.75
383.86	851.25
384.00	814.00
384.13	806.50
384.26	856.00
384.40	870.62
384.53	821.12
384.66	856.62
384.79	831.50
384.93	808.50
385.06	813.75
385.19	829.50
385.33	937.75
385.46	855.88
385.59	797.50
385.72	837.75
385.86	775.00
385.99	808.00
386.12	809.12
386.25	781.38
386.39	859.50
386.52	879.12
386.65	813.62
386.79	805.38
386.92	794.88
387.05	897.88
387.18	773.62
387.32	785.38
387.45	853.12
387.58	832.62
387.71	801.00
387.85	800.50
387.98	838.38
388.11	849.00
388.25	827.88
388.38	818.88
388.51	857.25
388.64	860.38
388.78	798.75
388.91	776.88
389.04	818.38
389.17	929.12
389.31	827.75
389.44	837.50
389.57	881.62
389.70	851.62
389.84	803.00
389.97	801.12
390.10	800.88
390.24	854.75
390.37	809.50
390.50	798.38
390.63	894.75
390.77	827.38
390.90	823.25
391.03	818.50
391.16	780.75
391.30	805.38
391.43	807.12
391.56	800.50
391.69	789.88
391.83	866.50
391.96	823.62
392.09	801.38
392.22	908.88
392.36	839.62
392.49	790.25
392.62	812.75
392.75	847.88
392.89	888.62
393.02	788.12
393.15	788.88
393.28	775.88
393.42	912.25
393.55	771.88
393.68	806.75
393.81	752.62
393.95	809.88
394.08	797.38
394.21	793.88
394.34	860.50
394.48	849.38
394.61	856.38
394.74	831.25
394.87	858.00
395.01	839.25
395.14	850.50
395.27	793.38
395.40	916.62
395.54	916.88
395.67	826.12
395.80	812.38
395.93	853.50
396.07	800.12
396.20	797.12
396.33	752.00
396.46	795.75
396.59	817.75
396.73	810.25
396.86	789.62
396.99	869.62
397.12	836.62
397.26	818.62
397.39	816.25
397.52	1119.50
397.65	933.88
397.79	818.88
397.92	811.00
398.05	874.50
398.18	803.25
398.32	814.12
398.45	844.75
398.58	845.50
398.71	850.38
398.84	779.88
398.98	817.25
399.11	848.00
399.24	838.62
399.37	806.88
399.51	787.00
399.64	824.38
399.77	829.12
399.90	818.00
400.03	819.00
400.17	777.88
400.30	883.00
400.43	851.50
400.56	821.00
400.70	824.88
400.83	801.00
400.96	793.88
401.09	827.50
401.23	825.88
401.36	888.62
401.49	804.12
401.62	835.75
401.75	818.88
401.89	790.88
402.02	812.38
402.15	820.38
402.28	841.88
402.41	832.88
402.55	804.12
402.68	817.12
402.81	892.88
402.94	860.75
403.08	798.25
403.21	784.38
403.34	860.75
403.47	858.38
403.60	812.12
403.74	841.50
403.87	860.25
404.00	797.25
404.13	795.00
404.26	779.25
404.40	797.62
404.53	839.75
404.66	809.25
404.79	787.25
404.93	869.25
405.06	826.50
405.19	768.50
405.32	830.38
405.45	850.75
405.59	866.12
405.72	823.62
405.85	790.88
405.98	988.00
406.11	795.88
406.25	796.38
406.38	810.25
406.51	849.25
406.64	817.38
406.77	777.38
406.91	773.62
407.04	846.00
407.17	819.62
407.30	836.50
407.43	815.62
407.57	896.88
407.70	877.25
407.83	793.75
407.96	826.25
408.09	787.62
408.23	911.12
408.36	812.50
408.49	801.25
408.62	934.62
408.75	830.62
408.89	793.00
409.02	843.00
409.15	831.00
409.28	912.62
