Wavelength (nm)	Intensity
377.35	799.11
377.48	595.22
377.62	618.11
377.75	609.44
377.88	815.67
378.02	797.00
378.15	803.67
378.28	774.44
378.41	837.22
378.55	810.00
378.68	805.11
378.81	780.11
378.95	807.89
379.08	790.67
379.21	764.22
379.35	821.33
379.48	823.56
379.61	877.67
379.74	802.00
379.88	783.00
380.01	859.56
380.14	912.00
380.28	846.11
380.41	773.33
380.54	811.11
380.68	831.44
380.81	747.67
380.94	829.89
381.07	873.00
381.21	871.33
381.34	799.89
381.47	746.22
381.61	935.89
381.74	803.78
381.87	772.33
382.00	826.00
382.14	882.22
382.27	840.11
382.40	776.78
382.54	867.00
382.67	861.89
382.80	776.11
382.93	784.44
383.07	806.22
383.20	801.78
383.33	835.89
383.47	779.67
383.60	764.33
383.73	942.89
383.86	829.78
384.00	796.33
384.13	792.00
384.26	835.89
384.40	853.67
384.53	807.56
384.66	852.67
384.79	823.22
384.93	791.78
385.06	797.78
385.19	820.44
385.33	917.44
385.46	838.89
385.59	781.22
385.72	823.89
385.86	767.89
385.99	794.78
386.12	796.11
386.25	776.89
386.39	846.33
386.52	861.56
386.65	798.11
386.79	800.89
386.92	787.56
387.05	883.89
387.18	758.44
387.32	776.00
387.45	832.56
387.58	811.78
387.71	797.78
387.85	782.56
387.98	827.67
388.11	840.22
388.25	825.11
388.38	806.56
388.51	839.44
388.64	846.33
388.78	787.56
388.91	763.33
389.04	798.67
389.17	909.67
389.31	817.78
389.44	834.67
389.57	862.22
389.70	829.33
389.84	785.56
389.97	789.44
390.10	787.78
390.24	828.67
390.37	802.22
390.50	791.78
390.63	867.56
390.77	803.33
390.90	814.44
391.03	804.67
391.16	764.00
391.30	787.78
391.43	797.00
391.56	791.44
391.69	780.44
391.83	848.78
391.96	810.89
392.09	792.89
392.22	891.33
392.36	827.89
392.49	775.33
392.62	797.67
392.75	830.67
392.89	865.56
393.02	771.33
393.15	772.44
393.28	761.78
393.42	885.89
393.55	760.44
393.68	790.44
393.81	741.00
393.95	789.89
394.08	783.78
394.21	784.67
394.34	838.00
394.48	829.11
394.61	838.89
394.74	822.78
394.87	851.67
395.01	825.11
395.14	839.00
395.27	788.78
395.40	897.56
395.54	892.22
395.67	806.11
395.80	795.56
395.93	839.78
396.07	786.00
396.20	786.33
396.33	740.78
396.46	785.44
396.59	798.67
396.73	795.00
396.86	776.22
396.99	858.44
397.12	814.44
397.26	808.11
397.39	803.56
397.52	1081.11
397.65	909.44
397.79	808.11
397.92	793.33
398.05	851.44
398.18	787.56
398.32	793.22
398.45	830.33
398.58	823.89
398.71	830.89
398.84	769.11
398.98	804.56
399.11	828.78
399.24	825.33
399.37	796.11
399.51	769.00
399.64	803.67
399.77	807.67
399.90	805.11
400.03	805.22
400.17	760.56
400.30	862.33
400.43	830.44
400.56	809.56
400.70	810.56
400.83	782.00
400.96	781.67
401.09	810.22
401.23	812.22
401.36	868.67
401.49	790.56
401.62	807.33
401.75	795.33
401.89	776.11
402.02	795.00
402.15	807.22
402.28	826.78
402.41	817.44
402.55	784.44
402.68	795.67
402.81	870.78
402.94	843.89
403.08	784.78
403.21	768.67
403.34	839.00
403.47	839.11
403.60	794.78
403.74	829.56
403.87	843.89
404.00	773.89
404.13	783.33
404.26	765.67
404.40	771.44
404.53	821.56
404.66	801.11
404.79	769.00
404.93	839.67
405.06	788.78
405.19	750.11
405.32	809.00
405.45	826.89
405.59	847.00
405.72	804.89
405.85	777.33
405.98	970.89
406.11	781.00
406.25	777.56
406.38	792.00
