Wavelength (nm)	Intensity
377.35	796.25
377.48	593.50
377.62	611.00
377.75	607.25
377.88	811.50
378.02	797.50
378.15	798.00
378.28	772.75
378.41	837.25
378.55	806.50
378.68	806.50
378.81	777.50
378.95	812.00
379.08	790.75
379.21	759.75
379.35	821.50
379.48	828.25
379.61	883.75
379.74	806.00
379.88	785.75
380.01	857.00
380.14	912.25
380.28	850.25
380.41	779.25
380.54	806.75
380.68	834.50
380.81	748.25
380.94	828.50
381.07	876.50
381.21	872.75
381.34	803.25
381.47	746.75
381.61	932.00
381.74	804.00
381.87	772.75
382.00	826.25
382.14	882.25
382.27	838.50
382.40	776.50
382.54	870.00
382.67	864.50
382.80	780.50
382.93	787.00
383.07	811.00
383.20	804.50
383.33	834.00
383.47	780.75
383.60	769.50
383.73	944.50
383.86	827.75
384.00	789.75
384.13	791.00
384.26	831.00
384.40	854.25
384.53	804.00
384.66	845.75
384.79	823.25
384.93	793.50
385.06	794.25
385.19	813.00
385.33	917.00
385.46	839.00
385.59	781.00
385.72	825.25
385.86	770.75
385.99	794.50
386.12	793.75
386.25	773.75
386.39	847.00
386.52	865.00
386.65	801.00
386.79	797.00
386.92	788.00
387.05	882.75
387.18	760.75
387.32	781.50
387.45	832.25
387.58	815.25
387.71	798.50
387.85	786.25
387.98	823.50
388.11	838.25
388.25	823.25
388.38	804.00
388.51	837.50
388.64	844.00
388.78	787.25
388.91	761.00
389.04	802.25
389.17	912.75
389.31	822.00
389.44	834.00
389.57	859.75
389.70	828.00
389.84	781.75
389.97	794.25
390.10	786.75
390.24	829.75
390.37	801.50
390.50	789.75
390.63	865.50
390.77	803.75
390.90	810.75
391.03	808.00
391.16	771.75
391.30	786.25
391.43	797.75
391.56	793.00
391.69	780.50
391.83	852.75
391.96	809.25
392.09	796.25
392.22	888.75
392.36	831.75
392.49	771.75
392.62	800.75
392.75	826.25
392.89	865.50
393.02	774.00
393.15	771.50
393.28	759.50
393.42	893.00
393.55	761.25
393.68	785.25
393.81	741.50
393.95	787.75
394.08	781.00
394.21	786.25
394.34	837.50
394.48	824.75
394.61	835.75
394.74	821.50
394.87	855.50
395.01	828.50
395.14	837.25
395.27	787.25
395.40	898.75
395.54	890.00
395.67	806.00
395.80	797.75
395.93	836.25
396.07	787.25
396.20	783.00
396.33	737.25
396.46	790.75
396.59	791.75
396.73	791.75
396.86	777.00
396.99	861.50
397.12	820.50
397.26	813.25
397.39	805.50
397.52	1078.00
397.65	912.50
397.79	809.25
397.92	797.00
398.05	853.75
398.18	791.25
398.32	785.25
398.45	827.25
398.58	825.25
398.71	835.00
398.84	765.00
398.98	805.50
399.11	831.25
399.24	829.00
399.37	804.00
399.51	771.00
399.64	803.25
399.77	808.25
399.90	804.75
400.03	810.00
400.17	760.25
400.30	862.00
400.43	827.50
400.56	806.50
400.70	803.75
400.83	777.25
400.96	778.00
401.09	812.25
401.23	808.00
401.36	867.50
401.49	797.00
401.62	807.25
401.75	790.00
401.89	781.50
402.02	799.50
402.15	802.50
402.28	826.00
402.41	815.25
402.55	781.25
402.68	794.25
402.81	866.25
402.94	842.00
403.08	786.00
403.21	768.50
403.34	838.75
403.47	844.75
403.60	797.00
403.74	831.75
403.87	842.50
404.00	773.00
404.13	788.25
404.26	764.75
404.40	766.25
404.53	820.00
404.66	802.75
404.79	769.25
404.93	837.75
405.06	782.50
405.19	752.25
405.32	808.50
405.45	827.00
405.59	848.75
405.72	800.00
405.85	774.00
405.98	971.50
406.11	782.25
406.25	771.25
406.38	790.00
406.51	839.00
406.64	801.00
406.77	762.25
406.91	760.50
407.04	821.00
407.17	793.50
407.30	823.75
407.43	799.75
407.57	876.75
407.70	858.50
407.83	774.25
407.96	812.50
408.09	767.00
408.23	892.25
408.36	812.00
408.49	804.00
408.62	906.50
408.75	815.00
408.89	782.50
409.02	821.75
409.15	799.50
409.28	878.25
409.41	834.75
409.55	792.50
409.68	922.25
409.81	820.00
409.94	780.50
410.07	813.50
410.20	808.75
410.34	794.50
410.47	810.25
410.60	805.25
410.73	841.00
410.86	774.75
411.00	805.00
411.13	778.00
411.26	806.50
411.39	815.00
411.52	821.00
411.66	795.25
411.79	790.50
411.92	774.50
412.05	796.25
412.18	791.75
412.31	829.00
412.45	845.75
412.58	841.75
412.71	767.50
412.84	824.75
412.97	884.00
413.11	811.00
413.24	819.25
413.37	849.75
413.50	902.25
413.63	822.25
413.76	796.50
413.90	838.25
414.03	794.25
414.16	798.50
414.29	827.75
414.42	806.00
414.56	911.25
414.69	783.75
414.82	807.75
414.95	808.00
415.08	834.00
415.21	802.50
415.35	823.50
415.48	734.50
415.61	845.25
415.74	853.75
415.87	767.25
416.00	813.75
416.14	920.00
416.27	814.50
416.40	779.50
416.53	804.00
416.66	825.75
416.79	810.00
416.93	778.50
417.06	861.00
417.19	806.75
417.32	800.00
417.45	795.25
417.58	766.50
417.72	861.75
417.85	785.25
417.98	800.25
418.11	834.00
418.24	789.50
418.37	790.50
418.51	805.50
418.64	808.25
418.77	882.00
418.90	819.25
419.03	766.00
419.16	825.25
419.29	853.25
419.43	787.75
419.56	774.75
419.69	913.25
419.82	854.50
419.95	795.50
420.08	849.00
420.22	866.50
420.35	926.25
420.48	846.25
420.61	806.25
420.74	753.00
420.87	832.75
421.00	764.25
421.14	788.25
421.27	853.50
421.40	883.50
421.53	825.50
421.66	806.50
421.79	794.25
421.93	801.75
422.06	808.00
422.19	779.25
422.32	848.75
422.45	848.50
422.58	808.25
422.71	793.75
422.85	850.50
422.98	844.25
423.11	754.75
423.24	760.00
423.37	774.00
423.50	780.75
423.63	805.25
423.77	776.00
423.90	770.50
424.03	821.50
424.16	835.00
424.29	807.75
424.42	756.00
424.55	777.75
424.69	772.00
424.82	814.00
424.95	820.75
425.08	776.25
425.21	832.75
425.34	792.75
425.47	801.50
425.60	820.00
425.74	763.50
425.87	788.50
426.00	807.00
426.13	824.25
426.26	774.50
426.39	784.50
426.52	794.00
426.66	868.50
426.79	830.50
426.92	778.75
427.05	891.50
427.18	868.25
427.31	800.25
427.44	798.50
427.57	779.75
427.71	805.25
427.84	770.50
427.97	810.00
428.10	860.50
428.23	819.25
428.36	785.50
428.49	722.75
428.62	925.00
428.76	900.00
428.89	814.75
429.02	760.50
429.15	806.75
429.28	906.00
429.41	790.00
429.54	803.25
429.67	790.25
429.81	831.75
429.94	813.25
430.07	793.00
430.20	851.50
430.33	861.75
430.46	772.50
430.59	773.75
430.72	806.00
430.85	760.00
430.99	798.00
431.12	769.75
431.25	845.00
431.38	869.50
431.51	806.50
431.64	810.25
431.77	881.75
431.90	878.25
432.03	806.00
432.17	777.00
432.30	820.75
432.43	827.75
432.56	809.75
432.69	829.75
432.82	818.00
432.95	863.50
433.08	802.75
433.21	807.75
433.35	801.75
433.48	806.75
433.61	761.75
433.74	797.25
433.87	789.00
434.00	853.00
434.13	780.50
434.26	833.50
434.39	825.50
434.53	832.75
434.66	806.25
434.79	792.75
434.92	791.50
435.05	866.00
435.18	783.75
435.31	821.25
435.44	867.75
435.57	812.00
