Wavelength (nm)	Intensity
377.35	810.33
377.48	595.33
377.62	611.22
377.75	612.44
377.88	814.22
378.02	796.56
378.15	801.00
378.28	773.56
378.41	843.67
378.55	809.44
378.68	802.44
378.81	782.56
378.95	807.44
379.08	790.33
379.21	764.44
379.35	822.78
379.48	823.67
379.61	880.44
379.74	800.67
379.88	785.00
380.01	854.00
380.14	911.22
380.28	843.00
380.41	767.78
380.54	816.33
380.68	823.78
380.81	747.56
380.94	831.11
381.07	872.78
381.21	868.56
381.34	800.00
381.47	746.56
381.61	929.78
381.74	810.89
381.87	771.44
382.00	826.56
382.14	886.78
382.27	840.44
382.40	777.56
382.54	863.56
382.67	864.56
382.80	773.44
382.93	777.56
383.07	804.67
383.20	804.78
383.33	838.33
383.47	785.67
383.60	762.22
383.73	943.67
383.86	834.67
384.00	799.33
384.13	791.44
384.26	841.22
384.40	854.00
384.53	810.11
384.66	859.33
384.79	821.33
384.93	787.67
385.06	789.89
385.19	815.67
385.33	923.11
385.46	837.22
385.59	785.11
385.72	818.00
385.86	761.78
385.99	791.33
386.12	798.11
386.25	772.78
386.39	849.56
386.52	864.00
386.65	802.89
386.79	803.78
386.92	792.44
387.05	880.78
387.18	759.56
387.32	775.11
387.45	845.11
387.58	813.56
387.71	789.00
387.85	785.22
387.98	814.78
388.11	834.56
388.25	816.11
388.38	809.22
388.51	834.11
388.64	842.22
388.78	787.56
388.91	767.44
389.04	802.44
389.17	906.78
389.31	815.33
389.44	832.89
389.57	864.89
389.70	832.89
389.84	788.67
389.97	790.11
390.10	786.44
390.24	832.67
390.37	798.89
390.50	786.22
390.63	871.00
390.77	806.67
390.90	813.67
391.03	806.00
391.16	761.22
391.30	788.44
391.43	791.89
391.56	791.44
391.69	776.78
391.83	852.44
391.96	810.44
392.09	792.22
392.22	886.89
392.36	819.44
392.49	773.67
392.62	797.22
392.75	827.22
392.89	870.33
393.02	777.00
393.15	772.00
393.28	752.78
393.42	896.89
393.55	763.44
393.68	790.67
393.81	738.11
393.95	788.11
394.08	784.11
394.21	787.78
394.34	844.67
394.48	834.67
394.61	844.67
394.74	822.67
394.87	852.11
395.01	828.56
395.14	829.33
395.27	789.11
395.40	896.44
395.54	897.22
395.67	807.11
395.80	794.56
395.93	832.67
396.07	780.11
396.20	785.33
396.33	740.78
396.46	785.89
396.59	804.67
396.73	797.56
396.86	773.89
396.99	857.33
397.12	817.33
397.26	808.56
397.39	804.22
397.52	1088.00
397.65	908.33
397.79	811.11
397.92	791.78
398.05	855.00
398.18	791.00
398.32	796.44
398.45	835.11
