Wavelength (nm)	Reflectance (%)
409.94	14.2598
410.07	30.5931
410.20	30.3829
410.34	21.1978
410.47	19.8605
410.60	24.6035
410.73	20.7267
410.86	23.9596
411.00	25.0907
411.13	29.4262
411.26	22.6914
411.39	24.0757
411.52	21.0937
411.66	23.5881
411.79	21.2623
411.92	26.0251
412.05	25.4333
412.18	19.9295
412.31	13.5787
412.45	23.7579
412.58	22.0753
412.71	14.8127
412.84	23.2458
412.97	30.4461
413.11	21.0390
413.24	10.1166
413.37	19.8943
413.50	21.8807
413.63	14.2495
413.76	13.5085
413.90	25.5293
414.03	22.6926
414.16	19.3420
414.29	12.4786
414.42	18.5982
414.56	17.1683
414.69	18.0168
414.82	15.0561
414.95	23.9626
415.08	17.1507
415.21	26.9291
415.35	21.3470
415.48	16.2055
415.61	27.3219
415.74	33.2018
415.87	10.2005
416.00	16.8145
416.14	29.0973
416.27	20.0457
416.40	14.3088
416.53	26.3564
416.66	28.3948
416.79	19.2317
416.93	18.1662
417.06	19.5821
417.19	21.2133
417.32	23.0940
417.45	18.9940
417.58	21.4902
417.72	22.8914
417.85	17.8612
417.98	14.7020
418.11	22.0606
418.24	19.3813
418.37	18.1674
418.51	14.5406
418.64	12.9076
418.77	18.2914
418.90	18.6760
419.03	14.4635
419.16	25.3397
419.29	32.6219
419.43	16.7354
419.56	15.4768
419.69	25.4840
419.82	23.7199
419.95	16.1053
420.08	18.6398
420.22	18.9334
420.35	16.0574
420.48	19.2655
420.61	15.8271
420.74	25.7958
420.87	30.6304
421.00	25.6899
421.14	16.5693
421.27	21.2598
421.40	20.3657
421.53	17.9291
421.66	21.0306
421.79	25.0000
421.93	28.2393
422.06	23.4297
422.19	19.6311
422.32	19.5801
422.45	23.3030
422.58	17.1245
422.71	15.2083
422.85	21.4449
422.98	23.5139
423.11	20.1371
423.24	23.0690
423.37	24.8160
423.50	21.9204
423.63	21.4639
423.77	19.4590
423.90	14.7553
424.03	16.0895
424.16	19.2238
424.29	18.2547
424.42	21.5324
424.55	22.5700
424.69	22.5630
424.82	22.9754
424.95	18.4521
425.08	18.2737
425.21	20.1889
425.34	18.6485
425.47	18.0968
425.60	22.0129
425.74	20.0522
425.87	18.9963
426.00	22.7922
426.13	21.1121
426.26	21.3966
426.39	17.1541
426.52	18.9895
426.66	23.8724
426.79	15.8375
426.92	11.4376
427.05	18.9472
427.18	19.7395
427.31	15.4983
427.44	20.2139
427.57	26.0776
427.71	24.4326
427.84	18.5889
427.97	15.5260
428.10	20.5659
428.23	26.8029
428.36	16.9351
428.49	14.8987
428.62	17.8008
428.76	20.5881
428.89	13.2487
429.02	14.8530
429.15	23.6421
429.28	23.4045
429.41	19.1085
429.54	15.0672
429.67	22.4928
429.81	22.3073
429.94	18.2986
430.07	12.2167
430.20	17.6982
430.33	18.6200
430.46	15.3985
430.59	20.0480
430.72	24.1096
430.85	23.2874
430.99	18.6169
431.12	15.9829
431.25	16.0194
431.38	19.2383
431.51	13.3121
431.64	13.2443
431.77	17.9417
431.90	19.5040
432.03	16.4033
432.17	19.5137
432.30	23.8710
432.43	22.5975
432.56	18.4937
432.69	15.7752
432.82	16.8996
432.95	16.0526
433.08	16.3406
433.21	16.6540
433.35	21.4205
433.48	20.2507
433.61	20.6440
433.74	18.0579
433.87	20.0562
434.00	19.0717
434.13	19.4969
434.26	17.9042
434.39	21.5584
434.53	21.0127
434.66	22.1409
434.79	18.4879
434.92	21.4695
435.05	20.7699
435.18	15.9381
435.31	13.7670
435.44	18.7843
435.57	20.4713
435.70	18.2645
435.84	15.6974
435.97	18.8523
436.10	20.4803
436.23	16.7860
436.36	17.9203
436.49	23.8885
436.62	19.3225
436.75	16.2396
436.88	17.1677
437.01	20.5521
437.14	21.2214
437.28	19.2123
437.41	17.6268
437.54	20.1068
437.67	22.5197
437.80	14.0880
437.93	15.5156
438.06	21.5219
438.19	21.1058
438.32	15.4505
438.45	19.4292
438.58	21.1182
438.72	19.7803
438.85	17.6142
438.98	15.9515
439.11	17.5873
439.24	18.2509
439.37	13.1222
439.50	13.7191
439.63	17.8365
439.76	20.5413
439.89	19.9197
440.02	18.9809
440.15	19.1160
440.29	20.9287
440.42	17.9163
440.55	13.5466
440.68	19.6147
440.81	20.8407
440.94	13.3033
441.07	14.5078
441.20	21.1267
441.33	18.8823
441.46	16.5745
441.59	20.8822
441.72	21.9845
441.85	20.3983
441.99	17.7369
442.12	17.6950
442.25	17.0809
442.38	19.3071
442.51	18.3202
442.64	19.2352
442.77	20.0818
442.90	21.0950
443.03	18.0702
443.16	16.1260
443.29	18.5616
443.42	17.2847
443.55	18.4621
443.68	18.8107
443.82	21.4592
443.95	19.1576
444.08	20.3401
444.21	18.3605
444.34	18.3029
444.47	17.9828
444.60	19.8309
444.73	16.4506
444.86	16.0800
444.99	16.8949
445.12	17.7018
445.25	15.3261
445.38	16.6549
445.51	18.9317
445.64	22.4978
445.78	16.5347
445.91	16.2186
446.04	20.9548
446.17	17.6088
446.30	12.2184
446.43	19.1813
446.56	22.4539
446.69	17.0640
446.82	16.7751
446.95	18.9546
447.08	19.1257
447.21	16.7148
447.34	17.8595
447.47	20.3755
447.60	17.8833
447.73	16.7865
447.86	18.2322
447.99	17.9378
448.13	18.4358
448.26	18.8315
448.39	17.1249
448.52	17.1931
448.65	18.5533
448.78	16.1638
448.91	18.7100
449.04	18.9621
449.17	18.2716
449.30	18.8102
449.43	17.5199
449.56	16.7853
449.69	20.7461
449.82	18.5677
449.95	16.4260
450.08	19.5540
450.21	19.9151
450.34	15.5188
450.47	17.8022
450.60	19.9514
450.73	20.4690
450.87	19.2492
451.00	15.5909
451.13	18.1332
451.26	17.5000
451.39	16.4444
451.52	17.0161
451.65	22.4198
451.78	22.0680
451.91	18.9563
452.04	16.5300
452.17	18.4319
452.30	18.7198
452.43	14.8938
452.56	19.3081
452.69	19.2986
452.82	18.0388
452.95	19.4895
453.08	19.4203
453.21	19.6899
453.34	21.7238
453.47	18.5433
453.60	16.7372
453.73	19.2072
453.86	17.4012
453.99	17.6595
454.12	19.0698
454.25	19.3984
454.38	18.1571
454.52	17.9807
454.65	18.6246
454.78	18.5253
454.91	17.9621
455.04	18.8057
455.17	16.0296
455.30	15.6311
455.43	18.7480
455.56	16.6681
455.69	15.2435
455.82	18.8552
455.95	18.6343
456.08	16.6639
456.21	19.3186
456.34	19.4408
456.47	19.0089
456.60	18.9812
456.73	17.5510
456.86	17.9438
456.99	19.7585
457.12	17.8072
457.25	16.9302
457.38	17.8875
457.51	17.0469
457.64	16.0303
457.77	17.8881
457.90	18.6018
458.03	18.0053
458.16	17.1646
458.29	17.9212
458.42	18.2260
458.55	19.0001
458.68	18.1269
458.81	15.4295
458.94	17.4117
459.07	19.1686
459.20	17.3044
459.33	16.8108
459.46	19.6914
459.59	19.1415
459.72	15.0862
459.85	15.6145
459.98	18.1563
460.11	20.1726
460.24	16.4031
460.37	17.6065
460.50	18.7795
460.63	18.7052
460.76	16.2401
460.89	17.3766
461.02	18.7460
461.15	18.7040
461.28	15.8858
461.41	17.8707
461.54	19.0822
461.67	17.1446
461.80	16.5683
461.93	18.1391
462.06	17.8710
462.19	18.2477
462.32	18.2473
462.45	18.4637
462.58	18.7740
462.71	18.9422
462.84	17.8775
462.97	18.4227
463.10	17.1156
463.23	17.3150
463.36	17.5312
463.49	16.6770
463.62	16.7799
463.75	18.0732
463.88	19.6822
464.01	15.9956
464.14	17.6591
464.27	18.9438
464.40	18.3727
464.53	16.9535
464.66	18.6962
464.79	18.8114
464.92	17.6132
465.05	17.6968
465.18	17.4860
465.31	18.7650
465.44	18.4849
465.57	15.9433
465.70	16.4583
465.83	18.2914
465.96	16.3348
466.09	15.3428
466.22	18.7295
466.35	18.8904
466.48	17.6054
466.61	18.0369
466.74	17.8645
466.87	17.0135
467.00	15.9335
467.13	16.7949
467.26	18.5575
467.39	19.3130
467.52	17.7299
467.65	18.6864
467.78	17.3536
467.91	16.1143
468.04	15.7808
468.17	18.0666
468.30	18.1591
468.43	17.5800
468.56	16.7118
468.69	17.9652
468.82	17.7073
468.95	17.8813
469.08	18.8795
469.21	18.4640
469.34	16.6773
469.47	17.2317
469.60	16.8251
469.73	15.7855
469.86	18.1428
469.99	19.4531
470.11	17.7180
470.24	17.4283
470.37	18.9625
470.50	18.7113
470.63	17.8582
470.76	16.9102
470.89	18.5182
471.02	18.9044
471.15	16.4354
471.28	16.3837
471.41	18.7797
471.54	18.8391
471.67	16.8249
471.80	18.0455
471.93	18.9703
472.06	19.5240
472.19	16.5689
472.32	17.0238
472.45	17.8046
472.58	17.4323
472.71	16.8525
472.84	18.8344
472.97	18.2504
473.10	19.1827
473.23	18.4016
473.36	17.5872
473.49	17.1834
473.62	17.6176
473.74	17.0209
473.87	18.3684
474.00	18.1725
474.13	17.3918
474.26	18.2835
474.39	17.9865
474.52	17.1550
474.65	18.8478
474.78	19.6857
474.91	17.7356
475.04	17.6863
475.17	18.3000
475.30	16.5806
475.43	16.6475
475.56	18.1846
475.69	18.8430
475.82	17.8497
475.95	18.7995
476.08	18.5309
476.21	18.4885
476.34	16.8065
476.46	17.8638
476.59	17.7768
476.72	18.6280
476.85	17.6744
476.98	18.1291
477.11	18.4810
477.24	18.1517
477.37	16.7123
477.50	17.8901
477.63	18.7352
477.76	18.0735
477.89	17.7071
478.02	18.5060
478.15	18.3024
478.28	18.2864
478.41	17.6804
478.54	18.2967
478.66	18.4471
478.79	18.5814
478.92	17.8409
479.05	18.4850
479.18	18.2325
479.31	18.2122
479.44	18.2535
479.57	18.3832
479.70	18.8627
479.83	19.3884
479.96	18.1068
480.09	17.5776
480.22	18.0204
480.35	17.7310
480.48	17.7869
480.60	18.5528
480.73	19.2980
480.86	19.4229
480.99	19.3037
481.12	18.2171
481.25	19.0726
481.38	19.0868
481.51	18.5283
481.64	18.5670
481.77	19.3433
481.90	19.1372
482.03	18.3686
482.16	18.7261
482.29	18.6386
482.41	19.1224
482.54	19.0001
482.67	19.2228
482.80	19.9422
482.93	19.4081
483.06	18.7551
483.19	19.1766
483.32	19.8650
483.45	18.9001
483.58	19.1963
483.71	19.2725
483.84	18.9058
483.97	18.7816
484.09	19.1465
484.22	19.7840
484.35	19.9958
484.48	19.9276
484.61	19.7779
484.74	20.0998
484.87	19.5448
485.00	19.9306
485.13	20.0432
485.26	20.4188
485.39	19.5958
485.52	19.6668
485.64	19.0320
485.77	19.6240
485.90	19.2599
486.03	20.1462
486.16	20.4452
486.29	20.6519
486.42	20.4244
486.55	20.3510
486.68	20.1185
486.81	20.4735
486.94	20.4295
487.06	20.1777
487.19	20.6429
487.32	20.8633
487.45	20.6316
487.58	21.3225
487.71	21.2292
487.84	20.6393
487.97	20.6811
488.10	21.1034
488.23	20.5527
488.35	21.0810
488.48	21.7088
488.61	21.9187
488.74	21.7119
488.87	21.3395
489.00	21.2261
489.13	21.4482
489.26	21.2296
489.39	21.1848
489.52	21.9678
489.64	21.9863
489.77	22.0330
489.90	22.1609
490.03	22.3333
490.16	22.3732
490.29	22.1685
490.42	22.2006
490.55	22.2282
490.68	22.7040
490.81	22.1446
490.93	22.4687
491.06	22.4006
491.19	22.0404
491.32	22.0502
491.45	22.6843
491.58	22.9519
491.71	23.4324
491.84	23.5310
491.97	23.2024
492.09	23.5375
492.22	23.2143
492.35	23.1096
492.48	23.8465
492.61	23.7692
492.74	23.5039
492.87	24.0715
493.00	23.8904
493.12	23.5842
493.25	24.0611
493.38	24.7001
493.51	24.5854
493.64	24.7424
493.77	25.1788
493.90	24.8549
494.03	24.3244
494.16	24.8557
494.28	25.5197
494.41	24.7945
494.54	24.8364
494.67	25.6550
494.80	25.3068
494.93	24.8739
495.06	25.7436
495.19	26.4108
495.31	26.3634
495.44	26.3461
495.57	26.7029
495.70	27.2648
495.83	27.4547
495.96	27.0024
496.09	26.9695
496.22	27.5991
496.34	27.4406
496.47	27.0657
496.60	27.2618
496.73	28.0780
496.86	27.5108
496.99	27.8604
497.12	28.1501
497.24	28.4146
497.37	28.5152
497.50	29.0102
497.63	28.2570
497.76	28.1755
497.89	29.2253
498.02	29.2672
498.15	28.9092
498.27	29.2531
498.40	29.6931
498.53	28.9666
498.66	29.3847
498.79	29.6789
498.92	30.1632
499.05	30.4419
499.17	30.1680
499.30	29.8442
499.43	30.6183
499.56	30.5627
499.69	30.6620
499.82	31.6580
499.95	32.1309
500.07	31.9361
500.20	31.5712
500.33	32.0348
500.46	32.3334
500.59	32.2816
500.72	32.1648
500.85	32.8548
500.97	33.1760
501.10	33.0586
501.23	32.7959
501.36	33.1285
501.49	33.5961
501.62	32.9207
501.75	33.4043
501.87	33.8289
502.00	33.7471
502.13	33.8914
502.26	34.3877
502.39	34.4168
502.52	34.7544
502.64	34.7355
502.77	34.7022
502.90	35.1264
503.03	35.1745
503.16	34.9035
503.29	35.4117
503.42	35.8125
503.54	35.8671
503.67	35.5195
503.80	36.5504
503.93	36.9928
504.06	36.7065
504.19	36.8605
504.31	37.2960
504.44	36.9018
504.57	37.2170
504.70	37.5930
504.83	37.8383
504.96	38.2464
505.08	38.0029
505.21	37.7620
505.34	38.1587
505.47	38.1938
505.60	38.3127
505.73	38.3051
505.85	38.8067
505.98	39.2569
506.11	39.6109
506.24	39.6943
506.37	40.2533
506.50	40.3470
506.62	40.2789
506.75	39.9856
506.88	40.3435
507.01	40.7536
507.14	40.8321
507.27	40.9627
507.39	41.4659
507.52	41.2050
507.65	41.7811
507.78	41.6883
507.91	41.5432
508.04	41.6009
508.16	42.0234
508.29	42.1155
508.42	42.6147
508.55	42.4045
508.68	42.7280
508.81	43.0507
508.93	42.8243
509.06	42.7550
509.19	43.5075
509.32	43.4460
509.45	43.5981
509.57	43.7976
509.70	44.1783
509.83	44.2685
509.96	44.5255
510.09	44.6282
510.22	45.0414
510.34	44.5728
510.47	44.8207
510.60	44.9240
510.73	44.9988
510.86	45.1231
510.98	45.5161
511.11	45.4438
511.24	45.7737
511.37	45.8781
511.50	45.8393
511.63	46.2017
511.75	46.3331
511.88	46.2749
512.01	46.2196
512.14	46.3337
512.27	46.3345
512.39	46.4450
512.52	46.6701
512.65	46.8799
512.78	46.7940
512.91	46.7031
513.03	46.7216
513.16	46.8002
513.29	46.9499
513.42	46.9402
513.55	47.5343
513.67	47.9410
513.80	47.8853
513.93	47.7852
514.06	48.1763
514.19	47.8989
514.31	48.1157
514.44	48.2686
514.57	48.1865
514.70	48.5403
514.83	48.8897
514.95	48.6357
515.08	48.7025
515.21	49.0921
515.34	49.1134
515.47	49.0460
515.59	49.2474
515.72	49.1177
515.85	49.4287
515.98	49.3716
516.11	49.3636
516.23	49.6650
516.36	50.2903
516.49	50.0376
516.62	49.8311
516.75	50.4582
516.87	50.3242
517.00	49.7389
517.13	49.9073
517.26	50.7194
517.39	50.3149
517.51	49.9126
517.64	50.5221
517.77	50.5251
517.90	50.1574
518.02	50.6111
518.15	50.9931
518.28	50.7343
518.41	50.7911
518.54	50.8764
518.66	50.7659
518.79	51.0076
518.92	51.1015
519.05	50.9414
519.18	51.0375
519.30	51.0369
519.43	51.0849
519.56	50.9014
519.69	51.3446
519.81	51.5248
519.94	51.4936
520.07	51.3942
520.20	51.5661
520.33	51.6408
520.45	51.5159
520.58	51.4414
520.71	51.6389
520.84	52.0768
520.96	52.2329
521.09	52.0496
521.22	52.1067
521.35	52.3973
521.48	52.4860
521.60	52.2509
521.73	52.0984
521.86	52.4199
521.99	52.3920
522.11	52.1119
522.24	52.2812
522.37	52.3051
522.50	52.5314
522.62	52.3673
522.75	52.6043
522.88	52.5330
523.01	52.8128
523.14	52.2434
523.26	52.6223
523.39	52.2917
523.52	52.3998
523.65	52.6969
523.77	53.0587
523.90	52.7675
524.03	53.1085
524.16	53.1796
524.28	53.0276
524.41	53.2410
524.54	53.3448
524.67	53.1489
524.79	52.8653
524.92	53.2352
525.05	53.0215
525.18	53.2986
525.31	52.9208
525.43	53.4990
525.56	53.8112
525.69	53.6966
525.82	53.3148
525.94	54.1031
526.07	54.0618
526.20	53.3143
526.33	53.4278
526.45	53.7371
526.58	53.7567
526.71	53.5123
526.84	53.9576
526.96	54.0108
527.09	53.9807
527.22	54.1866
527.35	53.9818
527.47	54.0904
527.60	54.1058
527.73	53.9589
527.86	53.6730
527.98	54.1561
528.11	53.7827
528.24	54.0745
528.37	54.1015
528.49	53.8149
528.62	54.0382
528.75	54.2944
528.88	54.0844
529.00	54.4386
529.13	54.9818
529.26	54.3775
529.39	54.1379
529.51	54.5729
529.64	54.4776
529.77	54.1880
529.90	54.5139
530.02	54.9539
530.15	54.6653
530.28	54.5161
530.40	54.5080
530.53	54.6614
530.66	54.3027
530.79	54.3324
530.91	54.3481
531.04	54.4985
531.17	54.3822
531.30	54.5568
531.42	54.1247
531.55	54.4008
531.68	54.5351
531.81	54.5256
531.93	54.7724
532.06	55.1852
532.19	54.9386
532.31	54.7255
532.44	54.9850
532.57	54.8233
532.70	54.6877
532.82	54.5150
532.95	54.5126
533.08	54.4707
533.21	54.6198
533.33	54.8932
533.46	54.7368
533.59	55.0474
533.71	55.1915
533.84	55.2002
533.97	55.1915
534.10	55.6213
534.22	55.5154
534.35	55.1127
534.48	55.1553
534.61	55.2904
534.73	55.1943
534.86	54.9808
534.99	55.2125
535.11	55.1671
535.24	55.2013
535.37	55.5492
535.50	55.5875
535.62	55.5166
535.75	55.5831
535.88	55.4451
536.00	55.2185
536.13	55.4803
536.26	55.7530
536.39	55.4573
536.51	55.5401
536.64	55.7395
536.77	55.6939
536.89	55.4923
537.02	55.7461
537.15	55.6536
537.28	55.7339
537.40	55.6101
537.53	55.6414
537.66	55.8069
537.78	56.0369
537.91	55.9165
538.04	56.3713
538.17	56.2059
538.29	55.7758
538.42	55.5987
538.55	55.8150
538.67	55.5660
538.80	56.0288
538.93	56.1421
539.05	56.1320
539.18	55.9632
539.31	56.3527
539.44	56.1696
539.56	56.4291
539.69	56.7827
539.82	56.9595
539.94	56.3054
540.07	56.3649
540.20	56.3766
540.32	56.1247
540.45	55.7268
540.58	56.3642
540.71	56.5949
540.83	56.7124
540.96	56.5388
541.09	56.6565
541.21	56.7853
541.34	56.8302
541.47	56.6656
541.59	56.5595
541.72	56.8460
541.85	56.9544
541.98	56.9067
542.10	56.5872
542.23	57.0413
542.36	57.1031
542.48	56.8930
542.61	56.7341
542.74	57.2046
542.86	57.2950
542.99	57.1524
543.12	57.1968
543.24	57.1793
543.37	57.1877
543.50	57.0665
543.62	57.2673
543.75	57.1895
543.88	57.1784
544.01	57.0758
544.13	57.2291
544.26	57.2300
544.39	57.2319
544.51	57.2708
544.64	57.5383
544.77	57.4304
544.89	57.5685
545.02	57.3414
545.15	57.2237
545.27	57.1593
545.40	57.1399
545.53	57.2461
545.65	57.7079
545.78	58.0103
545.91	57.9373
546.03	58.2144
546.16	58.1576
546.29	58.0327
546.41	58.2633
546.54	58.2771
546.67	57.9671
546.79	58.1813
546.92	58.1806
547.05	58.1264
547.17	58.2300
547.30	58.6310
547.43	58.3145
547.56	58.4820
547.68	58.3342
547.81	58.4103
547.94	58.4475
548.06	58.3337
548.19	58.3574
548.32	58.6546
548.44	58.6542
548.57	58.3708
548.70	58.5982
548.82	58.6782
548.95	58.7193
549.08	58.4645
549.20	58.7270
549.33	58.9259
549.45	59.1081
549.58	58.8610
549.71	59.5166
549.83	59.5349
549.96	59.4657
550.09	59.2040
550.21	59.4933
550.34	59.3181
550.47	59.6979
550.59	59.6888
550.72	59.4150
550.85	59.4915
550.97	59.6572
551.10	59.1697
551.23	59.2279
551.35	59.8291
551.48	59.9870
551.61	59.7502
551.73	59.9313
551.86	60.1693
551.99	59.8901
552.11	59.6319
552.24	59.9645
552.37	60.1568
552.49	60.0088
552.62	60.2656
552.75	60.5444
552.87	60.4513
553.00	60.5242
553.12	60.5569
553.25	60.3609
553.38	60.2734
553.50	60.5855
553.63	60.5020
553.76	60.6606
553.88	61.0247
554.01	61.0466
554.14	60.6728
554.26	60.9361
554.39	60.9996
554.52	61.0568
554.64	61.1196
554.77	61.3349
554.89	61.2803
555.02	61.3908
555.15	61.4160
555.27	61.3076
555.40	61.5339
555.53	61.8462
555.65	61.7467
555.78	61.5801
555.91	62.1224
556.03	62.3089
556.16	62.0168
556.29	62.0021
556.41	62.4514
556.54	62.4524
556.66	61.9930
556.79	62.1512
556.92	62.6412
557.04	62.5081
557.17	62.3996
557.30	62.8082
557.42	62.7874
557.55	62.6651
557.67	62.6647
557.80	62.6492
557.93	62.8931
558.05	63.0503
558.18	62.9562
558.31	62.9781
558.43	63.1596
558.56	63.2189
558.68	63.3199
558.81	63.1862
558.94	63.5177
559.06	63.6298
559.19	63.6387
559.32	63.6436
559.44	64.0441
559.57	64.0029
559.69	63.9036
559.82	63.8901
559.95	64.2921
560.07	64.3768
560.20	64.3042
560.33	64.6464
560.45	64.4427
560.58	64.3434
560.70	64.4243
560.83	64.5439
560.96	64.2770
561.08	64.7802
561.21	65.0762
561.33	64.9496
561.46	65.2270
561.59	65.5993
561.71	65.7006
561.84	65.4807
561.97	66.0013
562.09	66.1513
562.22	66.0573
562.34	66.0245
562.47	66.2678
562.60	66.2221
562.72	66.1413
562.85	66.4182
562.97	66.6024
563.10	66.6948
563.23	66.6723
563.35	66.7624
563.48	66.6648
563.60	66.8513
563.73	66.9571
563.86	67.0963
563.98	67.3409
564.11	67.3684
564.23	67.3605
564.36	67.2723
564.49	67.4979
564.61	67.6244
564.74	67.7704
564.86	67.7843
564.99	67.8589
565.12	67.8868
565.24	67.8372
565.37	67.9349
565.49	68.0431
565.62	68.4896
565.75	68.0743
565.87	68.1051
566.00	68.5400
566.12	68.4472
566.25	68.3527
566.38	68.7494
566.50	68.8507
566.63	68.7830
566.75	69.0963
566.88	69.1115
567.01	69.3700
567.13	69.6678
567.26	69.5427
567.38	69.6777
567.51	69.6731
567.64	69.5911
567.76	69.5362
567.89	69.7962
568.01	69.6083
568.14	69.7054
568.26	69.9044
568.39	69.8819
568.52	69.9490
568.64	70.2270
568.77	70.3737
568.89	70.5737
569.02	70.7962
569.15	70.7723
569.27	70.6551
569.40	70.7658
569.52	70.8242
569.65	71.0222
569.77	71.3648
569.90	71.3636
570.03	71.5560
570.15	71.6603
570.28	71.8327
570.40	71.7403
570.53	72.0175
570.66	72.0719
570.78	72.2371
570.91	72.0678
571.03	72.2123
571.16	72.4691
571.28	72.5239
571.41	72.6256
571.54	72.7116
571.66	72.7504
571.79	72.7839
571.91	72.7256
572.04	72.4560
572.16	72.6197
572.29	72.7402
572.42	72.9173
572.54	73.0496
572.67	73.4606
572.79	73.6077
572.92	73.7148
573.04	73.8573
573.17	74.2008
573.29	73.9406
573.42	73.8255
573.55	73.8970
573.67	73.9450
573.80	73.9576
573.92	74.1110
574.05	74.2309
574.17	74.3055
574.30	74.3510
574.43	74.2067
574.55	74.4655
574.68	74.6212
574.80	74.8065
574.93	74.8622
575.05	75.0709
575.18	74.9932
575.30	74.8821
575.43	74.9197
575.56	74.9398
575.68	75.0688
575.81	75.0869
575.93	75.2410
576.06	75.3574
576.18	75.5084
576.31	75.1840
576.43	75.3264
576.56	75.5189
576.69	75.6396
576.81	75.6615
576.94	75.9996
577.06	76.2070
577.19	76.2061
577.31	75.9350
577.44	76.0090
577.56	75.9923
577.69	76.1285
577.82	76.4983
