Wavelength (nm)	Intensity
377.35	815.33
377.48	605.33
377.62	615.67
377.75	622.33
377.88	847.67
378.02	830.67
378.15	830.33
378.28	803.00
378.41	886.00
378.55	858.00
378.68	823.33
378.81	802.67
378.95	834.33
379.08	815.33
379.21	788.00
379.35	852.67
379.48	861.00
379.61	910.00
379.74	822.67
379.88	812.00
380.01	894.67
380.14	956.67
380.28	861.33
380.41	792.67
380.54	849.67
380.68	872.33
380.81	776.00
380.94	855.67
381.07	913.67
381.21	924.00
381.34	828.00
381.47	768.33
381.61	989.33
381.74	852.00
381.87	803.67
382.00	852.33
382.14	932.00
382.27	885.00
382.40	815.00
382.54	898.67
382.67	920.33
382.80	804.00
382.93	816.67
383.07	824.33
383.20	835.33
383.33	883.00
383.47	808.00
383.60	786.67
383.73	993.67
383.86	863.33
384.00	826.00
384.13	818.00
384.26	877.67
384.40	886.33
384.53	834.33
384.66	884.00
384.79	857.00
384.93	822.67
385.06	823.67
385.19	837.00
385.33	970.67
385.46	872.67
385.59	796.67
385.72	850.00
385.86	780.67
385.99	821.33
386.12	823.67
386.25	802.00
386.39	887.33
386.52	900.33
386.65	833.33
386.79	812.33
386.92	817.00
387.05	921.67
387.18	788.00
387.32	792.67
387.45	881.00
387.58	858.00
387.71	817.67
387.85	809.00
387.98	863.67
388.11	883.00
388.25	840.00
388.38	831.00
388.51	876.33
388.64	892.00
388.78	814.33
388.91	790.00
389.04	845.33
389.17	955.33
389.31	848.00
389.44	864.67
389.57	911.67
389.70	866.00
389.84	816.00
389.97	807.33
390.10	817.67
390.24	865.00
390.37	824.33
390.50	813.67
390.63	905.67
390.77	847.67
390.90	841.67
391.03	823.33
391.16	789.00
391.30	825.00
391.43	822.00
391.56	825.67
391.69	806.33
391.83	895.33
391.96	845.00
392.09	823.00
392.22	935.67
392.36	866.67
392.49	799.00
392.62	826.00
392.75	867.67
392.89	911.67
393.02	798.67
393.15	801.00
393.28	778.00
393.42	930.33
393.55	792.00
393.68	811.67
393.81	772.33
393.95	825.33
394.08	811.67
394.21	806.00
394.34	889.67
394.48	873.67
394.61	875.67
394.74	843.33
394.87	888.67
395.01	864.67
395.14	861.67
395.27	804.00
395.40	942.00
395.54	937.67
395.67	831.67
395.80	819.00
395.93	873.67
396.07	817.00
396.20	810.00
396.33	769.67
396.46	821.67
396.59	848.67
396.73	838.33
396.86	804.67
396.99	892.33
397.12	852.67
397.26	848.33
397.39	824.67
397.52	1157.33
397.65	956.67
397.79	831.33
397.92	820.67
398.05	889.00
398.18	819.67
398.32	837.33
398.45	862.67
398.58	864.67
398.71	869.33
398.84	783.00
398.98	824.00
399.11	868.00
399.24	859.00
399.37	821.67
399.51	793.67
399.64	853.00
399.77	850.00
399.90	828.00
400.03	833.00
400.17	791.33
400.30	899.33
400.43	866.00
400.56	831.00
400.70	837.33
400.83	816.67
400.96	802.67
401.09	845.33
401.23	849.67
401.36	911.67
401.49	820.67
401.62	836.33
401.75	836.33
401.89	803.33
402.02	821.33
402.15	822.33
402.28	865.00
402.41	852.67
402.55	818.00
402.68	824.67
402.81	913.33
402.94	874.00
403.08	812.67
403.21	789.00
403.34	878.33
403.47	875.33
403.60	817.67
403.74	857.67
403.87	879.33
404.00	817.33
404.13	812.00
404.26	787.00
404.40	803.67
404.53	848.00
404.66	821.67
404.79	793.00
404.93	885.00
405.06	852.33
405.19	779.33
405.32	840.33
405.45	862.00
405.59	891.33
405.72	844.33
405.85	800.67
405.98	1011.00
406.11	815.00
406.25	802.00
406.38	813.67
406.51	872.67
406.64	838.33
