Wavelength (nm)	Intensity
377.35	821.75
377.48	610.75
377.62	622.25
377.75	625.75
377.88	850.25
378.02	831.25
378.15	827.50
378.28	795.00
378.41	880.00
378.55	846.00
378.68	824.75
378.81	805.25
378.95	838.00
379.08	828.75
379.21	789.50
379.35	852.50
379.48	866.50
379.61	927.00
379.74	833.00
379.88	811.00
380.01	895.25
380.14	964.50
380.28	863.00
380.41	786.50
380.54	845.00
380.68	873.00
380.81	773.50
380.94	858.50
381.07	910.50
381.21	911.00
381.34	831.50
381.47	775.75
381.61	987.25
381.74	852.00
381.87	794.75
382.00	856.50
382.14	922.00
382.27	881.25
382.40	814.50
382.54	902.25
382.67	909.00
382.80	809.50
382.93	802.75
383.07	826.25
383.20	832.00
383.33	877.50
383.47	799.75
383.60	787.00
383.73	991.50
383.86	867.25
384.00	824.50
384.13	822.00
384.26	878.00
384.40	892.00
384.53	833.25
384.66	884.50
384.79	865.00
384.93	828.00
385.06	826.50
385.19	847.50
385.33	953.50
385.46	860.50
385.59	803.50
385.72	849.75
385.86	781.75
385.99	823.25
386.12	817.75
386.25	796.75
386.39	886.75
386.52	897.75
386.65	831.75
386.79	815.25
386.92	821.25
387.05	925.00
387.18	787.75
387.32	804.25
387.45	879.25
387.58	855.75
387.71	817.50
387.85	808.75
387.98	854.50
388.11	879.00
388.25	844.50
388.38	835.50
388.51	878.50
388.64	890.75
388.78	811.50
388.91	780.25
389.04	831.25
389.17	951.00
389.31	844.75
389.44	859.25
389.57	913.00
389.70	872.00
389.84	816.25
389.97	806.75
390.10	815.25
390.24	870.00
390.37	822.50
390.50	820.50
390.63	912.75
390.77	837.25
390.90	840.25
391.03	837.00
391.16	790.00
391.30	823.50
391.43	812.50
391.56	814.50
391.69	806.75
391.83	898.75
391.96	847.00
392.09	819.50
392.22	938.00
392.36	862.50
392.49	792.75
392.62	827.50
392.75	867.25
392.89	911.00
393.02	808.75
393.15	797.50
393.28	781.00
393.42	934.25
393.55	791.25
393.68	808.25
393.81	764.00
393.95	824.50
394.08	813.00
394.21	817.75
394.34	883.00
394.48	864.50
394.61	864.00
394.74	845.75
394.87	886.50
395.01	867.50
395.14	860.00
395.27	812.00
395.40	946.75
395.54	942.00
395.67	831.50
395.80	819.00
395.93	874.50
396.07	814.75
396.20	800.25
396.33	768.50
396.46	822.00
396.59	825.75
396.73	830.50
396.86	792.50
396.99	888.00
397.12	856.25
397.26	850.50
397.39	826.50
397.52	1160.75
397.65	959.50
397.79	833.00
397.92	821.75
398.05	886.25
398.18	821.50
398.32	838.25
398.45	863.50
398.58	866.75
398.71	867.25
398.84	790.75
398.98	823.00
399.11	869.00
399.24	867.25
399.37	827.75
399.51	801.25
399.64	839.50
399.77	843.25
399.90	835.25
400.03	834.25
400.17	800.25
400.30	907.25
400.43	864.25
400.56	840.75
400.70	847.75
400.83	822.75
400.96	802.00
401.09	835.75
401.23	846.25
401.36	908.25
401.49	805.25
401.62	827.25
401.75	826.00
401.89	805.25
402.02	821.25
402.15	831.50
402.28	867.50
402.41	854.75
402.55	812.00
402.68	823.50
402.81	919.50
402.94	879.50
403.08	802.75
403.21	786.75
403.34	877.25
403.47	885.50
403.60	823.00
403.74	851.25
403.87	880.75
404.00	822.75
404.13	820.50
404.26	784.50
404.40	799.00
404.53	859.50
404.66	819.25
404.79	787.25
404.93	886.75
405.06	851.50
405.19	786.00
405.32	841.00
405.45	856.25
405.59	892.00
405.72	836.75
405.85	793.75
405.98	1016.75
406.11	814.25
406.25	801.25
406.38	822.25
406.51	873.50
406.64	842.00
406.77	791.00
406.91	788.50
407.04	862.00
407.17	828.25
407.30	844.00
407.43	824.25
407.57	913.25
407.70	900.75
407.83	803.00
407.96	837.50
408.09	801.50
408.23	933.00
408.36	827.25
408.49	817.50
408.62	962.00
408.75	864.50
408.89	811.75
409.02	853.50
409.15	847.50
409.28	933.00
409.41	859.75
409.55	810.25
409.68	970.50
409.81	861.50
409.94	810.25
410.07	838.75
410.20	850.50
410.34	838.25
410.47	837.25
410.60	842.25
410.73	870.00
410.86	813.75
411.00	828.00
411.13	802.75
411.26	851.00
411.39	854.25
411.52	850.00
411.66	828.25
