Wavelength (nm)	Intensity
377.35	829.40
377.48	587.20
377.62	613.90
377.75	610.00
377.88	803.40
378.02	793.60
378.15	798.50
378.28	771.00
378.41	837.40
378.55	802.80
378.68	788.00
378.81	772.30
378.95	798.40
379.08	787.40
379.21	757.10
379.35	820.60
379.48	816.90
379.61	884.80
379.74	821.70
379.88	814.20
380.01	881.40
380.14	932.00
380.28	866.20
380.41	802.70
380.54	842.20
380.68	847.20
380.81	775.80
380.94	854.80
381.07	889.70
381.21	898.60
381.34	834.80
381.47	775.50
381.61	964.30
381.74	844.00
381.87	801.40
382.00	859.00
382.14	914.30
382.27	873.10
382.40	804.10
382.54	892.10
382.67	889.60
382.80	799.00
382.93	808.20
383.07	840.30
383.20	832.70
383.33	870.70
383.47	816.40
383.60	798.90
383.73	967.50
383.86	865.90
384.00	835.50
384.13	826.30
384.26	867.10
384.40	883.90
384.53	840.00
384.66	890.50
384.79	859.60
384.93	821.20
385.06	829.00
385.19	855.40
385.33	945.50
385.46	868.90
385.59	820.30
385.72	859.30
385.86	800.90
385.99	829.00
386.12	841.10
386.25	813.30
386.39	880.50
386.52	894.60
386.65	842.10
386.79	842.10
386.92	826.70
387.05	918.60
387.18	801.30
387.32	819.20
387.45	881.30
387.58	848.90
387.71	836.00
387.85	828.90
387.98	862.30
388.11	876.90
388.25	862.90
388.38	850.80
388.51	878.50
388.64	890.30
388.78	839.40
388.91	811.20
389.04	848.00
389.17	946.20
389.31	858.80
389.44	881.90
389.57	911.50
389.70	877.50
389.84	838.90
389.97	836.90
390.10	833.80
390.24	878.10
390.37	850.60
390.50	844.40
390.63	916.50
390.77	850.50
390.90	864.90
391.03	854.90
391.16	811.30
391.30	836.50
391.43	845.40
391.56	844.90
391.69	831.30
391.83	908.30
391.96	862.40
392.09	842.20
392.22	942.90
392.36	878.00
392.49	830.20
392.62	851.30
392.75	882.60
392.89	916.10
393.02	831.00
393.15	834.00
393.28	815.60
393.42	937.30
393.55	818.00
393.68	847.40
393.81	800.40
393.95	846.60
394.08	843.30
394.21	842.00
394.34	900.30
394.48	890.40
394.61	894.70
394.74	885.30
394.87	904.90
395.01	879.60
395.14	893.00
395.27	847.50
395.40	956.00
395.54	953.20
395.67	870.70
395.80	854.30
395.93	892.70
396.07	852.90
396.20	845.10
396.33	805.20
396.46	851.30
396.59	867.60
396.73	863.40
396.86	844.80
396.99	914.80
397.12	887.70
397.26	887.80
397.39	872.80
397.52	1139.20
397.65	970.40
397.79	875.50
397.92	869.30
398.05	917.00
398.18	852.70
398.32	870.30
398.45	900.30
398.58	896.80
398.71	900.10
398.84	842.20
398.98	877.00
399.11	906.70
399.24	896.80
399.37	870.80
399.51	852.00
399.64	877.30
399.77	885.90
399.90	882.90
400.03	883.00
400.17	840.60
400.30	937.60
400.43	918.40
400.56	888.50
400.70	880.80
400.83	858.80
400.96	857.50
401.09	892.70
401.23	889.80
401.36	941.80
401.49	871.10
401.62	895.00
401.75	884.90
401.89	852.20
402.02	877.10
402.15	888.20
402.28	912.00
402.41	900.40
402.55	871.80
402.68	885.40
402.81	953.20
402.94	922.40
403.08	873.10
403.21	854.50
403.34	924.10
403.47	924.70
403.60	884.30
403.74	917.80
403.87	934.90
404.00	867.20
404.13	875.10
404.26	854.20
404.40	861.00
404.53	906.50
404.66	893.10
404.79	861.10
404.93	932.60
405.06	906.40
405.19	850.80
405.32	913.20
405.45	918.00
405.59	933.80
405.72	907.70
405.85	876.80
405.98	1061.50
406.11	875.40
406.25	877.30
406.38	900.20
406.51	930.90
406.64	896.70
406.77	865.50
406.91	865.80
407.04	927.80
407.17	895.20
407.30	923.20
407.43	901.80
407.57	976.00
407.70	958.80
407.83	882.10
407.96	916.00
408.09	872.60
408.23	991.70
408.36	910.70
408.49	909.00
408.62	1019.00
408.75	926.30
408.89	892.90
409.02	934.00
409.15	919.60
409.28	990.40
409.41	945.40
409.55	907.50
409.68	1026.30
409.81	926.00
409.94	889.70
410.07	928.80
410.20	926.80
410.34	914.80
410.47	927.70
410.60	936.30
410.73	952.40
410.86	892.50
411.00	923.90
411.13	894.40
411.26	928.20
411.39	926.40
411.52	941.50
411.66	914.40
411.79	913.30
411.92	898.00
412.05	921.20
412.18	916.20
412.31	949.10
412.45	960.00
412.58	973.00
412.71	896.70
412.84	946.40
412.97	1008.00
413.11	938.20
413.24	945.50
413.37	974.50
413.50	1027.30
413.63	947.50
413.76	925.50
413.90	973.00
414.03	916.40
414.16	922.40
414.29	955.10
414.42	940.40
414.56	1039.60
414.69	915.50
414.82	940.60
414.95	942.10
415.08	960.80
415.21	941.00
415.35	958.50
415.48	875.30
415.61	983.00
415.74	991.00
415.87	908.00
416.00	955.30
416.14	1050.00
416.27	953.10
416.40	920.00
416.53	946.70
416.66	973.10
416.79	949.80
