Wavelength (nm)	Intensity
377.35	818.00
377.48	577.50
377.62	608.50
377.75	605.50
377.88	800.50
378.02	784.00
378.15	790.00
378.28	773.50
378.41	840.50
378.55	802.00
378.68	792.50
378.81	767.50
378.95	792.00
379.08	777.50
379.21	745.00
379.35	812.50
379.48	804.50
379.61	875.50
379.74	824.00
379.88	812.50
380.01	879.50
380.14	925.00
380.28	862.50
380.41	808.00
380.54	837.50
380.68	847.50
380.81	778.50
380.94	854.50
381.07	893.00
381.21	898.00
381.34	831.00
381.47	773.00
381.61	969.50
381.74	843.50
381.87	795.00
382.00	858.00
382.14	920.00
382.27	846.50
382.40	807.50
382.54	894.50
382.67	902.00
382.80	802.00
382.93	801.50
383.07	833.50
383.20	828.50
383.33	862.50
383.47	821.50
383.60	790.00
383.73	954.50
383.86	860.50
384.00	837.50
384.13	814.00
384.26	868.50
384.40	896.00
384.53	848.00
384.66	887.00
384.79	859.50
384.93	828.50
385.06	841.50
385.19	851.00
385.33	946.00
385.46	859.50
385.59	829.50
385.72	869.00
385.86	806.00
385.99	820.00
386.12	845.00
386.25	816.50
386.39	874.00
386.52	893.50
386.65	843.50
386.79	837.00
386.92	828.00
387.05	915.00
387.18	797.00
387.32	813.50
387.45	876.00
387.58	860.50
387.71	849.00
387.85	823.50
387.98	857.50
388.11	873.50
388.25	859.50
388.38	862.50
388.51	878.50
388.64	882.50
388.78	845.00
388.91	811.00
389.04	847.00
389.17	944.50
389.31	864.50
389.44	880.50
389.57	899.50
389.70	884.00
389.84	841.00
389.97	834.50
390.10	832.00
390.24	882.50
390.37	847.50
390.50	831.50
390.63	926.50
390.77	865.50
390.90	869.50
391.03	854.00
391.16	804.50
391.30	828.00
391.43	843.50
391.56	836.50
391.69	821.50
391.83	898.50
391.96	863.50
392.09	841.00
392.22	924.00
392.36	880.00
392.49	835.50
392.62	844.50
392.75	880.50
392.89	920.00
393.02	839.00
393.15	841.00
393.28	806.00
393.42	944.00
393.55	825.50
393.68	847.50
393.81	795.00
393.95	856.00
394.08	847.50
394.21	848.50
394.34	916.00
394.48	898.00
394.61	898.50
394.74	891.00
394.87	912.50
395.01	882.50
395.14	898.50
395.27	839.00
395.40	952.00
395.54	950.50
395.67	869.50
395.80	858.50
395.93	892.00
396.07	843.00
396.20	849.00
396.33	801.00
396.46	842.50
396.59	864.00
396.73	861.50
396.86	840.50
396.99	918.00
397.12	887.00
397.26	880.50
397.39	872.50
397.52	1137.00
397.65	977.50
397.79	870.00
397.92	869.00
398.05	913.50
398.18	849.50
398.32	870.50
398.45	897.00
398.58	888.00
398.71	884.50
398.84	840.00
398.98	878.50
399.11	908.00
399.24	892.50
399.37	868.00
399.51	841.50
399.64	880.50
399.77	877.50
399.90	881.00
400.03	876.50
400.17	825.50
400.30	931.50
400.43	909.50
400.56	883.00
400.70	881.50
400.83	853.00
400.96	855.00
401.09	896.00
401.23	892.50
401.36	941.00
401.49	882.50
401.62	894.50
401.75	883.00
401.89	853.00
402.02	880.50
402.15	884.50
402.28	908.50
402.41	907.00
402.55	885.50
402.68	877.00
402.81	956.00
402.94	938.00
403.08	876.00
403.21	857.50
403.34	927.00
403.47	929.00
403.60	885.00
403.74	908.50
403.87	929.00
404.00	872.50
404.13	880.50
404.26	866.00
404.40	868.50
404.53	901.00
404.66	884.00
404.79	859.00
404.93	936.50
405.06	918.50
405.19	853.00
405.32	915.50
405.45	921.00
405.59	935.00
405.72	911.00
405.85	869.00
405.98	1057.00
406.11	877.50
406.25	878.00
406.38	883.50
406.51	929.00
406.64	894.00
406.77	861.50
406.91	851.00
407.04	934.00
407.17	898.50
407.30	924.00
407.43	903.50
407.57	984.50
407.70	955.00
407.83	896.50
407.96	907.00
408.09	876.50
408.23	985.00
408.36	908.50
408.49	904.00
408.62	1014.50
408.75	925.00
408.89	905.00
409.02	941.00
409.15	931.50
409.28	980.50
409.41	949.00
409.55	910.50
409.68	1038.50
409.81	926.50
409.94	893.50
410.07	928.50
410.20	932.50
410.34	923.00
410.47	919.50
410.60	922.50
410.73	954.00
410.86	895.50
411.00	941.50
411.13	897.00
411.26	943.50
411.39	930.50
411.52	929.00
411.66	909.50
411.79	914.50
411.92	892.00
412.05	930.00
412.18	923.50
412.31	939.00
412.45	954.00
412.58	965.50
412.71	908.00
412.84	957.00
412.97	998.00
413.11	935.50
413.24	946.50
413.37	974.50
413.50	1036.50
413.63	950.00
413.76	919.50
413.90	976.00
414.03	921.50
414.16	911.00
414.29	957.50
414.42	940.00
414.56	1041.50
414.69	932.00
414.82	944.50
414.95	938.00
415.08	959.00
415.21	936.00
415.35	957.50
415.48	864.50
415.61	984.50
415.74	983.50
415.87	908.00
416.00	952.50
416.14	1048.00
416.27	951.50
416.40	922.00
416.53	955.50
416.66	976.00
416.79	959.50
416.93	924.00
417.06	1006.50
417.19	951.00
417.32	945.50
417.45	929.50
417.58	908.50
417.72	989.50
417.85	922.00
417.98	938.50
418.11	990.00
418.24	936.00
418.37	950.50
418.51	971.50
418.64	960.50
418.77	1029.50
418.90	977.50
419.03	922.00
419.16	968.50
419.29	997.00
419.43	937.50
419.56	921.00
419.69	1074.00
419.82	1015.00
419.95	956.00
420.08	1002.00
420.22	1035.50
420.35	1089.50
420.48	998.00
420.61	960.50
420.74	914.00
420.87	993.50
421.00	929.50
421.14	971.50
421.27	1003.50
421.40	1028.00
421.53	999.00
421.66	975.00
421.79	980.00
421.93	970.00
422.06	977.50
422.19	950.50
422.32	1010.00
422.45	1008.50
422.58	993.00
422.71	978.50
422.85	1026.50
422.98	1008.50
423.11	936.00
423.24	920.50
423.37	947.50
423.50	960.50
423.63	992.50
423.77	975.00
423.90	955.00
424.03	1019.50
424.16	1016.00
424.29	991.00
424.42	934.50
424.55	952.50
424.69	966.00
424.82	992.00
424.95	990.00
425.08	960.00
425.21	1017.50
425.34	973.00
425.47	986.00
425.60	999.00
425.74	944.00
425.87	976.50
426.00	995.50
426.13	1007.00
426.26	959.00
426.39	986.00
426.52	994.00
426.66	1063.00
426.79	1028.00
426.92	960.50
427.05	1102.50
427.18	1068.50
427.31	998.00
427.44	995.00
427.57	972.50
427.71	1009.00
427.84	992.50
427.97	1010.00
428.10	1055.00
428.23	1008.00
428.36	981.00
428.49	932.50
428.62	1143.50
428.76	1113.00
428.89	1026.50
429.02	974.50
429.15	1001.00
429.28	1104.50
429.41	1006.50
429.54	1007.00
429.67	993.00
429.81	1052.50
429.94	1016.50
430.07	994.50
430.20	1059.50
430.33	1080.50
430.46	990.50
430.59	997.50
430.72	1019.50
430.85	979.00
430.99	1029.50
431.12	988.50
431.25	1063.00
431.38	1091.50
431.51	1033.00
431.64	1030.50
431.77	1096.00
431.90	1104.50
432.03	1042.50
432.17	1005.50
432.30	1049.50
432.43	1068.00
432.56	1028.50
432.69	1079.50
432.82	1060.50
432.95	1086.00
433.08	1043.00
433.21	1056.50
433.35	1044.50
433.48	1031.00
433.61	1000.50
433.74	1047.50
433.87	1012.00
434.00	1071.50
434.13	1012.50
434.26	1073.00
434.39	1076.00
434.53	1076.50
434.66	1042.50
