Wavelength (nm)	Intensity
377.35	813.62
377.48	589.75
377.62	611.75
377.75	603.75
377.88	804.50
378.02	786.12
378.15	791.62
378.28	767.50
378.41	840.38
378.55	801.38
378.68	791.88
378.81	772.62
378.95	798.88
379.08	783.38
379.21	758.25
379.35	815.25
379.48	817.75
379.61	887.00
379.74	820.62
379.88	810.75
380.01	880.38
380.14	938.75
380.28	873.38
380.41	799.12
380.54	839.00
380.68	855.12
380.81	777.38
380.94	857.00
381.07	893.88
381.21	896.50
381.34	829.38
381.47	782.00
381.61	965.00
381.74	838.62
381.87	805.62
382.00	853.12
382.14	920.12
382.27	869.25
382.40	795.75
382.54	893.25
382.67	888.88
382.80	800.88
382.93	813.88
383.07	841.12
383.20	832.88
383.33	865.25
383.47	814.38
383.60	793.25
383.73	961.62
383.86	862.00
384.00	834.50
384.13	821.50
384.26	870.00
384.40	885.88
384.53	841.75
384.66	894.38
384.79	860.00
384.93	824.50
385.06	833.25
385.19	857.25
385.33	952.88
385.46	864.25
385.59	826.38
385.72	864.88
385.86	804.38
385.99	831.88
386.12	838.75
386.25	811.50
386.39	881.62
386.52	891.88
386.65	840.00
386.79	835.25
386.92	824.62
387.05	916.88
387.18	798.62
387.32	815.38
387.45	881.62
387.58	853.38
387.71	832.62
387.85	829.38
387.98	859.25
388.11	867.50
388.25	864.00
388.38	852.00
388.51	877.88
388.64	879.75
388.78	826.38
388.91	810.88
389.04	845.38
389.17	947.00
389.31	862.25
389.44	889.25
389.57	909.75
389.70	876.12
389.84	838.38
389.97	832.75
390.10	833.38
390.24	875.12
390.37	847.50
390.50	836.12
390.63	912.62
390.77	849.88
390.90	856.12
391.03	863.50
391.16	816.12
391.30	839.88
391.43	844.75
391.56	842.62
391.69	831.12
391.83	899.00
391.96	871.00
392.09	854.75
392.22	942.12
392.36	874.38
392.49	831.25
392.62	858.12
392.75	882.75
392.89	919.38
393.02	825.62
393.15	830.62
393.28	816.75
393.42	937.00
393.55	823.38
393.68	849.88
393.81	797.12
393.95	844.88
394.08	845.88
394.21	847.12
394.34	901.25
394.48	895.50
394.61	896.50
394.74	887.00
394.87	912.88
395.01	877.50
395.14	893.25
395.27	849.50
395.40	956.75
395.54	954.25
395.67	876.75
395.80	860.50
395.93	894.25
396.07	849.12
396.20	848.38
396.33	801.25
396.46	846.38
396.59	862.75
396.73	864.00
396.86	844.38
396.99	915.38
397.12	881.12
397.26	887.88
397.39	876.00
397.52	1143.75
397.65	972.62
397.79	885.25
397.92	865.50
398.05	919.00
398.18	855.25
398.32	862.25
398.45	898.12
398.58	889.75
398.71	894.50
398.84	837.38
398.98	875.88
399.11	908.62
399.24	903.75
399.37	869.50
399.51	847.88
399.64	877.75
399.77	886.25
399.90	879.75
400.03	885.25
400.17	840.00
400.30	932.00
400.43	912.12
400.56	879.62
400.70	887.62
400.83	862.50
400.96	856.25
401.09	890.88
401.23	889.50
401.36	945.88
401.49	873.62
401.62	894.25
401.75	871.38
401.89	851.00
402.02	878.00
402.15	891.88
402.28	911.12
402.41	892.00
402.55	875.00
402.68	884.88
402.81	959.25
402.94	930.88
403.08	878.00
403.21	857.38
403.34	929.25
403.47	922.12
403.60	883.38
403.74	922.88
403.87	926.88
404.00	870.75
404.13	872.88
404.26	851.50
404.40	859.62
404.53	914.50
404.66	889.25
404.79	865.62
404.93	924.62
405.06	902.38
405.19	847.88
405.32	912.75
405.45	913.00
405.59	936.88
405.72	903.00
405.85	870.38
405.98	1060.25
406.11	875.25
406.25	872.12
406.38	888.00
406.51	927.75
406.64	901.62
406.77	865.62
406.91	860.12
407.04	922.38
407.17	894.00
407.30	927.12
407.43	908.75
407.57	981.12
407.70	961.12
407.83	882.75
407.96	911.25
408.09	878.62
408.23	990.50
408.36	912.50
408.49	902.00
408.62	1019.62
408.75	931.50
408.89	885.75
409.02	925.62
409.15	914.88
409.28	983.38
409.41	940.75
409.55	907.88
409.68	1037.75
409.81	935.75
409.94	900.38
410.07	928.62
410.20	924.75
410.34	917.25
410.47	917.50
410.60	931.38
410.73	958.38
410.86	901.25
411.00	922.88
411.13	898.12
411.26	930.25
411.39	925.88
411.52	949.00
411.66	920.00
411.79	911.38
411.92	894.25
412.05	922.88
412.18	912.50
412.31	951.25
412.45	961.50
412.58	959.75
412.71	889.50
412.84	948.12
412.97	1006.25
413.11	942.50
413.24	943.75
413.37	968.50
413.50	1033.75
413.63	948.38
413.76	926.88
413.90	972.75
414.03	919.88
414.16	921.25
414.29	963.50
414.42	943.75
414.56	1034.88
414.69	925.75
414.82	943.75
414.95	949.75
415.08	958.88
415.21	934.00
415.35	964.00
415.48	874.25
415.61	979.25
415.74	985.12
415.87	906.00
416.00	961.50
416.14	1056.88
416.27	945.75
416.40	927.25
416.53	948.38
416.66	970.12
416.79	952.38
416.93	916.50
417.06	994.62
417.19	948.12
417.32	940.50
417.45	932.00
417.58	906.00
417.72	996.38
417.85	935.38
417.98	947.25
418.11	984.25
418.24	942.25
418.37	939.88
418.51	958.12
418.64	964.62
418.77	1029.88
418.90	975.62
419.03	923.12
419.16	968.75
419.29	999.12
419.43	943.88
419.56	925.75
419.69	1060.12
419.82	1013.00
419.95	971.62
420.08	1014.38
420.22	1031.38
420.35	1079.12
420.48	1008.00
420.61	968.50
420.74	916.62
420.87	998.62
421.00	932.25
421.14	952.25
421.27	1004.12
421.40	1037.38
421.53	991.50
421.66	972.75
421.79	964.50
421.93	972.88
422.06	977.00
422.19	956.62
422.32	1019.12
422.45	1013.25
422.58	985.75
422.71	970.50
422.85	1026.25
422.98	1020.38
423.11	935.50
423.24	936.25
423.37	957.00
423.50	955.75
423.63	979.75
423.77	955.00
423.90	952.62
424.03	1010.25
424.16	1023.25
424.29	978.88
424.42	939.12
424.55	953.12
424.69	951.62
424.82	988.50
424.95	1003.50
425.08	960.38
425.21	1012.25
425.34	973.00
425.47	988.25
425.60	1005.75
425.74	952.75
425.87	979.25
426.00	990.62
426.13	1005.12
426.26	960.25
426.39	970.88
426.52	987.75
426.66	1063.25
426.79	1026.25
426.92	970.62
427.05	1095.62
427.18	1074.50
427.31	992.38
427.44	995.62
427.57	963.88
427.71	997.75
427.84	986.88
427.97	1012.62
428.10	1069.62
428.23	1020.50
428.36	984.88
428.49	931.88
428.62	1133.50
428.76	1105.12
428.89	1027.12
429.02	974.00
429.15	1003.50
429.28	1101.88
429.41	1000.88
429.54	1015.38
429.67	998.50
429.81	1044.38
429.94	1015.75
430.07	1006.50
430.20	1063.50
430.33	1080.62
430.46	990.88
430.59	991.88
430.72	1019.88
430.85	976.12
430.99	1017.12
431.12	988.25
431.25	1074.38
431.38	1099.62
431.51	1031.75
431.64	1026.12
431.77	1100.38
431.90	1099.12
432.03	1036.25
432.17	1003.88
432.30	1045.38
432.43	1052.62
432.56	1039.12
432.69	1060.88
432.82	1052.62
432.95	1088.38
433.08	1038.62
433.21	1046.88
433.35	1032.25
433.48	1034.75
433.61	999.00
433.74	1033.75
433.87	1012.25
434.00	1078.88
434.13	1019.00
434.26	1069.62
434.39	1059.25
434.53	1073.25
434.66	1034.75
434.79	1033.88
434.92	1041.00
435.05	1113.75
435.18	1030.00
435.31	1066.62
435.44	1117.00
435.57	1063.62
435.70	1049.62
435.84	1026.00
435.97	1119.50
436.10	1160.50
436.23	1044.88
436.36	1027.88
436.49	1050.75
436.62	1079.50
436.75	1058.25
436.88	1087.62
437.01	1037.38
437.14	1030.62
437.28	1017.25
437.41	1046.88
437.54	1122.00
437.67	1097.75
437.80	1044.50
437.93	1017.12
438.06	1173.25
438.19	1120.25
438.32	1045.75
438.45	1050.50
438.58	1095.88
438.72	1140.25
438.85	1116.12
438.98	1069.62
439.11	1098.00
439.24	1147.88
439.37	1139.25
439.50	1112.62
