Wavelength (nm)	Intensity
377.35	820.17
377.48	593.00
377.62	613.33
377.75	614.33
377.88	806.67
378.02	792.00
378.15	804.00
378.28	771.00
378.41	850.83
378.55	810.83
378.68	797.50
378.81	777.33
378.95	805.83
379.08	800.00
379.21	762.00
379.35	822.33
379.48	818.33
379.61	880.83
379.74	821.67
379.88	806.50
380.01	880.83
380.14	935.00
380.28	873.83
380.41	800.83
380.54	842.17
380.68	849.67
380.81	777.67
380.94	864.00
381.07	894.67
381.21	894.67
381.34	827.17
381.47	770.17
381.61	958.67
381.74	834.67
381.87	789.00
382.00	850.33
382.14	920.17
382.27	874.00
382.40	803.83
382.54	897.00
382.67	895.67
382.80	799.00
382.93	810.00
383.07	830.33
383.20	833.83
383.33	867.33
383.47	809.50
383.60	790.00
383.73	971.17
383.86	860.50
384.00	827.00
384.13	816.50
384.26	864.67
384.40	882.17
384.53	840.17
384.66	884.67
384.79	853.17
384.93	817.00
385.06	827.50
385.19	853.17
385.33	944.17
385.46	867.50
385.59	813.83
385.72	849.50
385.86	796.50
385.99	815.83
386.12	833.00
386.25	806.83
386.39	878.50
386.52	891.67
386.65	832.67
386.79	827.33
386.92	817.83
387.05	912.67
387.18	792.67
387.32	807.33
387.45	871.67
387.58	847.50
387.71	829.17
387.85	823.83
387.98	848.83
388.11	872.00
388.25	854.67
388.38	840.83
388.51	871.67
388.64	886.00
388.78	827.33
388.91	803.17
389.04	840.83
389.17	942.50
389.31	850.00
389.44	882.83
389.57	902.33
389.70	870.50
389.84	830.00
389.97	832.33
390.10	826.33
390.24	863.50
390.37	839.67
390.50	824.33
390.63	907.83
390.77	845.17
390.90	852.33
391.03	843.67
391.16	799.17
391.30	828.50
391.43	837.00
391.56	833.50
391.69	818.17
391.83	887.67
391.96	862.67
392.09	838.33
392.22	932.50
392.36	868.00
392.49	820.67
392.62	843.17
392.75	869.17
392.89	908.50
393.02	817.17
393.15	827.00
393.28	801.67
393.42	938.67
393.55	808.00
393.68	837.17
393.81	784.83
393.95	834.17
394.08	833.83
394.21	834.50
394.34	894.67
394.48	884.67
394.61	893.00
394.74	872.00
394.87	902.33
395.01	869.00
395.14	884.67
395.27	834.00
395.40	941.00
395.54	946.50
395.67	865.83
395.80	850.50
395.93	881.33
396.07	831.83
396.20	831.50
396.33	787.17
396.46	841.67
396.59	853.00
396.73	853.83
396.86	830.17
396.99	909.33
397.12	878.83
397.26	876.17
397.39	859.50
397.52	1137.17
397.65	962.00
397.79	860.00
397.92	849.00
398.05	915.83
398.18	846.17
398.32	854.67
398.45	883.83
398.58	878.67
398.71	891.67
398.84	831.83
398.98	862.00
399.11	892.17
399.24	886.00
399.37	851.17
399.51	831.33
399.64	866.17
399.77	863.17
399.90	866.17
400.03	870.83
400.17	828.67
400.30	923.00
400.43	891.83
400.56	869.17
400.70	870.33
400.83	845.83
400.96	839.33
401.09	878.33
401.23	871.17
401.36	934.67
401.49	854.33
401.62	873.50
401.75	863.67
401.89	837.83
402.02	860.50
402.15	868.00
402.28	892.50
402.41	894.00
402.55	855.00
402.68	867.17
402.81	936.00
402.94	913.33
403.08	850.17
403.21	839.83
403.34	905.33
403.47	903.83
403.60	863.00
403.74	899.50
403.87	907.50
404.00	857.50
404.13	856.83
404.26	833.83
404.40	845.17
404.53	887.00
404.66	866.33
404.79	849.17
404.93	919.00
405.06	863.83
405.19	825.83
405.32	890.17
405.45	898.83
405.59	921.33
405.72	882.00
405.85	851.17
405.98	1045.83
406.11	855.33
406.25	853.50
406.38	872.17
406.51	907.67
406.64	878.33
406.77	836.17
406.91	840.00
407.04	898.00
407.17	869.50
407.30	900.50
407.43	881.00
407.57	954.83
407.70	935.67
407.83	861.00
407.96	886.00
408.09	843.67
408.23	969.17
408.36	884.83
408.49	879.17
408.62	1001.33
408.75	900.33
408.89	867.00
409.02	900.67
409.15	895.50
409.28	966.50
409.41	920.67
409.55	876.67
409.68	1001.83
409.81	902.17
409.94	869.67
410.07	902.83
410.20	908.83
410.34	888.00
410.47	899.50
410.60	903.17
410.73	927.83
410.86	871.83
411.00	895.00
411.13	869.33
411.26	896.83
411.39	899.50
411.52	914.17
411.66	894.17
411.79	890.67
411.92	869.83
412.05	888.00
412.18	888.33
412.31	919.50
412.45	931.33
412.58	936.17
412.71	866.50
412.84	925.50
412.97	977.33
413.11	904.50
413.24	908.67
413.37	944.50
413.50	1009.00
413.63	918.50
413.76	896.00
413.90	932.67
414.03	893.50
414.16	894.83
414.29	924.00
414.42	910.67
414.56	1014.17
414.69	893.50
414.82	904.17
414.95	907.17
415.08	922.50
415.21	909.00
415.35	929.83
415.48	840.00
415.61	954.33
415.74	962.17
415.87	867.83
416.00	913.17
416.14	1021.00
416.27	924.83
416.40	884.67
416.53	915.67
416.66	944.50
416.79	927.17
416.93	885.67
417.06	972.17
417.19	916.33
417.32	904.50
417.45	904.00
417.58	878.33
417.72	965.67
417.85	902.50
417.98	914.33
418.11	958.50
418.24	902.00
418.37	904.00
418.51	914.33
418.64	918.83
418.77	989.67
418.90	937.17
419.03	884.17
419.16	942.00
419.29	966.83
419.43	896.17
419.56	881.17
419.69	1028.17
419.82	979.00
419.95	921.83
420.08	965.83
420.22	992.83
420.35	1049.83
420.48	973.17
420.61	923.17
420.74	878.00
420.87	967.17
421.00	882.83
421.14	918.17
421.27	962.00
421.40	1000.50
421.53	951.50
421.66	930.67
421.79	925.17
421.93	934.67
422.06	931.83
422.19	907.33
422.32	969.83
422.45	974.33
422.58	943.17
422.71	929.17
422.85	989.67
422.98	979.50
423.11	886.50
423.24	887.00
423.37	910.50
423.50	914.83
423.63	937.83
423.77	917.50
423.90	911.50
424.03	959.00
424.16	971.00
424.29	937.67
424.42	896.33
424.55	916.50
424.69	912.67
424.82	949.33
424.95	951.33
425.08	916.17
425.21	965.17
425.34	928.50
425.47	944.00
425.60	959.17
425.74	904.67
425.87	934.83
426.00	945.33
426.13	965.17
426.26	924.17
426.39	933.00
426.52	950.67
426.66	1020.17
426.79	974.67
426.92	922.83
427.05	1061.00
427.18	1025.67
427.31	957.83
427.44	952.83
427.57	922.00
427.71	948.33
427.84	915.33
427.97	956.00
428.10	1016.33
428.23	961.33
428.36	938.67
428.49	877.33
428.62	1084.50
428.76	1048.83
428.89	969.33
429.02	917.50
429.15	958.67
429.28	1047.67
429.41	949.33
429.54	969.83
429.67	951.00
429.81	990.33
429.94	965.00
430.07	947.67
430.20	1006.50
430.33	1033.00
430.46	936.67
430.59	937.00
430.72	974.50
430.85	924.33
430.99	971.67
431.12	936.00
431.25	1020.00
431.38	1050.67
431.51	978.83
431.64	970.83
431.77	1053.17
431.90	1050.17
432.03	982.17
432.17	949.00
432.30	988.67
432.43	998.33
432.56	976.33
432.69	1002.17
432.82	1002.33
432.95	1044.83
433.08	984.00
433.21	990.33
433.35	981.50
433.48	987.67
433.61	946.50
433.74	990.17
433.87	961.33
434.00	1014.00
434.13	960.50
434.26	1016.83
434.39	1005.17
434.53	1010.17
434.66	982.50
434.79	984.00
434.92	982.17
435.05	1060.67
435.18	979.33
435.31	1021.50
435.44	1061.83
435.57	1002.50
435.70	991.17
435.84	963.17
435.97	1059.33
436.10	1093.00
436.23	984.83
436.36	971.00
436.49	987.33
436.62	1019.50
436.75	993.50
436.88	1027.83
437.01	981.17
437.14	968.33
437.28	958.67
437.41	981.67
437.54	1058.83
437.67	1035.00
437.80	980.67
437.93	958.67
438.06	1118.83
438.19	1048.33
438.32	980.17
438.45	984.50
438.58	1037.67
438.72	1080.17
438.85	1050.67
438.98	1015.33
439.11	1028.67
439.24	1083.83
439.37	1072.00
439.50	1045.17
439.63	1070.67
439.76	1000.67
439.89	992.50
440.02	1003.67
440.15	1051.17
440.29	1090.17
440.42	1022.00
440.55	1019.33
440.68	1099.00
440.81	1143.67
440.94	1033.83
441.07	1030.17
441.20	1117.00
441.33	1052.67
441.46	1012.50
441.59	1008.17
