Wavelength (nm)	Intensity
377.35	817.70
377.48	593.60
377.62	619.10
377.75	613.00
377.88	811.20
378.02	791.90
378.15	802.20
378.28	771.00
378.41	844.20
378.55	812.50
378.68	799.00
378.81	776.80
378.95	803.80
379.08	798.40
379.21	763.80
379.35	824.00
379.48	820.10
379.61	882.90
379.74	824.00
379.88	807.30
380.01	880.10
380.14	934.40
380.28	870.70
380.41	797.00
380.54	842.10
380.68	851.90
380.81	778.00
380.94	860.20
381.07	895.50
381.21	893.60
381.34	827.50
381.47	772.70
381.61	962.80
381.74	837.90
381.87	792.60
382.00	850.70
382.14	915.30
382.27	871.70
382.40	806.00
382.54	894.20
382.67	893.40
382.80	798.60
382.93	806.00
383.07	832.60
383.20	829.90
383.33	866.20
383.47	809.10
383.60	790.30
383.73	971.70
383.86	863.90
384.00	827.20
384.13	817.00
384.26	864.60
384.40	880.50
384.53	837.60
384.66	879.80
384.79	850.90
384.93	816.50
385.06	826.70
385.19	851.70
385.33	948.30
385.46	863.50
385.59	814.70
385.72	850.30
385.86	794.10
385.99	820.30
386.12	831.30
386.25	805.00
386.39	879.10
386.52	890.50
386.65	834.90
386.79	825.30
386.92	818.70
387.05	911.60
387.18	791.30
387.32	808.40
387.45	869.10
387.58	850.10
387.71	828.90
387.85	824.90
387.98	852.90
388.11	870.20
388.25	856.20
388.38	842.40
388.51	874.80
388.64	888.40
388.78	828.30
388.91	804.50
389.04	839.50
389.17	945.40
389.31	850.50
389.44	883.30
389.57	904.40
389.70	870.80
389.84	830.50
389.97	828.70
390.10	828.80
390.24	865.90
390.37	842.60
390.50	826.40
390.63	908.80
390.77	844.70
390.90	853.60
391.03	848.00
391.16	802.30
391.30	829.00
391.43	832.60
391.56	833.10
391.69	818.40
391.83	888.80
391.96	859.10
392.09	838.20
392.22	934.80
392.36	867.80
392.49	820.70
392.62	844.80
392.75	871.90
392.89	909.80
393.02	816.40
393.15	825.10
393.28	801.40
393.42	937.70
393.55	810.60
393.68	839.10
393.81	788.80
393.95	838.40
394.08	834.80
394.21	833.30
394.34	892.50
394.48	884.00
394.61	892.70
394.74	868.60
394.87	897.50
395.01	870.60
395.14	885.10
395.27	836.80
395.40	943.20
395.54	946.60
395.67	862.40
395.80	848.70
395.93	882.40
396.07	833.00
396.20	831.30
396.33	788.30
396.46	843.60
396.59	853.10
396.73	850.20
396.86	832.40
396.99	909.40
397.12	877.70
397.26	874.80
397.39	861.20
397.52	1137.40
397.65	962.60
397.79	859.40
397.92	850.70
398.05	914.80
398.18	847.60
398.32	856.30
398.45	886.20
398.58	879.60
398.71	889.00
398.84	830.70
398.98	862.40
399.11	892.60
399.24	882.80
399.37	851.00
399.51	828.90
399.64	864.50
