Wavelength (nm)	Intensity
377.35	815.40
377.48	586.60
377.62	626.00
377.75	613.40
377.88	809.80
378.02	797.40
378.15	796.40
378.28	779.60
378.41	836.40
378.55	813.80
378.68	794.80
378.81	772.20
378.95	806.20
379.08	797.20
379.21	772.80
379.35	818.80
379.48	823.00
379.61	879.40
379.74	821.00
379.88	804.20
380.01	883.40
380.14	932.40
380.28	868.20
380.41	799.00
380.54	840.00
380.68	856.00
380.81	777.20
380.94	859.00
381.07	889.60
381.21	891.80
381.34	819.40
381.47	769.20
381.61	961.00
381.74	835.60
381.87	797.60
382.00	845.60
382.14	912.20
382.27	869.40
382.40	798.80
382.54	891.00
382.67	890.80
382.80	802.80
382.93	805.80
383.07	839.60
383.20	826.00
383.33	862.20
383.47	807.40
383.60	790.40
383.73	968.80
383.86	862.80
384.00	820.00
384.13	814.60
384.26	870.00
384.40	883.60
384.53	831.80
384.66	867.40
384.79	853.40
384.93	820.60
385.06	829.60
385.19	846.20
385.33	952.40
385.46	867.00
385.59	814.80
385.72	853.60
385.86	797.40
385.99	819.60
386.12	832.60
386.25	808.40
386.39	875.20
386.52	893.80
386.65	838.00
386.79	831.20
386.92	816.00
387.05	914.80
387.18	794.40
387.32	805.80
387.45	873.80
387.58	854.60
387.71	826.80
387.85	819.00
387.98	850.60
388.11	865.00
388.25	854.80
388.38	840.40
388.51	872.00
388.64	882.60
388.78	822.00
388.91	803.40
389.04	843.60
389.17	949.20
389.31	845.00
389.44	881.20
389.57	902.60
389.70	875.60
389.84	827.20
389.97	831.00
390.10	830.40
390.24	870.80
390.37	835.40
390.50	837.00
390.63	908.20
390.77	840.80
390.90	856.60
391.03	852.00
391.16	809.20
391.30	829.60
391.43	837.60
391.56	830.80
391.69	817.20
391.83	894.20
391.96	846.80
392.09	840.40
392.22	934.80
392.36	868.00
392.49	827.80
392.62	844.00
392.75	870.20
392.89	901.80
393.02	817.00
393.15	827.40
393.28	807.80
393.42	939.60
393.55	806.60
393.68	840.20
393.81	787.60
393.95	836.00
394.08	838.40
394.21	839.60
394.34	889.80
394.48	885.80
394.61	886.00
394.74	872.00
394.87	900.40
395.01	871.60
395.14	884.20
395.27	834.00
395.40	951.00
395.54	949.80
395.67	862.40
395.80	845.80
395.93	882.60
396.07	839.00
396.20	839.40
396.33	788.60
396.46	832.20
396.59	852.20
396.73	852.00
396.86	831.40
396.99	902.40
397.12	870.00
397.26	870.80
397.39	859.20
397.52	1133.20
397.65	964.40
397.79	863.60
397.92	847.00
398.05	913.20
398.18	848.60
398.32	854.00
398.45	885.40
398.58	872.60
398.71	882.60
398.84	829.80
398.98	862.60
399.11	893.00
399.24	884.00
399.37	851.60
399.51	836.00
399.64	866.80
399.77	868.80
399.90	868.40
400.03	858.60
400.17	822.20
400.30	922.20
400.43	900.00
400.56	869.80
400.70	866.80
400.83	848.20
400.96	835.20
401.09	883.80
401.23	875.00
401.36	926.80
401.49	851.40
401.62	874.80
401.75	862.20
401.89	845.60
402.02	858.00
402.15	868.00
402.28	890.40
402.41	881.60
402.55	854.00
402.68	870.00
402.81	943.20
402.94	917.40
403.08	858.80
403.21	836.60
403.34	908.20
403.47	906.80
403.60	862.80
403.74	899.00
403.87	903.80
404.00	850.20
404.13	855.40
404.26	830.80
404.40	841.80
404.53	883.40
404.66	866.40
404.79	844.00
404.93	911.20
405.06	863.40
405.19	827.00
405.32	891.60
405.45	895.00
405.59	912.60
405.72	882.00
405.85	850.20
405.98	1043.40
406.11	851.00
406.25	860.80
406.38	875.80
406.51	904.20
406.64	884.20
406.77	841.60
406.91	841.80
407.04	905.00
407.17	871.60
407.30	904.80
407.43	880.20
407.57	954.20
407.70	928.00
407.83	858.60
407.96	887.60
408.09	853.60
408.23	974.40
408.36	887.60
408.49	881.20
408.62	996.60
408.75	904.40
408.89	867.80
409.02	909.60
409.15	897.00
409.28	967.80
409.41	916.00
409.55	873.20
409.68	1011.20
409.81	913.80
409.94	865.80
410.07	902.00
410.20	899.80
410.34	886.60
410.47	898.40
410.60	908.80
410.73	933.00
410.86	869.40
411.00	897.80
411.13	868.80
411.26	901.20
411.39	899.60
411.52	914.60
411.66	892.00
411.79	883.20
411.92	870.40
412.05	889.80
412.18	884.00
412.31	922.00
412.45	932.40
412.58	940.40
412.71	867.80
412.84	925.80
412.97	975.40
413.11	901.20
413.24	912.20
413.37	944.20
413.50	999.60
413.63	915.60
413.76	889.40
413.90	945.80
414.03	898.80
414.16	897.60
414.29	927.40
414.42	915.80
414.56	1015.00
414.69	891.60
414.82	911.20
414.95	914.40
415.08	932.80
415.21	916.40
415.35	930.60
415.48	840.40
415.61	952.00
415.74	962.40
415.87	876.60
416.00	924.40
416.14	1020.20
416.27	920.40
416.40	892.40
416.53	910.20
416.66	941.40
416.79	924.40
416.93	889.40
417.06	979.40
417.19	926.60
417.32	905.00
417.45	900.80
417.58	874.80
417.72	963.20
417.85	900.20
417.98	916.60
418.11	947.40
418.24	910.00
418.37	909.40
418.51	921.60
418.64	925.60
418.77	997.00
418.90	936.40
419.03	889.00
419.16	942.20
419.29	965.20
419.43	905.40
419.56	889.80
419.69	1029.20
419.82	971.20
419.95	918.80
420.08	966.60
420.22	1000.80
420.35	1051.00
420.48	968.60
420.61	925.80
420.74	881.40
420.87	963.20
421.00	892.80
421.14	922.00
421.27	969.80
421.40	1008.20
421.53	954.40
421.66	934.00
421.79	920.40
421.93	933.20
422.06	934.00
422.19	905.80
422.32	975.00
422.45	975.40
422.58	946.00
422.71	924.20
422.85	982.00
422.98	972.80
423.11	890.00
423.24	890.00
423.37	898.60
423.50	913.20
423.63	936.60
423.77	917.80
423.90	913.00
424.03	963.00
424.16	973.00
424.29	933.20
424.42	889.80
424.55	913.40
424.69	909.80
424.82	946.40
424.95	959.20
425.08	916.20
425.21	972.40
425.34	937.00
425.47	948.00
425.60	956.20
425.74	899.00
425.87	930.00
426.00	943.80
426.13	961.80
426.26	917.60
426.39	927.60
426.52	941.40
426.66	1014.60
426.79	980.60
426.92	926.80
427.05	1049.60
427.18	1031.80
427.31	939.80
427.44	946.20
427.57	925.60
427.71	963.00
427.84	923.00
427.97	954.80
428.10	1020.60
428.23	970.00
428.36	937.60
428.49	879.60
428.62	1101.80
428.76	1065.80
428.89	979.00
429.02	921.60
429.15	951.00
429.28	1049.80
429.41	953.40
429.54	967.00
429.67	944.60
429.81	995.20
429.94	966.80
430.07	951.80
430.20	1015.40
430.33	1031.80
430.46	933.20
430.59	932.00
430.72	977.60
430.85	929.60
430.99	968.40
431.12	936.80
431.25	1029.20
431.38	1045.40
431.51	977.40
431.64	977.60
431.77	1049.00
431.90	1045.60
432.03	986.40
432.17	952.00
432.30	992.80
432.43	1004.60
432.56	977.20
432.69	995.60
432.82	999.40
432.95	1031.40
433.08	981.60
433.21	990.20
433.35	973.20
433.48	988.00
433.61	945.80
433.74	974.20
433.87	946.40
434.00	1008.60
434.13	963.00
434.26	1012.20
434.39	1008.80
434.53	1019.80
434.66	983.20
434.79	978.60
434.92	976.80
435.05	1057.40
435.18	975.80
435.31	1008.40
435.44	1050.80
435.57	1005.00
435.70	988.80
435.84	962.40
435.97	1058.80
436.10	1092.00
436.23	985.00
436.36	972.00
436.49	978.40
436.62	1018.00
436.75	993.00
436.88	1023.40
437.01	970.40
437.14	975.40
437.28	946.80
437.41	979.40
437.54	1049.80
437.67	1040.20
437.80	983.20
437.93	957.60
438.06	1123.00
438.19	1053.00
438.32	981.80
438.45	992.00
438.58	1032.20
438.72	1084.00
438.85	1048.80
438.98	1001.20
439.11	1038.40
439.24	1083.80
439.37	1082.80
439.50	1045.20
439.63	1079.60
439.76	1000.00
439.89	997.00
440.02	1007.60
440.15	1044.20
440.29	1081.80
440.42	1022.20
440.55	1023.80
440.68	1099.20
440.81	1144.40
440.94	1038.40
441.07	1025.40
441.20	1129.20
441.33	1042.40
441.46	1011.80
441.59	1006.60
441.72	1027.40
441.85	1039.40
441.99	1070.00
442.12	1064.80
442.25	1116.40
442.38	1067.60
442.51	1054.20
442.64	997.80
442.77	1044.40
442.90	1022.20
443.03	993.80
443.16	1019.20
443.29	1052.20
443.42	1120.20
443.55	1028.00
443.68	1050.40
443.82	1005.60
443.95	1032.00
444.08	1036.80
444.21	1052.00
444.34	1028.40
444.47	1049.40
444.60	1050.20
444.73	1064.40
444.86	1056.40
444.99	1110.00
445.12	1078.20
445.25	1068.20
445.38	1076.80
445.51	1101.20
445.64	1068.60
445.78	1042.00
445.91	1004.80
446.04	1172.60
446.17	1117.00
446.30	1018.20
446.43	1082.80
446.56	1070.80
446.69	1038.00
446.82	1044.80
446.95	1114.00
447.08	1121.80
447.21	1083.40
447.34	1063.80
447.47	1116.40
447.60	1116.00
447.73	1082.60
447.86	1108.00
447.99	1082.00
448.13	1095.20
448.26	1118.20
448.39	1076.00
448.52	1119.80
448.65	1126.20
448.78	1084.40
448.91	1085.60
449.04	1105.00
449.17	1075.20
449.30	1113.20
449.43	1110.20
449.56	1108.60
449.69	1154.80
449.82	1099.80
449.95	1049.60
450.08	1159.00
450.21	1136.00
450.34	1113.60
450.47	1089.20
450.60	1140.20
450.73	1110.60
450.87	1086.00
451.00	1121.00
451.13	1139.40
451.26	1263.60
451.39	1098.80
451.52	1131.00
451.65	1105.00
451.78	1096.60
451.91	1099.80
452.04	1087.20
452.17	1196.00
452.30	1194.20
452.43	1107.20
452.56	1109.20
452.69	1177.00
452.82	1099.20
452.95	1164.60
453.08	1096.80
453.21	1061.80
453.34	1167.60
453.47	1117.60
453.60	1181.00
453.73	1235.20
453.86	1173.00
453.99	1156.40
454.12	1158.60
454.25	1142.40
454.38	1155.60
454.52	1117.20
454.65	1141.20
454.78	1120.40
454.91	1104.40
455.04	1134.00
455.17	1116.60
455.30	1138.20
455.43	1208.60
455.56	1145.60
455.69	1119.60
455.82	1183.00
455.95	1164.00
456.08	1117.00
456.21	1126.20
456.34	1127.40
456.47	1108.60
456.60	1152.60
456.73	1138.40
456.86	1154.80
456.99	1198.60
457.12	1147.60
457.25	1165.00
457.38	1239.40
457.51	1216.80
457.64	1189.80
457.77	1161.40
457.90	1177.60
458.03	1171.20
458.16	1187.40
458.29	1184.20
458.42	1183.80
458.55	1141.40
458.68	1162.00
458.81	1183.60
458.94	1257.40
459.07	1310.20
459.20	1165.20
459.33	1181.60
459.46	1257.80
459.59	1310.00
459.72	1270.40
459.85	1204.00
459.98	1283.40
460.11	1258.20
460.24	1227.00
460.37	1174.80
460.50	1266.00
460.63	1227.40
460.76	1220.00
460.89	1230.80
461.02	1258.40
461.15	1268.40
461.28	1227.20
461.41	1240.20
461.54	1313.40
461.67	1210.60
461.80	1248.00
461.93	1278.20
462.06	1275.00
462.19	1303.40
462.32	1224.00
462.45	1234.80
462.58	1283.00
462.71	1243.40
462.84	1257.80
462.97	1205.80
463.10	1267.40
463.23	1286.00
463.36	1291.60
463.49	1284.40
463.62	1227.20
463.75	1289.60
463.88	1266.60
464.01	1295.40
464.14	1240.80
464.27	1380.40
464.40	1287.60
464.53	1291.80
464.66	1329.40
464.79	1327.20
464.92	1312.20
465.05	1278.20
465.18	1310.20
465.31	1315.80
465.44	1303.80
465.57	1292.60
465.70	1295.00
465.83	1425.40
465.96	1353.60
466.09	1315.40
466.22	1381.00
466.35	1362.60
466.48	1307.20
466.61	1324.20
466.74	1340.60
466.87	1392.60
467.00	1382.80
467.13	1369.20
467.26	1391.20
467.39	1320.20
467.52	1325.20
467.65	1360.40
467.78	1419.20
467.91	1370.80
468.04	1387.00
468.17	1349.40
468.30	1357.40
468.43	1344.40
468.56	1369.00
468.69	1412.60
468.82	1422.00
468.95	1363.20
469.08	1385.20
469.21	1398.60
469.34	1439.20
469.47	1513.40
469.60	1504.00
469.73	1432.00
469.86	1445.20
469.99	1469.80
470.11	1405.80
470.24	1442.80
470.37	1479.60
470.50	1453.20
470.63	1427.80
470.76	1454.60
470.89	1506.20
471.02	1568.40
471.15	1461.60
471.28	1463.20
471.41	1565.80
471.54	1515.40
471.67	1474.40
471.80	1436.60
471.93	1535.00
472.06	1512.60
472.19	1483.00
472.32	1462.60
472.45	1619.60
472.58	1586.00
472.71	1532.60
472.84	1507.40
472.97	1508.40
473.10	1495.80
473.23	1580.00
473.36	1495.00
473.49	1613.80
473.62	1593.00
473.74	1583.60
473.87	1600.40
474.00	1548.40
474.13	1555.20
474.26	1602.40
474.39	1619.60
474.52	1599.40
474.65	1588.80
474.78	1613.20
474.91	1573.40
475.04	1628.20
475.17	1729.20
475.30	1654.40
475.43	1650.80
475.56	1680.60
475.69	1641.00
475.82	1683.20
475.95	1627.00
476.08	1732.80
476.21	1675.20
476.34	1706.00
476.46	1698.20
476.59	1748.20
476.72	1686.60
476.85	1681.00
476.98	1672.40
477.11	1763.60
477.24	1713.60
477.37	1668.20
477.50	1704.80
477.63	1728.00
477.76	1704.60
477.89	1677.40
