Wavelength (nm)	Intensity
377.35	835.50
377.48	594.17
377.62	622.17
377.75	612.50
377.88	812.17
378.02	792.17
378.15	800.83
378.28	773.17
378.41	842.67
378.55	806.50
378.68	798.83
378.81	778.17
378.95	807.50
379.08	799.00
379.21	763.50
379.35	820.00
379.48	827.50
379.61	879.83
379.74	822.67
379.88	814.00
380.01	879.50
380.14	933.50
380.28	868.50
380.41	792.50
380.54	843.33
380.68	854.17
380.81	773.00
380.94	851.50
381.07	891.33
381.21	893.67
381.34	830.50
381.47	766.67
381.61	964.17
381.74	835.83
381.87	808.50
382.00	845.83
382.14	906.00
382.27	861.83
382.40	796.83
382.54	889.00
382.67	893.00
382.80	796.33
382.93	801.67
383.07	832.17
383.20	831.00
383.33	868.33
383.47	815.33
383.60	796.67
383.73	970.17
383.86	859.50
384.00	831.67
384.13	820.17
384.26	864.33
384.40	884.83
384.53	844.50
384.66	886.00
384.79	848.17
384.93	814.67
385.06	824.67
385.19	854.50
385.33	951.50
385.46	862.67
385.59	815.17
385.72	853.17
385.86	804.83
385.99	821.17
386.12	830.33
386.25	802.33
386.39	882.00
386.52	901.67
386.65	833.33
386.79	835.33
386.92	821.17
387.05	919.00
387.18	792.17
387.32	808.50
387.45	875.83
387.58	851.50
387.71	827.83
387.85	822.33
387.98	857.00
388.11	876.33
388.25	850.00
388.38	838.67
388.51	875.33
388.64	881.83
388.78	830.50
388.91	802.00
389.04	840.00
389.17	944.67
389.31	847.83
389.44	880.33
389.57	906.83
389.70	872.83
389.84	831.50
389.97	825.83
390.10	827.83
390.24	869.83
390.37	836.00
390.50	827.67
390.63	905.17
390.77	839.67
390.90	853.00
391.03	845.83
391.16	802.67
391.30	825.00
391.43	835.33
391.56	827.17
391.69	820.17
391.83	896.33
391.96	858.50
392.09	839.33
392.22	931.00
392.36	864.67
392.49	821.50
392.62	843.00
392.75	879.17
392.89	909.00
393.02	824.67
393.15	822.67
393.28	803.83
393.42	939.83
393.55	810.50
393.68	832.33
393.81	787.17
393.95	833.83
394.08	831.50
394.21	836.00
394.34	896.00
394.48	879.67
394.61	888.83
394.74	864.83
394.87	900.50
395.01	871.33
395.14	886.83
395.27	832.17
395.40	944.33
395.54	949.17
395.67	865.83
395.80	857.00
395.93	886.83
396.07	835.33
396.20	822.83
396.33	796.33
396.46	834.83
396.59	851.83
396.73	857.67
396.86	826.33
396.99	907.00
397.12	870.33
397.26	869.83
397.39	860.50
397.52	1134.83
397.65	961.83
397.79	861.67
397.92	847.33
398.05	912.50
398.18	838.50
398.32	850.67
398.45	881.17
398.58	880.67
398.71	884.17
398.84	821.67
398.98	859.33
399.11	891.67
399.24	883.67
399.37	853.33
399.51	827.17
399.64	861.50
399.77	869.33
399.90	864.67
400.03	864.67
400.17	821.00
400.30	928.83
400.43	898.33
400.56	867.00
400.70	868.33
400.83	835.17
400.96	838.00
401.09	872.17
401.23	870.00
401.36	924.83
401.49	851.00
401.62	881.00
401.75	872.17
401.89	832.67
402.02	863.00
402.15	872.67
402.28	886.00
402.41	884.33
402.55	852.83
402.68	867.50
