Wavelength (nm)	Reflectance (%)
446.95	100.5886
447.08	101.2799
447.21	99.1154
447.34	99.8628
447.47	102.2761
447.60	99.7114
447.73	98.3357
447.86	99.8495
447.99	100.1331
448.13	101.4409
448.26	101.9798
448.39	100.0328
448.52	100.9623
448.65	101.5899
448.78	98.5010
448.91	100.7410
449.04	100.6205
449.17	99.0270
449.30	99.8787
449.43	98.4204
449.56	96.9191
449.69	100.9237
449.82	99.5848
449.95	97.2168
450.08	100.2712
450.21	101.1271
450.34	97.4924
450.47	99.6821
450.60	102.2864
450.73	103.4143
450.87	102.0204
451.00	97.0872
451.13	97.9003
451.26	96.0575
451.39	94.3084
451.52	94.5416
451.65	100.2374
451.78	101.0042
451.91	98.7743
452.04	96.5377
452.17	99.0051
452.30	99.5943
452.43	95.3852
452.56	99.7350
452.69	99.1115
452.82	96.7418
452.95	97.4142
453.08	96.5741
453.21	95.9266
453.34	98.2964
453.47	95.3547
453.60	93.3378
453.73	95.9855
453.86	94.1506
453.99	94.6127
454.12	96.8253
454.25	98.2852
454.38	97.5140
454.52	98.0924
454.65	98.5899
454.78	98.0504
454.91	96.8952
455.04	98.0683
455.17	94.8822
455.30	94.6759
455.43	97.2965
455.56	95.7153
455.69	93.3871
455.82	97.0491
455.95	96.2306
456.08	94.7842
456.21	96.3927
456.34	96.8260
456.47	96.2770
456.60	96.3952
456.73	94.3654
456.86	94.1914
456.99	95.1696
457.12	92.8595
457.25	91.6830
457.38	92.5345
457.51	92.4494
457.64	92.0482
457.77	93.8249
457.90	94.5514
458.03	94.9199
458.16	94.1482
458.29	94.9374
458.42	95.4959
458.55	96.1874
458.68	94.2885
458.81	90.9289
458.94	92.2830
459.07	93.4463
459.20	92.0134
459.33	91.1257
459.46	94.3804
459.59	94.4936
459.72	91.1960
459.85	91.1038
459.98	94.3111
460.11	96.1811
460.24	92.5510
460.37	93.7244
460.50	95.4043
460.63	95.1265
460.76	92.1583
460.89	93.1983
461.02	94.7872
461.15	94.5357
461.28	91.9415
461.41	94.5120
461.54	95.4166
461.67	93.3064
461.80	93.0007
461.93	93.8651
462.06	93.0089
462.19	93.6658
462.32	92.7588
462.45	92.6204
462.58	93.2357
462.71	93.6604
462.84	91.7955
462.97	92.2673
463.10	91.0099
463.23	91.1692
463.36	91.7584
463.49	91.9146
463.62	92.6437
463.75	93.8188
463.88	95.7931
464.01	91.8008
464.14	92.9122
464.27	94.1818
464.40	93.1751
464.53	91.3466
464.66	92.8901
464.79	93.1123
464.92	91.9380
465.05	92.1764
465.18	92.1755
465.31	93.6575
465.44	93.3959
465.57	90.6208
465.70	91.3714
465.83	93.2816
465.96	91.7480
466.09	90.7475
466.22	94.2854
466.35	94.5540
466.48	93.0316
466.61	93.1407
466.74	92.7318
466.87	91.7376
467.00	90.3108
467.13	91.2664
467.26	93.0575
467.39	93.9265
467.52	92.3207
467.65	93.4377
467.78	92.2576
467.91	90.9325
468.04	90.8609
468.17	93.3818
468.30	93.4894
468.43	92.9821
468.56	92.2339
468.69	93.4015
468.82	92.8401
468.95	92.7726
469.08	93.9053
469.21	93.4335
469.34	91.4298
469.47	92.4828
469.60	92.3861
469.73	91.1835
469.86	93.9844
469.99	95.1725
470.11	92.9799
470.24	92.5574
470.37	93.8180
470.50	93.1131
470.63	91.9496
470.76	91.2483
470.89	92.6827
471.02	92.8492
471.15	90.2817
471.28	89.7784
471.41	91.7940
471.54	91.8624
471.67	89.7372
471.80	90.8608
471.93	92.4095
472.06	93.2219
472.19	90.1893
472.32	90.5655
472.45	91.3138
472.58	90.8723
472.71	89.8801
472.84	92.0578
472.97	91.7360
473.10	92.4198
473.23	91.2341
473.36	90.5428
473.49	89.9364
473.62	90.3689
473.74	89.9713
473.87	91.9044
474.00	92.0215
474.13	91.5480
474.26	92.1490
474.39	91.6954
474.52	90.1094
474.65	91.2667
474.78	92.0087
474.91	90.0723
475.04	89.8547
475.17	90.7683
475.30	89.3293
475.43	89.1543
475.56	90.8121
475.69	91.7314
475.82	90.6900
475.95	91.5825
476.08	91.6376
476.21	91.5446
476.34	89.8764
476.46	90.9962
476.59	90.7208
476.72	91.0776
476.85	89.9048
476.98	90.1019
477.11	90.4524
477.24	89.9271
477.37	88.7524
477.50	90.0025
477.63	90.7107
477.76	90.2089
477.89	89.9928
478.02	90.2092
478.15	90.1080
478.28	90.4395
478.41	89.2621
478.54	89.8956
478.66	90.2461
478.79	90.2386
478.92	89.5164
479.05	90.4062
479.18	89.7653
479.31	89.9005
479.44	89.7176
479.57	89.6720
479.70	90.2842
479.83	90.9431
479.96	89.1505
480.09	88.5863
480.22	88.8553
480.35	88.2129
480.48	88.0469
480.60	88.7856
480.73	89.3742
480.86	89.4577
480.99	89.2161
481.12	88.2171
481.25	89.4425
481.38	89.5174
481.51	88.6969
481.64	88.7386
481.77	89.6066
481.90	89.1134
482.03	88.1202
482.16	88.6830
482.29	88.7216
482.41	89.0612
482.54	89.0824
482.67	89.5845
482.80	90.1117
482.93	89.6139
483.06	88.9780
483.19	89.2428
483.32	89.6972
483.45	88.8433
483.58	88.6273
483.71	88.3496
483.84	87.7787
483.97	87.3671
484.09	87.4046
484.22	88.1577
484.35	88.4163
484.48	88.3035
484.61	88.3571
484.74	88.7090
484.87	88.3053
485.00	88.6397
485.13	88.6989
485.26	89.1671
485.39	88.3309
485.52	88.2007
485.64	87.6346
485.77	88.2235
485.90	87.8360
486.03	88.7684
486.16	88.7917
486.29	88.8175
486.42	88.5365
486.55	88.0730
486.68	87.4988
486.81	87.9885
486.94	87.8469
487.06	87.1851
487.19	87.4547
487.32	87.6987
487.45	87.2020
487.58	87.7534
487.71	87.9086
487.84	87.5615
487.97	87.4452
488.10	87.9515
488.23	87.3054
488.35	87.7442
488.48	88.2414
488.61	88.3583
488.74	87.9850
488.87	87.5788
489.00	87.3722
489.13	87.4269
489.26	87.2736
489.39	87.1416
489.52	87.7557
489.64	87.5172
489.77	87.2579
489.90	86.9831
490.03	87.1212
490.16	87.3161
490.29	87.0248
490.42	87.3272
490.55	87.4594
490.68	87.9730
490.81	87.2183
490.93	87.5914
491.06	87.4446
491.19	87.2073
491.32	86.9810
491.45	87.4789
491.58	87.6684
491.71	87.9512
491.84	87.6794
491.97	87.2911
492.09	87.6423
492.22	87.2216
492.35	86.9465
492.48	87.6876
492.61	87.4852
492.74	87.1533
492.87	87.5735
493.00	87.1832
493.12	86.8306
493.25	87.2199
493.38	87.5255
493.51	86.9851
493.64	86.9939
493.77	87.0329
493.90	86.4325
494.03	85.9120
494.16	86.4248
494.28	86.9558
494.41	86.3362
494.54	86.4210
494.67	87.0780
494.80	86.7576
494.93	86.4123
495.06	87.1539
495.19	87.7057
495.31	87.5180
495.44	87.3559
495.57	87.5144
495.70	87.7869
495.83	87.7194
495.96	86.8943
496.09	86.6506
496.22	87.0692
496.34	86.6860
496.47	85.9796
496.60	86.0955
496.73	86.7469
496.86	85.8909
496.99	86.0580
497.12	86.3797
497.24	86.4558
497.37	86.2869
497.50	86.7138
497.63	85.9566
497.76	85.6697
497.89	86.6785
498.02	86.7581
498.15	86.4489
498.27	86.7302
498.40	87.1356
498.53	86.3941
498.66	86.6961
498.79	86.7111
498.92	86.8168
499.05	86.8840
499.17	86.2860
499.30	85.8120
499.43	86.3740
499.56	86.2824
499.69	86.1629
499.82	86.9138
499.95	87.1425
500.07	86.7188
500.20	86.0133
500.33	86.0138
500.46	86.1137
500.59	85.7851
500.72	85.4407
500.85	85.9852
500.97	86.4675
501.10	86.3657
501.23	85.9262
501.36	86.0425
501.49	86.4645
501.62	85.5198
501.75	85.6487
501.87	85.9628
502.00	85.8676
502.13	85.8261
502.26	86.1583
502.39	86.0833
502.52	86.1467
502.64	85.8753
502.77	85.7003
502.90	86.0694
503.03	85.9659
503.16	85.5551
503.29	85.9377
503.42	86.1373
503.54	85.9966
503.67	85.3720
503.80	86.3245
503.93	86.5310
504.06	85.9621
504.19	85.8754
504.31	86.1560
504.44	85.5995
504.57	85.7885
504.70	85.9764
504.83	85.9517
504.96	86.1073
505.08	85.5257
505.21	85.0700
505.34	85.3582
505.47	85.3640
505.60	85.4689
505.73	85.4885
505.85	85.9123
505.98	86.2108
506.11	86.2645
506.24	86.1052
506.37	86.3137
506.50	86.1328
506.62	85.7614
506.75	85.2830
506.88	85.5074
507.01	85.6893
507.14	85.5341
507.27	85.4617
507.39	85.8600
507.52	85.2398
507.65	85.5892
507.78	85.3447
507.91	85.1245
508.04	84.9084
508.16	85.2416
508.29	85.3985
508.42	85.8186
508.55	85.4576
508.68	85.6618
508.81	85.8291
508.93	85.3548
509.06	85.0475
509.19	85.6509
509.32	85.3401
509.45	85.2981
509.57	85.2966
509.70	85.4219
509.83	85.2740
509.96	85.4712
510.09	85.4347
510.22	85.7126
510.34	85.2782
510.47	85.4001
510.60	85.3313
510.73	85.2323
510.86	85.1404
510.98	85.3108
511.11	85.1074
511.24	85.2910
511.37	85.3122
511.50	85.1513
511.63	85.3335
511.75	85.3082
511.88	85.1185
512.01	84.9685
512.14	84.9769
512.27	84.8872
512.39	84.8037
512.52	84.8370
512.65	84.9551
512.78	84.8005
512.91	84.6924
513.03	84.6775
513.16	84.7311
513.29	84.6003
513.42	84.4321
513.55	84.8334
513.67	85.1683
513.80	84.9384
513.93	84.7932
514.06	85.1359
514.19	84.6883
514.31	84.7187
514.44	84.7190
514.57	84.5180
514.70	84.6698
514.83	84.9848
514.95	84.6723
515.08	84.6764
515.21	84.9810
515.34	84.9625
515.47	84.7036
515.59	84.7223
515.72	84.3932
515.85	84.5431
515.98	84.2206
516.11	84.1234
516.23	84.3382
516.36	84.9669
516.49	84.6903
516.62	84.5619
516.75	85.2184
516.87	85.1315
517.00	84.4513
517.13	84.6059
517.26	85.3216
517.39	84.7368
517.51	84.1611
517.64	84.7680
517.77	84.6186
517.90	84.1627
518.02	84.4958
518.15	84.7378
518.28	84.3411
