Wavelength (nm)	Reflectance (%)
424.03	45.9020
424.16	46.1209
424.29	43.5638
424.42	49.2714
424.55	52.4930
424.69	51.4276
424.82	52.1470
424.95	50.2809
425.08	50.9766
425.21	50.5158
425.34	48.2514
425.47	49.3766
425.60	52.5500
425.74	48.6988
425.87	46.5498
426.00	50.9357
426.13	51.1964
426.26	51.2571
426.39	46.6484
426.52	50.7344
426.66	55.9313
426.79	46.7666
426.92	41.9508
427.05	51.2772
427.18	51.5004
427.31	46.6110
427.44	49.2285
427.57	56.2603
427.71	54.9300
427.84	48.2720
427.97	46.0864
428.10	52.9294
428.23	59.7535
428.36	51.0615
428.49	49.7190
428.62	53.6342
428.76	56.8409
428.89	48.8973
429.02	48.9187
429.15	59.3192
429.28	58.9574
429.41	52.8253
429.54	48.6196
429.67	56.7824
429.81	57.6618
429.94	52.5216
430.07	46.3636
430.20	52.3740
430.33	53.8257
430.46	48.1762
430.59	53.4288
430.72	59.0933
430.85	59.6691
430.99	55.2814
431.12	54.2705
431.25	55.9894
431.38	59.7960
431.51	53.1898
431.64	52.3981
431.77	58.1641
431.90	58.2421
432.03	53.3769
432.17	56.3220
432.30	61.1626
432.43	59.5659
432.56	56.2168
432.69	54.5584
432.82	57.0135
432.95	56.5234
433.08	56.4706
433.21	56.7301
433.35	61.8148
433.48	61.5594
433.61	60.9780
433.74	57.0311
433.87	59.3406
434.00	58.8633
434.13	56.9807
434.26	54.3848
434.39	59.3585
434.53	60.5337
434.66	61.0460
434.79	59.3084
434.92	66.0392
435.05	66.5229
435.18	60.4635
435.31	58.3753
435.44	63.8274
435.57	64.2361
435.70	59.4722
435.84	57.1765
435.97	61.1922
436.10	62.5249
436.23	58.3025
436.36	60.1827
436.49	66.4427
436.62	62.4252
436.75	58.3507
436.88	58.0969
437.01	61.3602
437.14	62.6628
437.28	60.0277
437.41	58.5691
437.54	62.4278
437.67	65.0437
437.80	56.9396
437.93	57.8615
438.06	64.4404
438.19	64.0356
438.32	58.5025
438.45	61.3118
438.58	63.1401
438.72	62.1936
438.85	60.2291
438.98	58.6716
439.11	61.9495
439.24	63.6887
439.37	58.6158
439.50	59.2321
439.63	64.1334
439.76	66.4349
439.89	64.5180
440.02	63.0307
440.15	63.9490
440.29	66.0842
440.42	62.1068
440.55	58.7822
440.68	66.3262
440.81	67.6474
440.94	60.3463
441.07	62.4055
441.20	68.9557
441.33	67.1804
441.46	63.8790
441.59	68.3937
441.72	68.9098
441.85	68.2321
441.99	63.9590
442.12	63.9552
442.25	63.5070
442.38	65.2191
442.51	63.3129
442.64	64.8529
442.77	66.9906
442.90	68.3930
443.03	66.6734
443.16	63.8046
443.29	66.6963
443.42	64.9281
443.55	64.9058
443.68	65.3026
443.82	69.1862
443.95	67.8253
444.08	68.8450
444.21	67.3753
444.34	67.6239
444.47	68.5188
444.60	69.9381
444.73	65.7947
444.86	66.1154
444.99	67.8722
445.12	67.6423
445.25	63.7412
445.38	66.3829
445.51	68.6443
445.64	70.4902
445.78	65.1316
445.91	67.0108
446.04	72.0749
446.17	69.5705
446.30	65.8965
446.43	73.6690
446.56	76.2851
446.69	70.4144
446.82	68.6470
446.95	69.8518
447.08	70.2184
447.21	67.4901
447.34	68.0688
447.47	71.5057
447.60	70.5515
447.73	68.0519
447.86	69.5039
447.99	69.8503
448.13	71.1003
448.26	69.9330
448.39	68.2686
448.52	69.4181
448.65	71.2298
448.78	67.0994
448.91	69.1810
449.04	70.3822
449.17	69.9203
449.30	69.1003
449.43	68.0935
449.56	68.1998
449.69	71.7455
449.82	69.0200
449.95	67.6510
450.08	71.3809
450.21	71.7656
450.34	67.9116
450.47	70.4041
450.60	73.7210
450.73	75.0524
450.87	73.2427
451.00	69.2748
451.13	71.7726
451.26	70.6034
451.39	67.8473
451.52	67.8108
451.65	74.2593
451.78	73.9227
451.91	70.3678
452.04	69.6592
452.17	74.0684
452.30	73.5745
452.43	69.3880
452.56	74.3059
452.69	74.0823
452.82	71.4415
452.95	73.1414
453.08	73.4819
453.21	74.1135
453.34	76.5556
453.47	74.0309
453.60	71.3256
453.73	73.3185
453.86	71.5981
453.99	71.4257
454.12	72.7867
454.25	74.4171
454.38	74.9447
454.52	74.3631
454.65	74.8379
454.78	74.9862
