Wavelength (nm)	Reflectance (%)
447.21	111.7774
447.34	108.4485
447.47	128.5340
447.60	123.0050
447.73	115.3074
447.86	120.7564
447.99	117.3884
448.13	120.9352
448.26	125.8809
448.39	110.4804
448.52	127.5464
448.65	128.6423
448.78	113.2624
448.91	114.8958
449.04	124.8177
449.17	114.9988
449.30	122.5376
449.43	115.7811
449.56	120.9689
449.69	137.4815
449.82	117.1942
449.95	110.6203
450.08	135.6739
450.21	131.5844
450.34	117.4482
450.47	119.1217
450.60	130.5589
450.73	120.5665
450.87	113.2131
451.00	114.0625
451.13	124.6923
451.26	147.4901
451.39	112.4058
451.52	120.6515
451.65	124.2949
451.78	119.9225
451.91	116.6128
452.04	112.1104
452.17	138.8797
452.30	139.3622
452.43	112.7007
452.56	117.4438
452.69	137.1389
452.82	118.6237
452.95	131.6606
453.08	118.0615
453.21	110.2598
453.34	132.4712
453.47	116.0507
453.60	122.2652
453.73	138.0926
453.86	126.0811
453.99	122.4992
454.12	123.4808
454.25	124.0971
454.38	130.7866
454.52	119.8742
454.65	122.0005
454.78	124.2966
454.91	116.9033
455.04	124.0309
455.17	116.8560
455.30	121.0119
455.43	140.2045
455.56	120.2497
455.69	115.3123
455.82	130.8861
455.95	129.8995
456.08	117.9934
456.21	116.9563
456.34	119.5085
456.47	118.9792
456.60	124.3697
456.73	119.5199
456.86	123.9211
456.99	131.4074
457.12	118.7006
457.25	116.8127
457.38	131.4851
457.51	130.8993
457.64	124.4318
457.77	117.0575
457.90	120.9271
458.03	123.0416
458.16	122.8413
458.29	122.8868
458.42	125.0548
458.55	117.2926
458.68	117.2163
458.81	116.9012
458.94	131.0514
459.07	136.9128
459.20	110.0671
459.33	109.5913
459.46	128.1561
459.59	138.8126
459.72	125.7833
459.85	112.8167
459.98	132.9101
460.11	128.1878
460.24	117.3739
460.37	112.5903
460.50	129.1346
460.63	123.3030
460.76	116.9906
460.89	119.3542
461.02	124.8059
461.15	124.4163
461.28	117.0076
461.41	116.8972
461.54	131.6512
461.67	115.5123
461.80	122.4503
461.93	124.8316
462.06	125.7070
462.19	131.3076
462.32	117.7967
462.45	115.5985
462.58	128.1224
462.71	120.8117
462.84	118.4619
462.97	111.8936
463.10	122.9029
463.23	127.5792
463.36	125.6961
463.49	121.7407
463.62	115.8426
463.75	127.8570
463.88	119.7585
464.01	116.4689
464.14	113.2423
464.27	130.9418
464.40	114.9096
464.53	113.7431
464.66	124.4919
464.79	122.8172
464.92	117.9035
465.05	114.5206
465.18	119.4800
465.31	120.3465
465.44	116.1590
465.57	113.6218
465.70	117.4749
465.83	134.7151
465.96	117.6151
466.09	111.1316
466.22	125.0308
466.35	121.3874
466.48	113.9734
466.61	114.6154
466.74	120.6111
466.87	126.4985
467.00	118.6559
467.13	119.4240
467.26	126.2584
467.39	116.5256
467.52	114.4290
467.65	119.2176
467.78	130.5508
467.91	121.2681
468.04	120.7051
468.17	116.6915
468.30	119.7922
468.43	115.5053
468.56	115.7334
468.69	118.4060
468.82	120.8108
468.95	112.8587
469.08	113.8410
469.21	115.7134
469.34	117.1504
469.47	128.5978
469.60	122.3373
469.73	112.1738
469.86	119.7150
469.99	123.2437
470.11	112.1803
470.24	116.0738
470.37	122.5994
470.50	119.1446
470.63	113.7837
470.76	115.1477
470.89	121.4813
471.02	126.4434
471.15	109.4799
471.28	108.3730
471.41	125.4189
471.54	118.9457
471.67	112.3786
471.80	109.6505
471.93	123.9525
472.06	118.6186
472.19	110.6413
472.32	108.3963
472.45	125.4370
472.58	120.1957
472.71	114.0162
472.84	114.1565
472.97	113.9956
473.10	114.4737
473.23	120.6755
473.36	110.5625
473.49	121.1871
473.62	120.8065
473.74	116.8071
473.87	119.5569
474.00	113.9922
474.13	114.4862
474.26	116.4436
474.39	118.2950
474.52	114.8393
474.65	115.6569
474.78	117.6384
474.91	109.3858
475.04	115.3301
475.17	125.5107
475.30	113.8034
475.43	114.8630
475.56	120.3805
475.69	115.2093
475.82	117.1756
475.95	111.9475
476.08	122.3537
476.21	115.2520
476.34	115.2432
476.46	116.4939
476.59	119.8882
476.72	114.7121
476.85	112.3763
476.98	112.8831
477.11	121.4207
477.24	115.7696
477.37	110.2620
477.50	115.0473
477.63	119.4255
477.76	115.9777
477.89	111.4378
478.02	113.5247
478.15	118.4558
478.28	115.5369
478.41	117.8264
478.54	114.0919
478.66	121.3737
478.79	114.6717
478.92	114.4589
479.05	115.2843
479.18	116.1859
479.31	113.0810
479.44	113.3355
479.57	113.6808
479.70	114.5583
479.83	116.2269
479.96	112.0361
480.09	112.7482
480.22	121.2612
480.35	120.2399
480.48	114.5838
480.60	113.5899
480.73	113.4085
480.86	118.3190
480.99	114.7055
481.12	113.1479
481.25	115.6808
481.38	120.9376
481.51	114.1306
481.64	115.3812
481.77	119.2865
481.90	115.1599
482.03	113.1917
482.16	114.4318
482.29	118.9212
482.41	114.2756
482.54	113.5377
482.67	110.5816
482.80	114.2013
482.93	118.5356
483.06	112.4608
483.19	116.9869
483.32	117.3201
483.45	114.7293
483.58	114.0263
483.71	113.0387
483.84	117.1930
483.97	115.4918
484.09	112.3189
484.22	114.5998
484.35	114.6395
484.48	112.8682
484.61	113.6930
484.74	115.5415
484.87	118.3528
485.00	115.1036
485.13	115.4098
485.26	114.1417
485.39	117.6041
485.52	114.3122
485.64	117.3002
485.77	116.1137
485.90	117.9113
486.03	113.1883
486.16	116.5444
486.29	115.1696
486.42	117.1927
486.55	117.6455
486.68	113.6752
486.81	116.7703
486.94	115.7510
487.06	113.5087
487.19	115.4828
487.32	115.8472
487.45	116.0705
487.58	115.1623
487.71	116.9687
487.84	112.0517
487.97	117.5161
488.10	120.0731
488.23	115.3554
488.35	113.6876
488.48	116.5985
488.61	115.2515
488.74	113.9003
488.87	112.6423
489.00	114.1830
489.13	118.2601
489.26	115.0496
489.39	114.7332
489.52	116.5268
489.64	116.5537
489.77	116.3314
489.90	115.5015
490.03	116.1856
490.16	115.5425
490.29	115.3338
490.42	115.4367
490.55	118.1067
490.68	116.0689
490.81	114.3222
490.93	112.9509
491.06	118.5099
491.19	115.6341
491.32	114.4711
491.45	116.0213
491.58	113.6240
491.71	117.5379
491.84	115.5081
491.97	114.0318
492.09	119.1760
492.22	116.6192
492.35	115.0158
492.48	116.1605
492.61	116.3629
492.74	116.1203
492.87	117.4068
493.00	115.7904
493.12	115.0898
493.25	118.9454
493.38	116.3588
493.51	115.2319
493.64	115.3201
493.77	115.5245
493.90	115.3652
494.03	114.8585
494.16	117.9193
494.28	118.1993
494.41	113.7896
494.54	114.3532
494.67	119.1427
494.80	116.6183
494.93	114.0948
495.06	115.1203
495.19	116.4443
495.31	116.1060
495.44	115.0795
495.57	113.7567
495.70	117.3331
495.83	116.9160
495.96	113.6807
496.09	116.1852
496.22	119.1954
496.34	120.1339
496.47	113.4296
496.60	115.3182
496.73	118.2745
496.86	116.8094
496.99	112.8015
497.12	114.7506
497.24	114.4050
497.37	116.3005
497.50	115.1816
497.63	114.8328
497.76	116.2554
497.89	119.1186
498.02	116.0751
498.15	111.5350
498.27	115.1089
498.40	117.0034
498.53	116.1016
498.66	114.7697
498.79	116.4687
498.92	114.5242
499.05	115.5127
499.17	115.5749
499.30	116.2760
499.43	118.7077
499.56	115.2680
499.69	112.9213
499.82	116.1233
499.95	116.0244
500.07	114.0819
500.20	114.4204
500.33	115.9119
500.46	120.4367
500.59	114.0641
500.72	113.9962
500.85	116.6275
500.97	117.6568
501.10	116.0227
501.23	113.2352
501.36	114.9106
501.49	118.5425
501.62	115.8803
501.75	114.0484
501.87	116.9522
502.00	113.6053
502.13	115.8161
502.26	115.4961
502.39	112.9848
502.52	114.7643
502.64	113.5451
502.77	114.5368
502.90	117.6568
503.03	116.6613
503.16	114.2117
503.29	113.2314
503.42	118.6815
503.54	115.6199
503.67	114.1621
503.80	115.5271
503.93	117.9671
504.06	113.6826
504.19	114.7501
504.31	117.0008
504.44	115.2262
504.57	116.3391
504.70	114.0448
504.83	113.0446
504.96	116.1415
505.08	114.6681
505.21	114.3919
505.34	117.7487
505.47	116.2148
505.60	114.8650
505.73	114.9000
505.85	114.6774
505.98	119.7697
506.11	115.3592
506.24	114.0358
506.37	115.5908
506.50	116.3086
506.62	117.1041
506.75	114.1652
506.88	114.2209
507.01	116.2451
507.14	114.9688
507.27	115.7724
507.39	115.9852
507.52	116.8421
507.65	115.5476
507.78	115.7299
507.91	113.7604
508.04	116.6214
508.16	115.7732
508.29	114.6097
508.42	113.9411
508.55	113.0383
508.68	112.5368
508.81	115.0158
508.93	112.8028
509.06	113.8888
509.19	114.8080
509.32	113.6894
509.45	113.0083
509.57	113.8222
509.70	113.6579
509.83	113.5054
509.96	113.4452
510.09	115.5189
510.22	115.4165
510.34	114.8927
510.47	113.3721
510.60	118.0898
510.73	115.1812
510.86	115.2713
510.98	114.4900
511.11	114.7313
511.24	117.7936
511.37	114.6831
511.50	112.7584
511.63	114.5085
511.75	114.5659
511.88	113.7857
512.01	115.1930
512.14	114.6058
512.27	115.0424
512.39	114.0015
512.52	113.0874
512.65	115.1208
512.78	113.7860
512.91	114.6251
513.03	114.2618
513.16	116.4931
513.29	116.5366
513.42	115.2507
513.55	113.8982
513.67	116.5783
513.80	114.6211
513.93	114.1052
514.06	114.1670
514.19	114.5539
514.31	115.3483
514.44	115.2364
514.57	113.3669
514.70	115.0472
514.83	116.3786
514.95	113.0615
515.08	113.9098
515.21	115.3921
515.34	115.1945
515.47	114.2654
515.59	112.6639
515.72	113.7030
515.85	113.4285
515.98	114.5345
516.11	111.8862
516.23	114.2463
516.36	115.4149
516.49	113.6512
516.62	113.1828
516.75	115.9076
516.87	116.9266
517.00	112.0134
517.13	114.0104
517.26	117.5967
517.39	115.1502
517.51	112.0716
517.64	115.3655
517.77	116.3991
517.90	113.3898
518.02	114.6567
518.15	113.7086
518.28	112.5996
518.41	114.6908
518.54	114.6488
518.66	114.5920
518.79	112.9507
518.92	114.3455
519.05	114.6043
519.18	113.8542
519.30	116.3724
519.43	113.1567
519.56	113.0090
519.69	114.4568
519.81	116.0292
519.94	114.3945
520.07	112.8782
520.20	114.5159
520.33	115.5087
520.45	115.5035
520.58	114.0300
520.71	114.6905
520.84	115.5876
520.96	115.4960
521.09	114.8281
521.22	112.8298
521.35	115.2651
521.48	115.8801
521.60	113.0733
521.73	113.3063
521.86	115.1006
521.99	117.3256
522.11	113.3409
522.24	113.7101
522.37	114.7143
522.50	114.2500
522.62	115.8359
522.75	111.8203
522.88	114.7520
523.01	114.6850
523.14	113.7481
523.26	114.1875
523.39	116.0487
523.52	113.0842
523.65	117.1945
523.77	114.8097
523.90	115.2673
524.03	114.7535
524.16	113.6064
524.28	113.9078
524.41	114.7882
524.54	114.8698
524.67	112.3961
524.79	113.0889
524.92	114.9907
525.05	116.4282
525.18	113.3650
525.31	114.1486
525.43	112.8382
525.56	117.5025
525.69	113.4891
525.82	111.5505
525.94	115.0869
526.07	115.5369
526.20	114.5608
526.33	114.0923
526.45	116.6999
526.58	116.4494
526.71	114.0692
526.84	113.4304
526.96	115.4112
527.09	114.7321
527.22	113.9233
527.35	113.7313
527.47	113.3041
527.60	116.2800
527.73	112.7492
527.86	113.4468
527.98	114.6944
528.11	114.8721
528.24	114.2427
528.37	114.3530
528.49	112.7715
528.62	114.8248
528.75	114.5601
528.88	112.2075
529.00	113.7320
529.13	114.7734
529.26	112.2560
529.39	112.6998
529.51	116.8237
529.64	115.2145
529.77	112.2316
529.90	112.6368
530.02	114.1930
530.15	113.7289
530.28	112.8897
530.40	114.0191
530.53	114.6641
530.66	114.6490
530.79	113.6215
530.91	113.1104
531.04	113.3370
531.17	113.8473
531.30	113.2243
531.42	114.0993
531.55	114.1489
531.68	116.3649
531.81	113.2695
531.93	113.8064
532.06	115.5290
532.19	113.7189
532.31	113.3007
532.44	113.9639
532.57	114.2679
532.70	111.8712
532.82	112.8405
532.95	113.5911
533.08	115.3548
533.21	115.6885
533.33	112.7685
533.46	112.7420
533.59	114.4284
533.71	117.2410
533.84	113.8456
533.97	113.0425
534.10	113.3278
534.22	113.8202
534.35	113.7963
534.48	114.1814
534.61	116.2527
534.73	113.1095
534.86	113.4437
534.99	114.6232
535.11	115.9563
535.24	114.7921
535.37	114.1736
535.50	113.0628
535.62	113.3574
535.75	115.7125
535.88	113.6739
536.00	113.5083
536.13	113.9048
536.26	114.1715
536.39	113.5472
536.51	112.8481
536.64	115.7892
536.77	114.0071
536.89	113.7683
537.02	114.3112
537.15	114.7019
537.28	114.2645
537.40	114.0632
537.53	113.5152
537.66	115.9288
537.78	115.2047
537.91	113.3454
538.04	113.4764
538.17	115.1752
538.29	113.9001
538.42	114.7952
538.55	114.7306
538.67	114.3665
538.80	113.8374
538.93	113.6714
539.05	113.5271
539.18	115.4694
539.31	114.0731
539.44	113.8168
539.56	112.9814
539.69	114.8483
539.82	113.6753
539.94	113.4508
540.07	113.6579
540.20	116.3745
540.32	113.2496
540.45	114.1742
540.58	114.4719
540.71	115.8826
540.83	113.0381
540.96	114.3004
541.09	113.6719
541.21	115.7818
541.34	115.3731
541.47	111.6850
541.59	112.1969
541.72	114.8182
541.85	115.9438
541.98	112.9934
542.10	111.0051
542.23	111.7788
542.36	115.7236
542.48	113.2441
542.61	113.5534
542.74	112.6414
542.86	113.5496
542.99	112.5118
543.12	112.5644
543.24	113.3739
543.37	112.3529
543.50	113.0614
543.62	113.5298
543.75	113.4214
543.88	113.1832
544.01	112.5022
544.13	113.2834
544.26	114.1538
544.39	111.8943
544.51	112.7555
544.64	112.9246
544.77	112.9031
544.89	112.6702
545.02	112.6569
545.15	111.7177
545.27	114.3434
545.40	114.5181
545.53	112.8221
545.65	112.7170
545.78	111.6446
545.91	112.1303
546.03	113.0978
546.16	113.6150
546.29	113.2885
546.41	113.4923
546.54	113.4619
546.67	112.7590
546.79	114.1356
546.92	115.5615
547.05	112.1988
547.17	113.1244
547.30	112.9630
547.43	114.2927
547.56	113.4286
547.68	113.2013
547.81	113.0833
547.94	113.9728
548.06	113.2234
548.19	112.3017
548.32	114.8024
548.44	113.1953
548.57	112.6484
548.70	113.5382
548.82	113.7690
548.95	113.0797
549.08	112.2685
549.20	111.8327
549.33	114.4004
549.45	113.0551
549.58	111.5486
549.71	111.1234
549.83	114.3050
549.96	112.2895
550.09	113.8107
550.21	113.4585
550.34	114.4817
550.47	113.5858
550.59	113.1394
550.72	111.1155
550.85	113.0594
550.97	114.6585
551.10	111.2390
551.23	110.5699
551.35	114.2990
551.48	113.4325
551.61	111.8418
551.73	112.2003
551.86	114.7706
551.99	113.6771
552.11	112.6208
552.24	112.9656
552.37	114.5466
552.49	113.2908
552.62	112.9338
552.75	114.0471
552.87	112.4388
553.00	113.0479
553.12	113.2223
553.25	112.3844
553.38	113.4110
553.50	114.2124
553.63	112.1568
553.76	110.7068
553.88	112.4676
554.01	112.4391
554.14	111.3543
554.26	111.5359
554.39	113.7508
554.52	111.4128
554.64	111.2192
554.77	111.6221
554.89	113.3808
555.02	113.3338
555.15	112.1358
555.27	111.5586
555.40	112.5117
555.53	114.2815
555.65	112.4388
555.78	111.5226
555.91	113.0223
556.03	113.6232
556.16	111.3055
556.29	111.2904
556.41	113.6303
556.54	114.3893
556.66	111.5031
556.79	111.0626
556.92	114.5117
557.04	113.2609
557.17	112.1606
557.30	111.6958
557.42	112.5617
