Wavelength (nm)	Intensity
377.35	816.25
377.48	591.50
377.62	613.50
377.75	615.25
377.88	821.00
378.02	806.50
378.15	808.25
378.28	777.25
378.41	855.25
378.55	820.00
378.68	811.50
378.81	787.50
378.95	810.00
379.08	792.00
379.21	775.00
379.35	832.25
379.48	832.25
379.61	891.75
379.74	804.00
379.88	786.75
380.01	866.75
380.14	924.75
380.28	854.75
380.41	776.75
380.54	818.00
380.68	839.50
380.81	748.75
380.94	837.25
381.07	879.75
381.21	884.25
381.34	809.75
381.47	751.00
381.61	958.00
381.74	818.50
381.87	775.75
382.00	826.50
382.14	900.00
382.27	851.50
382.40	802.75
382.54	872.00
382.67	872.50
382.80	783.25
382.93	784.00
383.07	813.25
383.20	815.50
383.33	848.00
383.47	794.00
383.60	772.25
383.73	954.25
383.86	847.00
384.00	803.00
384.13	794.00
384.26	844.00
384.40	860.50
384.53	818.00
384.66	861.25
384.79	826.00
384.93	795.75
385.06	798.50
385.19	826.25
385.33	933.50
385.46	844.25
385.59	797.00
385.72	831.00
385.86	774.50
385.99	802.25
386.12	808.25
386.25	788.50
386.39	861.75
386.52	871.50
386.65	812.00
386.79	805.75
386.92	798.50
387.05	890.50
387.18	768.25
387.32	782.25
387.45	846.25
387.58	828.50
387.71	793.50
387.85	798.00
387.98	830.50
388.11	850.50
388.25	823.75
388.38	812.25
388.51	845.25
388.64	863.25
388.78	788.00
388.91	770.00
389.04	816.00
389.17	913.25
389.31	819.25
389.44	839.00
389.57	870.50
389.70	846.50
389.84	803.25
389.97	791.75
390.10	803.50
390.24	841.00
390.37	810.75
390.50	793.00
390.63	880.25
390.77	813.25
390.90	821.25
391.03	820.75
391.16	765.00
391.30	804.75
391.43	792.75
391.56	795.50
391.69	786.75
391.83	869.25
391.96	824.75
392.09	794.00
392.22	907.75
392.36	836.75
392.49	788.25
392.62	806.25
392.75	836.25
392.89	877.25
393.02	780.25
393.15	782.00
393.28	770.00
393.42	907.75
393.55	764.25
393.68	799.00
393.81	737.50
393.95	789.75
394.08	796.75
394.21	799.75
394.34	857.75
394.48	842.50
394.61	852.25
394.74	829.25
394.87	855.00
395.01	824.50
395.14	840.25
395.27	795.75
395.40	912.00
395.54	905.50
395.67	822.50
395.80	801.00
395.93	837.75
396.07	795.25
396.20	785.75
396.33	748.50
396.46	797.25
396.59	812.75
396.73	806.50
396.86	781.75
396.99	866.00
397.12	826.50
397.26	817.75
397.39	809.50
397.52	1097.25
397.65	923.25
397.79	810.00
397.92	800.75
398.05	861.00
398.18	798.00
398.32	806.50
398.45	832.00
398.58	844.00
398.71	843.75
398.84	778.00
398.98	806.75
399.11	837.25
399.24	833.00
399.37	796.50
399.51	780.00
399.64	812.50
399.77	816.50
399.90	814.00
400.03	814.00
400.17	778.00
400.30	877.50
400.43	844.25
400.56	819.00
400.70	827.25
400.83	802.50
400.96	784.75
401.09	818.75
401.23	812.75
401.36	876.75
401.49	800.75
401.62	817.75
401.75	809.75
401.89	789.00
402.02	796.25
402.15	820.25
402.28	833.25
402.41	828.75
402.55	792.25
402.68	800.25
402.81	884.25
402.94	854.75
403.08	792.50
403.21	775.00
403.34	855.75
403.47	849.75
403.60	809.75
403.74	832.25
403.87	854.25
404.00	788.25
404.13	784.50
404.26	766.25
404.40	784.25
404.53	830.25
404.66	808.25
404.79	772.75
404.93	847.50
405.06	832.25
405.19	768.00
405.32	810.25
405.45	832.25
405.59	860.50
405.72	810.00
405.85	790.75
405.98	984.25
406.11	792.00
406.25	777.25
406.38	801.25
406.51	837.25
406.64	813.25
406.77	775.00
406.91	774.75
407.04	835.75
407.17	798.50
407.30	825.00
407.43	799.50
407.57	884.00
407.70	864.00
407.83	786.50
407.96	811.75
408.09	783.00
408.23	897.50
408.36	810.50
408.49	794.00
408.62	926.50
408.75	827.00
408.89	790.50
409.02	831.25
409.15	820.25
409.28	893.75
409.41	847.00
409.55	793.00
409.68	934.75
409.81	834.75
409.94	795.00
410.07	819.50
410.20	827.25
410.34	802.25
410.47	805.50
410.60	819.75
410.73	849.00
410.86	792.00
411.00	822.50
411.13	779.50
411.26	825.25
411.39	820.25
411.52	836.25
411.66	803.00
411.79	803.00
411.92	792.50
412.05	810.00
412.18	800.00
412.31	832.75
412.45	865.25
412.58	845.50
412.71	770.00
412.84	839.00
412.97	889.25
413.11	823.50
413.24	832.00
413.37	847.75
413.50	919.25
413.63	830.25
413.76	803.00
413.90	844.75
414.03	796.00
414.16	794.75
414.29	826.00
414.42	821.75
414.56	916.00
414.69	796.25
414.82	815.50
414.95	819.50
415.08	839.00
415.21	817.00
415.35	833.75
415.48	742.00
415.61	864.50
415.74	871.50
415.87	772.00
416.00	820.25
416.14	933.25
416.27	823.75
416.40	782.00
416.53	808.00
416.66	841.25
416.79	818.50
416.93	784.25
417.06	837.25
417.19	818.75
417.32	800.50
417.45	793.50
417.58	774.00
417.72	853.25
417.85	801.25
417.98	810.75
418.11	852.25
418.24	793.00
418.37	801.75
418.51	813.50
418.64	824.75
418.77	891.75
418.90	829.50
419.03	772.75
419.16	829.25
419.29	861.75
419.43	798.50
419.56	782.25
419.69	924.50
419.82	876.25
419.95	815.75
420.08	853.25
420.22	882.00
420.35	940.00
420.48	859.00
420.61	804.75
420.74	756.50
420.87	852.00
421.00	774.00
421.14	804.50
421.27	851.50
421.40	887.25
421.53	834.25
421.66	811.50
421.79	809.25
421.93	817.25
422.06	822.00
422.19	793.50
422.32	859.00
422.45	862.25
422.58	839.25
422.71	801.50
422.85	868.50
422.98	863.00
423.11	778.50
423.24	760.25
423.37	776.75
423.50	786.75
423.63	805.25
423.77	788.25
423.90	789.25
424.03	827.75
424.16	845.00
424.29	815.00
424.42	763.00
424.55	786.25
424.69	780.00
424.82	817.50
424.95	823.25
425.08	788.00
425.21	835.75
425.34	802.75
425.47	812.50
425.60	841.25
425.74	773.00
425.87	805.75
426.00	817.75
426.13	829.00
426.26	785.50
426.39	786.00
426.52	803.50
426.66	889.00
426.79	839.75
426.92	790.75
427.05	915.00
427.18	873.25
427.31	799.00
427.44	804.25
427.57	781.75
427.71	812.50
427.84	774.50
427.97	818.00
428.10	872.75
428.23	820.75
428.36	792.25
428.49	726.25
428.62	941.50
428.76	915.25
428.89	833.00
429.02	767.75
429.15	802.75
429.28	919.75
429.41	791.25
429.54	807.50
429.67	800.75
429.81	852.25
429.94	810.50
430.07	794.50
430.20	864.50
430.33	882.75
430.46	777.50
430.59	779.25
430.72	814.75
430.85	765.25
430.99	804.75
431.12	779.75
431.25	872.00
431.38	879.50
431.51	813.75
431.64	822.75
431.77	900.25
431.90	895.50
432.03	812.50
432.17	789.25
432.30	818.50
432.43	842.75
432.56	816.75
432.69	829.75
432.82	829.25
432.95	877.25
433.08	821.75
433.21	820.75
433.35	800.00
433.48	814.00
433.61	778.00
433.74	803.25
433.87	791.50
434.00	847.25
434.13	789.25
434.26	836.50
434.39	836.50
434.53	842.25
434.66	814.75
434.79	812.75
434.92	798.50
435.05	889.50
435.18	798.25
435.31	832.50
435.44	873.00
435.57	823.25
435.70	815.00
435.84	786.50
435.97	882.50
436.10	929.00
436.23	801.25
436.36	778.25
436.49	799.25
436.62	835.50
436.75	810.25
436.88	834.00
437.01	795.00
437.14	778.25
437.28	760.75
437.41	793.75
437.54	881.25
437.67	849.00
437.80	792.25
437.93	769.00
438.06	933.75
438.19	866.50
438.32	766.25
438.45	778.25
438.58	844.25
438.72	893.50
438.85	853.75
438.98	801.00
439.11	836.50
