Wavelength (nm)	Intensity
377.35	811.25
377.48	592.25
377.62	618.75
377.75	612.00
377.88	825.75
378.02	804.75
378.15	816.25
378.28	779.00
378.41	854.25
378.55	821.75
378.68	806.50
378.81	794.00
378.95	817.75
379.08	814.25
379.21	769.25
379.35	830.25
379.48	830.75
379.61	879.50
379.74	806.75
379.88	794.25
380.01	872.00
380.14	927.00
380.28	845.00
380.41	777.00
380.54	832.75
380.68	834.75
380.81	751.00
380.94	836.25
381.07	880.50
381.21	881.25
381.34	800.75
381.47	752.50
381.61	950.50
381.74	816.75
381.87	780.50
382.00	832.50
382.14	899.00
382.27	853.00
382.40	784.75
382.54	882.50
382.67	877.00
382.80	777.50
382.93	783.00
383.07	814.25
383.20	813.75
383.33	843.00
383.47	792.00
383.60	760.75
383.73	954.75
383.86	844.00
384.00	801.25
384.13	795.25
384.26	843.00
384.40	858.25
384.53	812.50
384.66	864.50
384.79	830.25
384.93	799.50
385.06	798.25
385.19	815.00
385.33	918.25
385.46	852.25
385.59	792.25
385.72	834.50
385.86	775.00
385.99	798.25
386.12	799.00
386.25	783.50
386.39	848.75
386.52	874.75
386.65	810.00
386.79	801.25
386.92	785.25
387.05	889.00
387.18	764.00
387.32	788.50
387.45	847.00
387.58	818.75
387.71	791.25
387.85	791.25
387.98	827.75
388.11	842.50
388.25	828.50
388.38	808.25
388.51	859.00
388.64	858.75
388.78	793.50
388.91	775.25
389.04	809.50
389.17	920.75
389.31	819.25
389.44	833.50
389.57	875.00
389.70	839.00
389.84	801.00
389.97	783.25
390.10	794.75
390.24	843.00
390.37	805.75
390.50	792.50
390.63	875.50
390.77	821.00
390.90	823.25
391.03	808.75
391.16	772.50
391.30	795.25
391.43	797.50
391.56	792.75
391.69	778.25
391.83	858.75
391.96	825.75
392.09	799.50
392.22	899.50
392.36	837.00
392.49	787.75
392.62	800.75
392.75	832.50
392.89	878.00
393.02	782.75
393.15	773.50
393.28	771.50
393.42	901.25
393.55	760.75
393.68	794.25
393.81	745.75
393.95	799.25
394.08	791.00
394.21	793.75
394.34	849.75
394.48	843.50
394.61	846.50
394.74	820.75
394.87	858.25
395.01	830.25
395.14	839.75
395.27	792.00
395.40	905.00
395.54	906.25
395.67	811.25
395.80	798.25
395.93	839.25
396.07	790.25
396.20	781.25
396.33	744.25
396.46	790.00
396.59	803.75
396.73	802.25
396.86	785.50
396.99	859.25
397.12	822.75
397.26	815.75
397.39	805.50
397.52	1096.00
397.65	916.25
397.79	814.50
397.92	797.50
398.05	859.00
398.18	790.25
398.32	797.75
398.45	828.75
398.58	838.00
398.71	841.25
398.84	775.50
398.98	808.50
399.11	837.50
399.24	831.00
399.37	795.25
399.51	777.50
399.64	811.50
399.77	814.25
399.90	806.00
400.03	804.75
400.17	773.00
400.30	882.25
400.43	846.75
400.56	816.00
400.70	816.00
400.83	794.50
400.96	781.50
401.09	815.75
401.23	817.50
401.36	874.75
401.49	799.75
401.62	811.50
401.75	807.25
401.89	788.75
402.02	782.50
402.15	808.75
402.28	827.25
402.41	814.25
402.55	789.25
402.68	804.25
402.81	878.00
402.94	852.00
403.08	784.50
403.21	774.75
403.34	853.50
403.47	834.25
403.60	806.50
403.74	837.50
403.87	857.25
404.00	794.00
404.13	793.00
404.26	771.25
404.40	776.50
404.53	820.75
404.66	801.00
404.79	772.50
404.93	849.25
405.06	826.75
405.19	766.25
405.32	825.50
405.45	836.00
405.59	851.00
405.72	814.75
405.85	791.50
405.98	984.00
406.11	780.25
406.25	782.00
406.38	798.25
406.51	842.25
406.64	810.00
406.77	764.75
406.91	773.50
407.04	834.75
407.17	799.50
407.30	815.50
407.43	802.75
407.57	883.00
407.70	871.25
407.83	780.25
407.96	812.25
408.09	772.00
408.23	900.50
408.36	818.00
408.49	800.00
408.62	927.00
408.75	824.25
408.89	782.75
409.02	837.00
409.15	808.50
409.28	902.50
409.41	840.50
409.55	786.25
409.68	926.75
409.81	822.00
409.94	779.00
410.07	824.00
410.20	825.50
410.34	805.50
410.47	809.50
410.60	819.25
410.73	844.75
410.86	780.75
411.00	815.00
411.13	784.25
411.26	817.00
411.39	819.75
411.52	835.50
411.66	800.25
411.79	791.50
411.92	783.25
412.05	801.75
412.18	795.50
412.31	838.00
412.45	863.75
412.58	851.25
412.71	775.50
412.84	824.50
412.97	890.50
413.11	819.25
413.24	836.00
413.37	857.50
413.50	913.00
413.63	829.00
413.76	802.75
413.90	850.75
414.03	798.75
414.16	792.50
414.29	833.00
414.42	811.00
414.56	911.75
414.69	797.00
414.82	803.75
414.95	806.75
415.08	831.50
415.21	812.25
415.35	832.25
415.48	744.00
415.61	858.00
415.74	862.50
415.87	770.75
416.00	823.25
416.14	925.00
416.27	827.25
416.40	782.50
416.53	811.75
416.66	841.75
416.79	815.25
416.93	783.75
417.06	835.25
417.19	821.50
417.32	803.00
417.45	796.25
417.58	772.00
417.72	857.75
417.85	792.50
417.98	807.00
418.11	838.50
418.24	782.50
418.37	797.75
418.51	815.50
418.64	824.25
418.77	889.75
418.90	827.75
419.03	778.50
419.16	839.75
419.29	860.25
419.43	791.50
