Wavelength (nm)	Intensity
377.35	789.00
377.48	588.00
377.62	619.00
377.75	610.00
377.88	827.00
378.02	802.00
378.15	811.50
378.28	784.00
378.41	844.50
378.55	839.50
378.68	812.00
378.81	791.00
378.95	820.00
379.08	807.00
379.21	767.50
379.35	834.00
379.48	833.50
379.61	882.50
379.74	810.50
379.88	787.50
380.01	869.00
380.14	916.50
380.28	841.00
380.41	782.00
380.54	824.00
380.68	833.00
380.81	757.00
380.94	827.50
381.07	876.50
381.21	893.50
381.34	809.50
381.47	757.00
381.61	952.00
381.74	813.00
381.87	781.00
382.00	836.50
382.14	888.50
382.27	849.50
382.40	799.00
382.54	869.50
382.67	870.50
382.80	781.50
382.93	795.00
383.07	823.50
383.20	823.00
383.33	847.50
383.47	793.00
383.60	766.00
383.73	956.00
383.86	835.00
384.00	800.50
384.13	799.50
384.26	848.50
384.40	862.50
384.53	813.00
384.66	862.00
384.79	836.00
384.93	794.00
385.06	798.50
385.19	819.50
385.33	926.00
385.46	857.00
385.59	786.00
385.72	830.50
385.86	765.50
385.99	810.00
386.12	809.50
386.25	776.00
386.39	858.00
386.52	878.00
386.65	802.50
386.79	798.00
386.92	797.50
387.05	900.50
387.18	780.00
387.32	781.00
387.45	846.00
387.58	817.00
387.71	797.50
387.85	790.00
387.98	833.00
388.11	840.50
388.25	829.50
388.38	815.50
388.51	843.50
388.64	849.00
388.78	786.00
388.91	768.00
389.04	819.50
389.17	922.50
389.31	815.00
389.44	844.50
389.57	875.00
389.70	841.00
389.84	797.00
389.97	788.50
390.10	797.50
390.24	839.50
390.37	813.00
390.50	791.00
390.63	872.50
390.77	821.50
390.90	825.50
391.03	820.00
391.16	771.00
391.30	807.00
391.43	809.00
391.56	808.50
391.69	794.50
391.83	860.00
391.96	826.00
392.09	804.50
392.22	895.00
392.36	829.50
392.49	776.00
392.62	803.50
392.75	845.00
392.89	885.00
393.02	775.00
393.15	801.50
393.28	772.50
393.42	902.00
393.55	772.50
393.68	798.50
393.81	740.00
393.95	805.00
394.08	793.00
394.21	798.50
394.34	853.50
394.48	852.50
394.61	849.00
394.74	829.00
394.87	863.00
395.01	820.00
395.14	848.50
395.27	787.50
395.40	907.00
395.54	905.00
395.67	818.00
395.80	805.50
395.93	855.00
396.07	795.50
396.20	798.00
396.33	744.00
396.46	790.50
396.59	809.00
396.73	810.00
396.86	780.50
396.99	867.00
397.12	828.00
397.26	816.00
397.39	817.50
397.52	1097.50
397.65	923.00
397.79	813.00
397.92	805.50
398.05	864.00
398.18	793.50
398.32	798.00
398.45	835.50
398.58	837.00
398.71	837.50
398.84	766.00
398.98	801.00
399.11	849.50
399.24	840.00
399.37	800.50
399.51	776.50
399.64	819.50
399.77	818.00
399.90	809.00
400.03	807.50
400.17	768.00
400.30	867.50
400.43	834.00
