Wavelength (nm)	Intensity
377.35	813.50
377.48	592.12
377.62	615.62
377.75	617.62
377.88	822.38
378.02	805.25
378.15	807.00
378.28	782.12
378.41	848.38
378.55	815.62
378.68	806.38
378.81	788.62
378.95	818.12
379.08	810.25
379.21	768.50
379.35	831.88
379.48	832.38
379.61	884.25
379.74	811.62
379.88	787.38
380.01	866.62
380.14	924.50
380.28	846.12
380.41	776.62
380.54	823.88
380.68	835.25
380.81	758.00
380.94	832.88
381.07	879.00
381.21	882.50
381.34	811.62
381.47	745.62
381.61	958.62
381.74	816.38
381.87	776.00
382.00	832.25
382.14	905.00
382.27	851.25
382.40	799.25
382.54	881.38
382.67	873.88
382.80	779.38
382.93	792.62
383.07	811.50
383.20	815.38
383.33	849.62
383.47	792.50
383.60	776.12
383.73	959.88
383.86	849.50
384.00	816.12
384.13	799.25
384.26	855.75
384.40	866.75
384.53	814.12
384.66	862.00
384.79	826.12
384.93	802.12
385.06	803.88
385.19	823.25
385.33	925.38
385.46	842.25
385.59	790.12
385.72	831.12
385.86	772.12
385.99	801.62
386.12	802.38
386.25	782.38
386.39	855.50
386.52	876.88
386.65	809.00
386.79	802.38
386.92	801.62
387.05	900.50
387.18	771.25
387.32	786.12
387.45	849.38
387.58	825.00
387.71	800.12
387.85	786.00
387.98	828.00
388.11	848.38
388.25	823.12
388.38	809.38
388.51	846.62
388.64	853.75
388.78	795.25
388.91	767.75
389.04	806.50
389.17	917.88
389.31	823.62
389.44	833.12
389.57	876.62
389.70	841.88
389.84	799.62
389.97	794.00
390.10	800.50
390.24	840.25
390.37	809.62
390.50	794.38
390.63	879.75
390.77	824.00
390.90	822.38
391.03	814.38
391.16	774.62
391.30	794.62
391.43	800.50
391.56	800.25
391.69	785.75
391.83	864.00
391.96	817.38
392.09	800.62
392.22	900.38
392.36	835.12
392.49	783.00
392.62	800.62
392.75	836.88
392.89	878.38
393.02	782.62
393.15	783.12
393.28	770.00
393.42	896.62
393.55	767.00
393.68	797.25
393.81	747.62
393.95	799.12
394.08	790.12
394.21	793.50
394.34	852.00
394.48	845.00
394.61	848.00
394.74	824.75
394.87	862.38
395.01	835.38
395.14	843.75
395.27	790.38
395.40	909.38
395.54	907.50
395.67	816.88
395.80	805.88
395.93	841.50
396.07	796.50
396.20	790.50
396.33	752.50
396.46	805.88
396.59	819.25
396.73	810.50
396.86	779.25
396.99	869.12
397.12	830.25
397.26	817.88
397.39	813.25
397.52	1095.38
397.65	921.00
397.79	818.50
397.92	805.50
398.05	865.12
398.18	794.88
398.32	805.38
398.45	836.75
398.58	831.62
398.71	845.00
398.84	775.88
398.98	808.88
399.11	844.25
399.24	826.25
399.37	800.88
399.51	775.12
399.64	811.12
399.77	822.62
399.90	813.12
400.03	813.12
400.17	770.38
400.30	877.62
400.43	848.12
400.56	814.75
400.70	817.38
400.83	791.88
400.96	780.50
401.09	823.12
401.23	825.62
401.36	882.38
401.49	796.25
401.62	818.25
401.75	810.50
401.89	782.12
402.02	803.50
402.15	817.38
402.28	836.38
402.41	830.12
402.55	799.50
402.68	809.12
402.81	890.12
402.94	856.50
403.08	795.00
403.21	770.75
403.34	854.38
403.47	853.75
403.60	801.88
403.74	830.12
403.87	849.75
404.00	788.88
404.13	796.75
404.26	768.12
404.40	778.38
404.53	830.25
404.66	807.12
404.79	779.38
404.93	846.12
405.06	828.25
405.19	765.50
405.32	817.88
405.45	834.12
405.59	851.75
405.72	816.50
405.85	788.25
405.98	983.88
406.11	785.25
406.25	781.62
406.38	798.88
406.51	839.25
406.64	814.75
406.77	770.25
406.91	766.00
407.04	835.38
407.17	811.88
407.30	830.38
407.43	808.88
407.57	889.62
407.70	868.00
407.83	780.50
407.96	812.62
408.09	779.12
408.23	902.50
408.36	812.12
408.49	796.12
408.62	919.75
408.75	824.88
408.89	786.00
409.02	825.88
409.15	822.88
409.28	894.12
409.41	839.62
409.55	792.25
409.68	929.12
409.81	835.62
409.94	790.88
410.07	822.50
410.20	819.50
410.34	805.12
410.47	815.00
410.60	821.00
410.73	847.00
410.86	789.12
411.00	810.88
411.13	782.50
411.26	828.25
411.39	823.38
411.52	832.12
411.66	804.75
411.79	797.25
411.92	785.50
412.05	811.62
412.18	798.00
412.31	838.75
412.45	864.50
412.58	852.50
412.71	776.50
412.84	836.38
412.97	895.38
413.11	815.12
413.24	834.38
413.37	855.62
413.50	918.62
413.63	826.62
413.76	800.12
413.90	847.12
414.03	804.38
414.16	800.38
414.29	832.00
414.42	818.25
414.56	922.00
414.69	798.25
414.82	807.00
414.95	811.25
415.08	830.12
415.21	810.50
415.35	827.75
415.48	746.25
415.61	861.12
415.74	861.88
415.87	776.25
416.00	826.75
