Wavelength (nm)	Intensity
377.35	804.00
377.48	597.50
377.62	602.00
377.75	618.50
377.88	832.00
378.02	808.25
378.15	816.25
378.28	791.25
378.41	864.25
378.55	833.25
378.68	809.25
378.81	793.75
378.95	822.75
379.08	809.25
379.21	778.00
379.35	834.00
379.48	844.25
379.61	886.75
379.74	819.25
379.88	796.25
380.01	874.50
380.14	930.00
380.28	856.25
380.41	780.00
380.54	835.75
380.68	850.75
380.81	756.25
380.94	843.25
381.07	884.75
381.21	886.50
381.34	814.25
381.47	763.25
381.61	963.25
381.74	824.25
381.87	792.50
382.00	833.75
382.14	910.75
382.27	860.75
382.40	795.00
382.54	881.00
382.67	888.50
382.80	793.75
382.93	793.50
383.07	821.50
383.20	816.50
383.33	856.75
383.47	792.75
383.60	775.00
383.73	973.00
383.86	851.50
384.00	810.75
384.13	802.25
384.26	857.75
384.40	885.25
384.53	825.50
384.66	856.50
384.79	839.75
384.93	805.50
385.06	807.75
385.19	834.25
385.33	939.25
385.46	857.50
385.59	794.00
385.72	824.00
385.86	774.25
385.99	802.50
386.12	809.50
386.25	787.25
386.39	860.00
386.52	877.00
386.65	817.25
386.79	801.75
386.92	807.25
387.05	899.00
387.18	768.50
387.32	784.75
387.45	857.00
387.58	834.50
387.71	808.00
387.85	795.50
387.98	842.50
388.11	854.25
388.25	827.50
388.38	822.00
388.51	857.00
388.64	866.75
388.78	801.75
388.91	776.00
389.04	817.25
389.17	927.00
389.31	823.50
389.44	848.25
389.57	881.00
389.70	849.75
389.84	797.75
389.97	794.25
390.10	802.25
390.24	847.75
390.37	807.75
390.50	799.00
390.63	890.75
390.77	817.50
390.90	823.00
391.03	813.75
391.16	778.25
391.30	807.75
391.43	808.50
391.56	802.75
391.69	787.50
391.83	870.75
391.96	827.00
392.09	807.25
392.22	914.50
392.36	846.25
392.49	793.50
392.62	802.25
392.75	841.75
392.89	877.75
393.02	788.00
393.15	785.50
393.28	775.75
393.42	909.75
393.55	770.00
393.68	801.50
393.81	750.75
393.95	814.50
394.08	801.00
394.21	798.75
394.34	855.75
394.48	852.50
394.61	853.25
394.74	831.00
394.87	857.75
395.01	844.50
395.14	841.00
395.27	795.75
395.40	917.50
395.54	913.25
395.67	825.25
395.80	802.75
395.93	847.50
396.07	794.25
396.20	796.50
396.33	756.25
396.46	808.50
396.59	819.75
396.73	809.25
396.86	782.75
396.99	865.50
397.12	844.50
397.26	825.25
397.39	814.25
397.52	1114.25
397.65	929.00
397.79	810.75
397.92	808.75
398.05	881.50
398.18	806.00
398.32	823.00
398.45	852.00
398.58	846.75
398.71	852.25
398.84	775.25
398.98	809.50
399.11	856.75
399.24	842.00
399.37	803.50
399.51	778.50
399.64	815.50
399.77	832.25
399.90	817.25
400.03	814.75
400.17	770.50
400.30	883.75
400.43	842.00
400.56	818.25
400.70	835.75
400.83	798.25
400.96	791.00
401.09	829.00
401.23	826.00
401.36	880.50
401.49	802.75
401.62	831.25
401.75	812.50
401.89	782.00
