Wavelength (nm)	Reflectance (%)
409.94	93.4446
410.07	109.8927
410.20	111.1061
410.34	103.8929
410.47	101.3176
410.60	105.2875
410.73	99.0000
410.86	99.7960
411.00	100.1343
411.13	102.5797
411.26	95.6802
411.39	97.8524
411.52	96.2817
411.66	99.4918
411.79	98.8151
411.92	104.1990
412.05	103.9613
412.18	99.3421
412.31	93.2215
412.45	103.0335
412.58	103.0558
412.71	95.2092
412.84	103.3781
412.97	110.4871
413.11	102.3546
413.24	91.8933
413.37	103.2778
413.50	104.9285
413.63	98.0772
413.76	97.2213
413.90	108.3016
414.03	104.5549
414.16	99.4781
414.29	91.3925
414.42	95.8455
414.56	93.0297
414.69	92.4253
414.82	89.9092
414.95	99.0547
415.08	92.4752
415.21	101.4619
415.35	99.0098
415.48	95.9600
415.61	106.9937
415.74	112.1788
415.87	91.5066
416.00	96.8995
416.14	108.7902
416.27	100.8901
416.40	97.2693
416.53	109.6382
416.66	112.8707
416.79	102.8261
416.93	100.4593
417.06	102.8393
417.19	104.0752
417.32	104.4118
417.45	100.1657
417.58	100.9445
417.72	100.4198
417.85	93.8975
417.98	92.3337
418.11	100.6346
418.24	100.5277
418.37	101.7870
418.51	99.6545
418.64	95.7985
418.77	100.2262
418.90	100.0823
419.03	92.6968
419.16	103.5387
419.29	110.6384
419.43	93.4554
419.56	91.7557
419.69	102.6621
419.82	100.1347
419.95	94.2563
420.08	98.5924
420.22	98.2970
420.35	94.6046
420.48	99.6476
420.61	94.2365
420.74	104.2042
420.87	109.4662
421.00	105.5025
421.14	94.0453
421.27	98.7477
421.40	97.7926
421.53	96.5309
421.66	100.1526
421.79	105.1818
421.93	110.0762
422.06	105.8870
422.19	103.2850
422.32	103.9817
422.45	108.1686
422.58	100.8113
422.71	98.2360
422.85	102.6667
422.98	103.9500
423.11	100.9206
423.24	102.8345
423.37	104.8647
423.50	102.4353
423.63	101.6533
423.77	99.8446
423.90	96.6003
424.03	98.5256
424.16	101.7306
424.29	101.8352
424.42	104.5094
424.55	105.7299
424.69	105.0550
424.82	105.6696
424.95	100.4825
425.08	99.2486
425.21	101.6067
425.34	100.8098
425.47	99.7570
425.60	103.6897
425.74	103.4959
425.87	101.7174
426.00	104.0648
426.13	102.8467
426.26	102.9041
426.39	98.1825
426.52	100.5125
426.66	104.8366
426.79	96.3148
426.92	92.2082
427.05	98.9108
427.18	99.7949
427.31	96.0495
427.44	100.9131
427.57	106.9135
427.71	104.6564
427.84	98.0465
427.97	95.0520
428.10	100.4480
428.23	105.3796
428.36	97.7609
428.49	96.6128
428.62	100.1291
428.76	102.0018
428.89	94.5361
429.02	95.2545
429.15	102.0526
429.28	101.2248
429.41	96.9113
429.54	94.0153
429.67	101.3856
429.81	103.6879
429.94	99.4579
430.07	93.4245
430.20	98.2779
430.33	98.6900
430.46	95.5964
430.59	100.9580
430.72	104.6722
430.85	104.7785
430.99	100.4240
431.12	96.3904
431.25	97.0793
431.38	101.0324
431.51	94.7334
431.64	95.5860
431.77	101.3772
431.90	102.1775
432.03	98.6978
432.17	100.9918
432.30	104.3003
432.43	101.8370
432.56	98.3672
432.69	96.1459
432.82	98.6545
432.95	97.9616
433.08	99.1084
433.21	99.2549
433.35	103.7062
433.48	102.4703
433.61	103.7232
433.74	101.0381
433.87	103.9005
434.00	102.5380
434.13	102.0646
434.26	98.9626
434.39	102.1861
434.53	100.1302
434.66	101.6970
434.79	97.4377
434.92	101.4419
435.05	101.3791
435.18	96.4644
435.31	94.3371
435.44	100.1292
435.57	101.5216
435.70	98.7601
435.84	96.1208
435.97	98.0607
436.10	98.8294
436.23	94.4591
436.36	94.4317
436.49	101.0520
436.62	98.4839
436.75	96.6686
436.88	97.5406
437.01	101.8615
437.14	102.1752
437.28	98.8360
437.41	96.1283
437.54	98.9802
437.67	100.9847
437.80	92.8798
437.93	94.4030
438.06	101.6896
438.19	101.5205
438.32	96.2663
438.45	99.9517
438.58	101.5045
438.72	99.3355
438.85	96.5584
438.98	95.5757
439.11	97.9037
439.24	98.3591
439.37	94.1510
439.50	96.0389
439.63	99.4454
439.76	101.3206
439.89	101.4249
440.02	100.6900
440.15	100.5857
440.29	102.0273
440.42	99.3693
440.55	95.7031
440.68	101.6264
440.81	102.8806
440.94	96.4657
441.07	97.6281
441.20	103.1508
441.33	100.2003
441.46	97.5596
441.59	101.5197
441.72	102.3493
441.85	100.1571
441.99	96.9277
442.12	96.1392
442.25	95.9907
442.38	98.0468
442.51	97.8856
442.64	100.1788
442.77	102.2048
442.90	103.3116
443.03	101.2152
443.16	98.5790
443.29	100.1346
443.42	98.2194
443.55	97.7268
443.68	97.7418
443.82	101.6578
443.95	99.2532
444.08	100.4861
444.21	99.2988
444.34	99.1613
444.47	98.3125
444.60	100.7047
444.73	98.0706
444.86	98.6133
444.99	99.6388
445.12	101.4461
445.25	99.6245
445.38	101.3315
445.51	103.3365
445.64	106.7129
445.78	99.9875
445.91	98.5699
446.04	102.5850
446.17	99.2436
446.30	94.0626
446.43	100.7321
446.56	103.4076
446.69	97.7821
446.82	96.5192
446.95	98.2733
447.08	98.4670
447.21	96.5701
447.34	97.4764
447.47	100.1790
447.60	98.0280
447.73	97.4501
447.86	99.4394
447.99	100.0720
448.13	101.4607
448.26	101.8830
448.39	99.6717
448.52	100.1180
448.65	100.5179
448.78	97.5012
448.91	99.9815
449.04	100.1149
449.17	99.0207
449.30	100.4077
449.43	99.5161
449.56	98.4746
449.69	102.7691
449.82	101.5838
449.95	99.1955
450.08	102.0232
450.21	102.6217
450.34	98.7609
450.47	100.8138
450.60	103.2381
450.73	104.3157
450.87	102.9715
451.00	98.1465
451.13	99.0985
451.26	97.5060
451.39	95.7827
451.52	95.9942
451.65	101.7256
451.78	102.4377
451.91	100.1196
452.04	98.0633
452.17	100.7146
452.30	101.4032
452.43	97.4756
452.56	102.2325
452.69	101.9610
452.82	99.9722
452.95	100.9928
453.08	100.1938
453.21	99.2587
453.34	101.3129
453.47	97.9280
453.60	95.6344
453.73	98.2208
453.86	96.6012
453.99	97.3584
454.12	99.9467
454.25	101.6284
454.38	100.9610
454.52	101.6104
454.65	102.0743
454.78	101.5695
454.91	100.5183
455.04	101.7301
455.17	98.5817
455.30	98.3312
455.43	100.9068
455.56	99.4405
455.69	97.4579
455.82	101.4328
455.95	101.1524
456.08	100.1512
456.21	101.9273
456.34	102.3287
456.47	101.6995
456.60	101.6786
456.73	99.5939
456.86	99.3886
456.99	100.4715
457.12	98.2449
457.25	96.9797
457.38	97.7084
457.51	97.4606
457.64	96.9138
457.77	98.4863
457.90	99.0468
458.03	99.3110
458.16	98.5918
458.29	99.3815
458.42	100.1211
458.55	101.1489
458.68	99.5308
458.81	96.4026
458.94	98.0178
459.07	99.4240
459.20	98.2809
459.33	97.4055
459.46	100.5761
459.59	100.5691
459.72	97.0865
459.85	96.4901
459.98	99.4127
460.11	101.0885
460.24	97.3124
460.37	98.3486
460.50	100.0782
460.63	100.0344
460.76	97.3562
460.89	98.5769
461.02	100.3096
461.15	100.2362
461.28	97.6254
461.41	100.0202
461.54	100.9551
461.67	98.8739
461.80	98.5001
461.93	99.3556
462.06	98.6515
462.19	99.3048
462.32	98.4425
462.45	98.5203
462.58	99.3960
462.71	100.1425
462.84	98.6111
462.97	99.3720
463.10	98.2607
463.23	98.3748
463.36	98.7262
463.49	98.5932
463.62	99.0523
463.75	99.9512
463.88	101.8413
464.01	97.7749
464.14	98.9516
464.27	100.2053
464.40	99.2736
464.53	97.4995
464.66	99.1985
464.79	99.5203
464.92	98.6154
465.05	99.0445
465.18	99.1923
465.31	100.7439
465.44	100.4431
465.57	97.5029
465.70	98.0674
465.83	99.7372
465.96	97.9725
466.09	96.8657
466.22	100.4072
466.35	100.7700
466.48	99.4250
466.61	99.7696
466.74	99.4518
466.87	98.3900
467.00	96.8686
467.13	97.6981
467.26	99.3943
467.39	100.3504
467.52	98.9744
467.65	100.1559
467.78	99.1227
467.91	97.8941
468.04	97.8869
468.17	100.4251
468.30	100.6690
468.43	100.2644
468.56	99.5820
468.69	100.7019
468.82	99.9850
468.95	99.7979
469.08	100.8152
469.21	100.2215
469.34	98.1671
469.47	99.2593
469.60	99.2016
469.73	97.9552
469.86	100.7836
469.99	101.9568
470.11	99.7679
470.24	99.4160
470.37	100.7581
470.50	100.1605
470.63	99.1024
470.76	98.5420
470.89	99.9794
471.02	100.2579
471.15	97.7487
471.28	97.2364
471.41	99.3484
471.54	99.5410
471.67	97.3869
471.80	98.4534
471.93	100.1182
472.06	100.8805
472.19	97.7980
472.32	98.3007
472.45	99.2954
472.58	98.8947
472.71	97.9669
472.84	100.2724
472.97	100.0060
473.10	100.6178
473.23	99.5556
473.36	98.9655
473.49	98.4419
473.62	98.7732
473.74	98.2413
473.87	99.9305
474.00	99.8915
474.13	99.2870
474.26	99.9946
474.39	99.7375
474.52	98.4004
474.65	99.8543
474.78	100.8844
474.91	99.1118
475.04	98.9901
475.17	99.8803
475.30	98.2514
475.43	97.7986
475.56	99.1936
475.69	99.9043
475.82	98.7971
475.95	99.7306
476.08	99.9339
476.21	100.0026
476.34	98.5511
476.46	99.8490
476.59	99.6064
476.72	99.9798
476.85	98.8896
476.98	99.0739
477.11	99.4951
477.24	99.0726
477.37	97.9113
477.50	99.0586
477.63	99.6457
477.76	98.9410
477.89	98.5936
478.02	98.7523
478.15	98.7446
478.28	99.2132
478.41	98.1123
478.54	98.8568
478.66	99.2727
478.79	99.2878
478.92	98.6185
479.05	99.6128
479.18	98.9338
479.31	99.1171
479.44	98.8918
479.57	98.8437
479.70	99.4937
479.83	100.3052
479.96	98.5941
480.09	98.1920
480.22	98.6038
480.35	98.0580
480.48	97.9578
480.60	98.7611
480.73	99.3809
480.86	99.4033
480.99	99.0857
481.12	98.0002
481.25	99.2571
481.38	99.3953
481.51	98.7738
481.64	99.0807
481.77	100.3106
481.90	100.0237
482.03	99.2066
482.16	99.8194
482.29	99.7977
482.41	99.9583
482.54	99.8670
482.67	100.1917
482.80	100.5903
482.93	100.0730
483.06	99.4374
483.19	99.6606
483.32	100.1119
483.45	99.3167
483.58	99.1373
483.71	98.9459
483.84	98.4869
483.97	98.1711
484.09	98.2319
484.22	98.9416
484.35	99.0990
484.48	98.9028
484.61	98.9494
484.74	99.2743
484.87	98.9445
485.00	99.2231
485.13	99.2261
485.26	99.6594
485.39	98.7630
485.52	98.5248
485.64	98.0675
485.77	98.7260
485.90	98.4175
486.03	99.4606
486.16	99.5873
486.29	99.6398
486.42	99.4728
486.55	98.9945
486.68	98.4281
486.81	98.9537
486.94	98.8793
487.06	98.2108
487.19	98.6207
487.32	99.0487
487.45	98.6381
487.58	99.2618
487.71	99.4748
487.84	99.0028
487.97	98.6806
488.10	99.1648
488.23	98.4396
488.35	98.8738
488.48	99.5022
488.61	99.7884
488.74	99.4810
488.87	99.1961
489.00	99.1110
489.13	99.2789
489.26	99.2002
489.39	99.0981
489.52	99.7557
489.64	99.5326
489.77	99.1829
489.90	98.8141
490.03	98.9040
490.16	99.0047
490.29	98.4811
490.42	98.7077
490.55	98.8284
490.68	99.3843
490.81	98.7403
490.93	99.3528
491.06	99.3314
491.19	99.1289
491.32	98.8220
491.45	99.1476
491.58	99.1864
491.71	99.3910
491.84	99.0711
491.97	98.7513
492.09	99.2412
492.22	98.9727
492.35	98.7929
492.48	99.6854
492.61	99.5584
492.74	99.2637
492.87	99.5822
493.00	99.0731
493.12	98.6380
493.25	98.9890
493.38	99.2983
493.51	98.8673
493.64	99.0490
493.77	99.1817
493.90	98.6209
494.03	98.1278
494.16	98.6441
494.28	99.1727
494.41	98.5634
494.54	98.7435
494.67	99.4867
494.80	99.1885
494.93	98.8681
495.06	99.6500
495.19	100.1851
495.31	99.9109
495.44	99.7925
495.57	99.9423
495.70	100.1371
495.83	99.9901
495.96	99.1604
496.09	98.8675
496.22	99.2855
496.34	99.0027
496.47	98.3827
496.60	98.5550
496.73	99.2282
496.86	98.3893
496.99	98.5030
497.12	98.8556
497.24	99.0350
497.37	99.0351
497.50	99.5931
497.63	98.9778
497.76	98.6882
497.89	99.5328
498.02	99.3625
498.15	98.8427
498.27	98.9492
498.40	99.2728
498.53	98.6021
498.66	99.0455
498.79	99.1866
498.92	99.3704
499.05	99.5631
499.17	99.0352
499.30	98.6349
499.43	99.2364
499.56	99.2068
499.69	99.0687
499.82	99.8346
499.95	100.0808
500.07	99.7169
500.20	99.0639
500.33	99.1562
500.46	99.3383
500.59	99.0528
500.72	98.7256
500.85	99.2730
500.97	99.7016
501.10	99.4938
501.23	98.9257
501.36	98.8923
501.49	99.2142
501.62	98.2160
501.75	98.3621
501.87	98.7429
502.00	98.7643
502.13	98.8215
502.26	99.2201
502.39	99.2232
502.52	99.2719
502.64	98.9903
502.77	98.8061
502.90	99.1635
503.03	98.9962
503.16	98.6540
503.29	99.1255
503.42	99.4166
503.54	99.4151
503.67	98.8084
503.80	99.7189
503.93	99.7806
504.06	99.0409
504.19	98.7769
504.31	99.0099
504.44	98.4400
504.57	98.7025
504.70	99.0150
504.83	99.0825
504.96	99.3221
505.08	98.7712
505.21	98.3065
505.34	98.4887
505.47	98.4709
505.60	98.5467
505.73	98.5613
505.85	98.9887
505.98	99.3929
506.11	99.4201
506.24	99.2585
506.37	99.5033
506.50	99.4298
506.62	99.1005
506.75	98.7713
506.88	99.1396
507.01	99.3939
507.14	99.2270
507.27	99.1119
507.39	99.4816
507.52	98.7937
507.65	99.0613
507.78	98.7847
507.91	98.6628
508.04	98.4725
508.16	98.8801
508.29	99.2145
508.42	99.7495
508.55	99.3937
508.68	99.6584
508.81	99.8289
508.93	99.3143
509.06	98.9947
509.19	99.6431
509.32	99.2415
509.45	99.1875
509.57	99.1802
509.70	99.2782
509.83	99.0512
509.96	99.2827
510.09	99.2065
510.22	99.4069
510.34	98.9430
510.47	99.0542
510.60	98.9626
510.73	98.8021
510.86	98.7201
510.98	98.9135
511.11	98.7842
511.24	99.0509
511.37	99.3102
511.50	99.3019
511.63	99.5822
511.75	99.5844
511.88	99.3974
512.01	99.1715
512.14	99.1087
512.27	99.0234
512.39	98.9612
512.52	98.9998
512.65	99.1425
512.78	99.0370
512.91	98.9255
513.03	98.8448
513.16	98.9019
513.29	98.7125
513.42	98.5115
513.55	98.8775
513.67	99.2855
513.80	99.0328
513.93	98.8905
514.06	99.2250
514.19	98.7871
514.31	98.7927
514.44	98.7928
514.57	98.6833
514.70	98.9496
514.83	99.3620
514.95	99.2137
515.08	99.4117
515.21	99.7855
515.34	99.7832
515.47	99.5319
515.59	99.4338
515.72	98.9726
515.85	99.0709
515.98	98.7123
516.11	98.5971
516.23	98.8401
516.36	99.4784
516.49	99.1723
516.62	99.0055
516.75	99.5996
516.87	99.4533
517.00	98.7227
517.13	98.8851
517.26	99.6398
517.39	99.1101
517.51	98.5852
517.64	99.2735
517.77	99.1355
517.90	98.6816
518.02	99.0033
518.15	99.2293
518.28	98.8768
518.41	98.8268
518.54	98.7917
518.66	98.7720
518.79	98.9948
518.92	98.9822
519.05	98.8104
519.18	98.8385
519.30	98.6235
519.43	98.6375
519.56	98.4957
519.69	98.9724
519.81	99.1551
519.94	99.0867
520.07	98.9981
520.20	99.1743
520.33	99.1105
520.45	98.9142
520.58	98.8409
520.71	98.9012
520.84	99.1489
520.96	99.2279
521.09	99.0010
521.22	98.9527
521.35	99.2216
521.48	99.2346
521.60	98.9638
521.73	98.6190
521.86	98.9271
521.99	98.8751
522.11	98.5037
522.24	98.7443
522.37	98.8405
522.50	99.1076
522.62	98.9141
522.75	99.2119
522.88	99.0426
523.01	99.3286
523.14	98.7421
523.26	99.1056
523.39	98.7472
523.52	98.8448
523.65	99.1038
523.77	99.3101
523.90	98.9370
524.03	99.2510
524.16	99.3796
524.28	99.2663
524.41	99.6495
524.54	99.8059
524.67	99.4933
524.79	98.9884
524.92	99.1433
525.05	98.6117
525.18	98.7640
525.31	98.4167
525.43	99.0283
525.56	99.4178
525.69	99.4164
525.82	98.9736
525.94	99.6168
526.07	99.5176
526.20	98.7758
526.33	98.8588
526.45	99.0758
526.58	99.1399
526.71	98.7803
526.84	99.1341
526.96	99.0843
527.09	99.1385
527.22	99.3040
527.35	99.1595
527.47	99.2764
527.60	99.3217
527.73	99.1115
527.86	98.9001
527.98	99.3990
528.11	98.9263
528.24	99.1653
528.37	99.1933
528.49	98.7748
528.62	99.0010
528.75	99.3048
528.88	99.0938
529.00	99.3590
529.13	99.7884
529.26	99.0415
529.39	98.7808
529.51	99.1505
529.64	99.1163
529.77	98.8935
529.90	99.2738
530.02	99.7006
530.15	99.4932
530.28	99.3742
530.40	99.4510
530.53	99.6048
530.66	99.1382
530.79	99.1241
530.91	99.0884
531.04	99.2076
531.17	99.0051
531.30	99.2386
531.42	98.6914
531.55	98.9032
531.68	98.9768
531.81	98.9364
531.93	99.1419
532.06	99.5248
532.19	99.2011
532.31	98.9662
532.44	99.2298
532.57	99.0064
532.70	98.8734
532.82	98.7556
532.95	98.6162
533.08	98.5479
533.21	98.7330
533.33	98.9623
533.46	98.7290
533.59	99.1633
533.71	99.3060
533.84	99.3015
533.97	99.3130
534.10	99.7773
534.22	99.7069
534.35	99.2686
534.48	99.2139
534.61	99.2779
534.73	99.0955
534.86	98.7602
534.99	98.9907
535.11	99.0059
535.24	99.0755
535.37	99.4182
535.50	99.4955
535.62	99.3275
535.75	99.2709
535.88	99.0331
536.00	98.7142
536.13	98.8096
536.26	99.0577
536.39	98.7720
536.51	98.8909
536.64	99.1266
536.77	99.0218
536.89	98.7209
537.02	98.9516
537.15	98.8223
537.28	98.9024
537.40	98.8072
537.53	98.9332
537.66	99.1265
537.78	99.4140
537.91	99.3698
538.04	99.9888
538.17	99.8521
538.29	99.3633
538.42	99.1355
538.55	99.1902
538.67	98.7643
538.80	99.2042
538.93	99.2635
539.05	99.1656
539.18	98.9708
539.31	99.2885
539.44	98.9537
539.56	99.1902
539.69	99.5458
539.82	99.6993
539.94	98.9836
540.07	98.9926
540.20	98.9418
540.32	98.5413
540.45	98.1071
540.58	98.7594
540.71	99.0612
540.83	99.2106
540.96	99.0893
541.09	99.1721
541.21	99.2380
541.34	99.1512
541.47	98.9515
541.59	98.8603
541.72	99.1444
541.85	99.2617
541.98	99.2006
542.10	98.8536
542.23	99.2127
542.36	99.2279
542.48	99.0152
542.61	98.8665
542.74	99.3743
542.86	99.5586
542.99	99.4254
543.12	99.3971
543.24	99.3214
543.37	99.2248
543.50	98.9713
543.62	99.2084
543.75	99.2641
543.88	99.2951
544.01	99.1659
544.13	99.2989
544.26	99.1591
544.39	98.8991
544.51	98.8517
544.64	99.0867
544.77	98.8803
544.89	98.9726
545.02	98.8700
545.15	98.6603
545.27	98.5980
545.40	98.6118
545.53	98.6428
545.65	99.0544
545.78	99.4076
545.91	99.2682
546.03	99.5481
546.16	99.4629
546.29	99.1809
546.41	99.3031
546.54	99.2126
546.67	98.8520
546.79	99.1131
546.92	99.1508
547.05	99.0954
547.17	99.2750
547.30	99.6700
547.43	99.3677
547.56	99.5036
547.68	99.4434
547.81	99.4258
547.94	99.3156
548.06	99.0969
548.19	99.1252
548.32	99.3354
548.44	99.2745
548.57	98.9945
548.70	99.1891
548.82	99.1622
548.95	99.1651
549.08	98.9126
549.20	99.1553
549.33	99.3274
549.45	99.5527
549.58	99.2587
549.71	99.8290
549.83	99.7303
549.96	99.4787
550.09	99.0535
550.21	99.3031
550.34	99.0696
550.47	99.4603
550.59	99.5361
550.72	99.2894
550.85	99.2712
550.97	99.4439
551.10	98.9224
551.23	98.8797
551.35	99.3867
551.48	99.5037
551.61	99.1682
551.73	99.2963
551.86	99.4461
551.99	99.0716
552.11	98.7183
552.24	98.9929
552.37	99.0969
552.49	99.0296
552.62	99.3037
552.75	99.5720
552.87	99.5004
553.00	99.5712
553.12	99.5202
553.25	99.3543
553.38	99.2461
553.50	99.4542
553.63	99.2878
553.76	99.3442
553.88	99.5262
554.01	99.3694
554.14	98.9287
554.26	99.1843
554.39	99.2243
554.52	99.2875
554.64	99.3722
554.77	99.5424
554.89	99.3763
555.02	99.3363
555.15	99.1946
555.27	98.9539
555.40	99.1043
555.53	99.2763
555.65	99.1227
555.78	99.0018
555.91	99.4612
556.03	99.5492
556.16	99.2630
556.29	99.1262
556.41	99.4300
556.54	99.3904
556.66	98.8606
556.79	98.9449
556.92	99.4602
557.04	99.2167
557.17	98.9710
557.30	99.2440
557.42	99.0636
557.55	98.8041
557.67	98.7761
557.80	98.7865
557.93	99.1304
558.05	99.3031
558.18	99.2030
558.31	99.1213
558.43	99.2154
558.56	99.0878
558.68	99.0501
558.81	98.8232
558.94	99.0692
559.06	99.0313
559.19	98.8520
559.32	98.7594
559.44	99.0627
559.57	99.0201
559.69	98.9209
559.82	98.9914
559.95	99.3467
560.07	99.4024
560.20	99.2013
560.33	99.4606
560.45	99.1255
560.58	99.0338
560.70	99.0231
560.83	99.1068
560.96	98.7610
561.08	99.1774
561.21	99.3159
561.33	99.0024
561.46	99.1764
561.59	99.4706
561.71	99.4644
561.84	99.2123
561.97	99.7265
562.09	99.7338
562.22	99.5547
562.34	99.4927
562.47	99.5467
562.60	99.3964
562.72	99.1969
562.85	99.2963
562.97	99.2702
563.10	99.2886
563.23	99.1201
563.35	99.0827
563.48	98.8850
563.60	99.0210
563.73	99.0214
563.86	99.0849
563.98	99.2968
564.11	99.2214
564.23	99.0977
564.36	98.9486
564.49	99.0931
564.61	99.0915
564.74	99.1342
564.86	99.0577
564.99	98.9908
565.12	98.9518
565.24	98.8830
565.37	98.9857
565.49	99.0941
565.62	99.5173
565.75	98.9953
565.87	98.9172
566.00	99.2441
566.12	98.9813
566.25	98.8159
566.38	99.1124
566.50	99.1173
566.63	98.9521
566.75	99.2071
566.88	99.0756
567.01	99.2103
567.13	99.3924
567.26	99.1313
567.38	99.1173
567.51	99.0220
567.64	98.9030
567.76	98.7891
567.89	98.9923
568.01	98.8266
568.14	98.9003
568.26	99.0655
568.39	99.0363
568.52	99.0716
568.64	99.2245
568.77	99.2429
568.89	99.3349
569.02	99.3829
569.15	99.1658
569.27	98.8963
569.40	98.8451
569.52	98.7408
569.65	98.8101
569.77	99.0876
569.90	99.0754
570.03	99.3033
570.15	99.3407
570.28	99.5214
570.40	99.3977
570.53	99.5244
570.66	99.3948
570.78	99.4111
570.91	99.0724
571.03	99.0171
571.16	99.1473
571.28	99.0833
571.41	99.1324
571.54	99.1132
571.66	99.1072
571.79	99.1059
571.91	99.0002
572.04	98.5841
572.16	98.6369
572.29	98.6288
572.42	98.6231
572.54	98.5797
572.67	98.9166
572.79	98.9649
572.92	99.0381
573.04	99.2068
573.17	99.5531
573.29	99.2083
573.42	99.0766
573.55	99.0790
573.67	99.0049
573.80	98.9560
573.92	99.0469
574.05	99.0586
574.17	99.0719
574.30	99.1366
574.43	98.9546
574.55	99.2368
574.68	99.4030
574.80	99.5056
574.93	99.4218
575.05	99.4763
575.18	99.2606
575.30	99.0169
575.43	99.0198
575.56	99.0039
575.68	99.1364
575.81	99.1352
575.93	99.2999
576.06	99.3716
576.18	99.3965
576.31	98.9561
576.43	98.9710
576.56	98.9824
576.69	98.9352
576.81	98.9234
576.94	99.2382
577.06	99.4076
577.19	99.3718
577.31	99.0511
577.44	99.0557
577.56	98.9265
577.69	98.9627
577.82	99.2835
