Wavelength (nm)	Reflectance (%)
409.94	44.6653
410.07	61.4132
410.20	62.2485
410.34	54.5421
410.47	52.6416
410.60	57.1350
410.73	52.1739
410.86	54.2081
411.00	54.4862
411.13	57.8342
411.26	51.0795
411.39	52.7534
411.52	50.4381
411.66	53.7729
411.79	52.6912
411.92	58.3092
412.05	59.0948
412.18	54.9956
412.31	49.6971
412.45	60.4311
412.58	60.0462
412.71	52.5996
412.84	61.3070
412.97	68.7125
413.11	60.3931
413.24	50.3024
413.37	61.5860
413.50	63.9606
413.63	57.8653
413.76	58.2257
413.90	70.9760
414.03	68.9083
414.16	66.2349
414.29	59.8214
414.42	65.9218
414.56	64.4338
414.69	65.3682
414.82	62.9973
414.95	72.2937
415.08	66.0390
415.21	75.5779
415.35	71.9215
415.48	68.6203
415.61	80.1587
415.74	85.8159
415.87	64.7474
416.00	70.9234
416.14	82.9847
416.27	74.9587
416.40	70.9803
416.53	83.7463
416.66	87.3835
416.79	78.6181
416.93	77.5189
417.06	80.5092
417.19	82.5297
417.32	83.7066
417.45	79.5525
417.58	80.6041
417.72	80.4797
417.85	74.1845
417.98	72.1364
418.11	80.2584
418.24	79.9719
418.37	81.0837
418.51	79.4396
418.64	76.9892
418.77	82.9814
418.90	84.0510
419.03	78.4968
419.16	90.2591
419.29	98.2898
419.43	81.6484
419.56	80.0226
419.69	90.5845
419.82	88.0394
419.95	81.7360
420.08	85.7204
420.22	86.3159
420.35	83.7548
420.48	89.3626
420.61	84.7703
420.74	95.2496
420.87	100.3564
421.00	96.1082
421.14	85.0420
421.27	90.2542
421.40	90.0602
421.53	89.7662
421.66	94.0008
421.79	99.3136
421.93	103.8704
422.06	99.0702
422.19	95.5112
422.32	95.9209
422.45	100.0866
422.58	93.3482
422.71	91.6966
422.85	97.0188
422.98	98.9192
423.11	96.4877
423.24	98.8831
423.37	101.0895
423.50	98.8856
423.63	98.2827
423.77	96.3150
423.90	92.9602
424.03	95.0270
424.16	99.0456
424.29	99.9772
424.42	103.7198
424.55	105.8280
424.69	106.1924
424.82	107.0610
424.95	101.7262
425.08	100.3128
425.21	102.6060
425.34	101.2370
425.47	99.6045
425.60	103.2691
425.74	102.6387
425.87	100.4465
426.00	102.6257
426.13	101.6364
426.26	101.8477
426.39	97.4053
426.52	99.9856
426.66	104.3957
426.79	95.7360
426.92	91.8769
427.05	98.6847
427.18	99.5609
427.31	95.8628
427.44	100.8290
427.57	106.3906
427.71	104.0075
427.84	97.5216
427.97	94.9072
428.10	100.6789
428.23	106.3686
428.36	99.4263
428.49	98.6489
428.62	102.0279
428.76	103.8429
428.89	96.1136
429.02	96.6022
429.15	103.4667
429.28	103.0776
429.41	98.9118
429.54	96.1238
429.67	103.1114
429.81	105.0066
429.94	100.4259
430.07	94.3669
430.20	99.3200
430.33	100.4924
430.46	98.1605
430.59	104.3704
430.72	108.7806
430.85	109.7825
430.99	105.8384
431.12	101.9397
431.25	102.2578
431.38	105.7815
431.51	98.8607
431.64	99.1846
431.77	104.4352
431.90	105.1844
432.03	101.7328
432.17	103.9199
432.30	107.2970
432.43	104.9580
432.56	101.5338
432.69	99.1171
432.82	101.6148
432.95	100.8844
433.08	102.0361
433.21	102.2126
433.35	106.9056
433.48	105.8864
433.61	107.4098
433.74	104.8729
433.87	107.6030
434.00	106.2933
434.13	105.6951
434.26	102.3623
434.39	105.5552
434.53	103.6425
434.66	104.9208
434.79	100.5669
434.92	104.2837
435.05	103.8300
435.18	98.5054
435.31	96.2264
435.44	101.9573
435.57	103.5876
435.70	101.1145
435.84	99.0302
435.97	101.5852
436.10	102.5046
436.23	98.0019
436.36	97.8928
436.49	104.0974
436.62	100.9938
436.75	98.9295
436.88	99.8011
437.01	103.8867
437.14	104.0722
437.28	100.8322
437.41	98.2608
437.54	101.1975
437.67	103.3168
437.80	95.6613
437.93	97.1935
438.06	104.3364
438.19	104.0169
438.32	98.8936
438.45	102.3974
438.58	104.3102
438.72	102.5395
438.85	100.1521
438.98	99.4220
439.11	102.0413
439.24	102.5236
439.37	98.4513
439.50	100.3282
439.63	103.6685
439.76	105.4460
439.89	105.3081
440.02	104.3773
440.15	104.3271
440.29	105.8627
440.42	103.3093
440.55	99.7328
440.68	105.6138
440.81	106.6906
440.94	99.8027
441.07	100.4202
441.20	105.7352
441.33	102.6274
441.46	99.8370
441.59	103.8587
441.72	105.0505
441.85	103.0798
441.99	100.1509
442.12	99.6878
442.25	100.2194
442.38	102.8898
442.51	103.3088
442.64	105.9581
442.77	108.0990
442.90	108.9003
443.03	106.2396
443.16	103.1260
443.29	104.4271
443.42	102.3769
443.55	101.7057
443.68	101.6928
443.82	105.4205
443.95	102.6244
444.08	103.6536
444.21	102.3368
444.34	101.9748
444.47	101.0289
444.60	103.4841
444.73	100.7553
444.86	100.8866
444.99	101.6141
445.12	102.9148
445.25	100.3682
445.38	101.5546
445.51	103.5889
445.64	106.8050
445.78	100.2658
445.91	99.3365
446.04	103.7733
446.17	100.6742
446.30	95.9275
446.43	102.8441
446.56	105.5167
446.69	99.6870
446.82	98.2256
446.95	99.8492
447.08	99.9706
447.21	97.9568
447.34	98.8215
447.47	101.3798
447.60	98.7825
447.73	97.6368
447.86	99.2289
447.99	99.5046
448.13	100.6332
448.26	101.2338
448.39	99.3369
448.52	100.2015
448.65	101.3034
448.78	98.9022
448.91	101.6711
449.04	101.7458
449.17	100.3269
449.30	100.9409
449.43	99.2599
449.56	97.4664
449.69	101.4175
449.82	100.0228
449.95	97.4847
450.08	100.1708
450.21	100.8027
450.34	96.9281
450.47	98.9168
450.60	101.5197
450.73	102.7947
450.87	101.4298
451.00	96.4419
451.13	97.3465
451.26	95.6310
451.39	93.9168
451.52	94.3092
451.65	100.3185
451.78	101.2354
451.91	99.0531
452.04	96.8709
452.17	99.3630
452.30	99.8717
452.43	95.6584
452.56	100.1973
452.69	99.9661
452.82	97.9454
452.95	98.9213
453.08	98.2516
453.21	97.4532
453.34	99.3913
453.47	96.0177
453.60	93.6767
453.73	96.1267
453.86	94.3494
453.99	95.0571
454.12	97.3325
454.25	98.7557
454.38	97.7786
454.52	98.0408
454.65	98.1603
454.78	97.5870
454.91	96.4819
455.04	97.7855
455.17	94.8928
455.30	95.0053
455.43	97.7739
455.56	96.2947
455.69	94.1790
455.82	97.7586
455.95	96.9362
456.08	95.5116
456.21	97.2418
456.34	97.7831
456.47	97.5542
456.60	97.8878
456.73	96.1156
456.86	96.0206
456.99	96.9793
457.12	94.6085
457.25	93.3021
457.38	93.8734
457.51	93.5115
457.64	92.7985
457.77	94.0691
457.90	94.3541
458.03	94.3708
458.16	93.4066
458.29	94.0666
458.42	94.8322
458.55	95.8162
458.68	94.3089
458.81	91.2211
458.94	92.8999
459.07	94.1974
459.20	92.8752
459.33	91.7555
459.46	94.8281
459.59	94.7270
459.72	91.1945
459.85	90.7570
459.98	93.9919
460.11	95.9245
460.24	92.2837
460.37	93.4417
460.50	95.2381
460.63	95.0306
460.76	92.0312
460.89	93.0064
461.02	94.5895
461.15	94.3264
461.28	91.5412
461.41	94.0577
461.54	95.0741
461.67	93.0152
461.80	92.7375
461.93	93.7829
462.06	93.0356
462.19	93.7434
462.32	93.0843
462.45	93.1506
462.58	93.9889
462.71	94.7172
462.84	93.1453
462.97	93.7511
463.10	92.6772
463.23	92.8137
463.36	93.2391
463.49	93.1524
463.62	93.5938
463.75	94.3470
463.88	95.9969
464.01	91.6866
464.14	92.5757
464.27	93.6378
464.40	92.5688
464.53	90.6774
464.66	92.2912
464.79	92.4614
464.92	91.3195
465.05	91.5716
465.18	91.7269
465.31	93.2889
465.44	93.2558
465.57	90.6133
465.70	91.3998
465.83	93.1564
465.96	91.3981
466.09	90.1425
466.22	93.5667
466.35	93.8148
466.48	92.4200
466.61	92.7905
466.74	92.5427
466.87	91.5121
467.00	90.0417
467.13	90.8618
467.26	92.4437
467.39	93.2659
467.52	91.7487
467.65	92.8765
467.78	91.7760
467.91	90.5795
468.04	90.4611
468.17	92.9143
468.30	93.0338
468.43	92.5251
468.56	91.7339
468.69	93.0146
468.82	92.5503
468.95	92.5066
469.08	93.5794
469.21	93.0679
469.34	90.8971
469.47	91.8659
469.60	91.7963
469.73	90.6876
469.86	93.5555
469.99	94.9163
470.11	92.7392
470.24	92.3596
470.37	93.7032
470.50	93.1292
470.63	92.1007
470.76	91.5986
470.89	93.1395
471.02	93.3581
471.15	90.7554
471.28	90.0617
471.41	91.9978
471.54	91.9813
471.67	89.6938
471.80	90.6836
471.93	92.3277
472.06	93.0870
472.19	89.9949
472.32	90.4712
472.45	91.4000
472.58	90.9205
472.71	89.9657
472.84	92.1837
472.97	91.8275
473.10	92.4207
473.23	91.2561
473.36	90.4920
473.49	89.8155
473.62	90.1009
473.74	89.5202
473.87	91.2445
474.00	91.3696
474.13	90.9080
474.26	91.7028
474.39	91.4876
474.52	90.1459
474.65	91.4211
474.78	92.3440
474.91	90.4188
475.04	90.1518
475.17	90.9818
475.30	89.3987
475.43	88.9992
475.56	90.5115
475.69	91.4022
475.82	90.3821
475.95	91.3267
476.08	91.5392
476.21	91.5989
476.34	89.9720
476.46	91.1403
476.59	90.9084
476.72	91.2109
476.85	89.9584
476.98	90.0768
477.11	90.3445
477.24	89.7943
477.37	88.5192
477.50	89.6848
477.63	90.3175
477.76	89.7026
477.89	89.3181
478.02	89.5810
478.15	89.5952
478.28	90.0792
478.41	89.1085
478.54	89.9517
478.66	90.3691
478.79	90.3744
478.92	89.7005
479.05	90.5911
479.18	89.9622
479.31	90.1163
479.44	89.9344
479.57	89.8563
479.70	90.4852
479.83	91.2062
479.96	89.5228
480.09	89.0363
480.22	89.3741
480.35	88.7526
480.48	88.5709
480.60	89.2887
480.73	89.8968
480.86	89.9409
480.99	89.6302
481.12	88.4988
481.25	89.5823
481.38	89.5082
481.51	88.6743
481.64	88.7526
481.77	89.7732
481.90	89.3717
482.03	88.4695
482.16	88.9928
482.29	88.9675
482.41	89.1205
482.54	89.0647
482.67	89.4853
482.80	89.9916
482.93	89.5049
483.06	88.9641
483.19	89.2221
483.32	89.7001
483.45	88.9077
483.58	88.7702
483.71	88.5750
483.84	88.1645
483.97	87.8842
484.09	87.9873
484.22	88.7240
484.35	88.9275
484.48	88.7268
484.61	88.7032
484.74	88.9921
484.87	88.5953
485.00	88.8909
485.13	88.8774
485.26	89.2254
485.39	88.2426
485.52	87.9445
485.64	87.2709
485.77	87.7917
485.90	87.4395
486.03	88.4396
486.16	88.5210
486.29	88.5882
486.42	88.3635
486.55	87.8728
486.68	87.2726
486.81	87.7757
486.94	87.6823
487.06	87.0229
487.19	87.3335
487.32	87.6450
487.45	87.2560
487.58	87.9103
487.71	88.2292
487.84	88.0221
487.97	87.9885
488.10	88.4886
488.23	87.7876
488.35	88.1264
488.48	88.5147
488.61	88.6266
488.74	88.2751
488.87	87.9114
489.00	87.7843
489.13	87.9148
489.26	87.6700
489.39	87.4342
489.52	87.9962
489.64	87.6971
489.77	87.3984
489.90	87.1923
490.03	87.3836
490.16	87.5862
490.29	87.2599
490.42	87.4938
490.55	87.5509
490.68	88.0039
490.81	87.2188
490.93	87.5584
491.06	87.4581
491.19	87.2181
491.32	86.9963
491.45	87.4102
491.58	87.5556
491.71	87.7699
491.84	87.4610
491.97	87.0675
492.09	87.4828
492.22	87.1570
492.35	86.8761
492.48	87.6115
492.61	87.3423
492.74	86.9408
492.87	87.2314
493.00	86.8287
493.12	86.4805
493.25	86.9102
493.38	87.2834
493.51	86.8571
493.64	86.9363
493.77	87.0784
493.90	86.5798
494.03	86.1182
494.16	86.6630
494.28	87.2789
494.41	86.6496
494.54	86.7792
494.67	87.4638
494.80	87.1379
494.93	86.7428
495.06	87.4522
495.19	87.8885
495.31	87.5654
495.44	87.3042
495.57	87.3568
495.70	87.5710
495.83	87.4733
495.96	86.7448
496.09	86.5828
496.22	87.0628
496.34	86.8068
496.47	86.1891
496.60	86.2666
496.73	86.8878
496.86	86.0527
496.99	86.1252
497.12	86.3820
497.24	86.4452
497.37	86.2814
497.50	86.6294
497.63	85.8227
497.76	85.4744
497.89	86.4455
498.02	86.4864
498.15	86.1986
498.27	86.5063
498.40	86.9849
498.53	86.2664
498.66	86.5626
498.79	86.6254
498.92	86.7978
499.05	86.9159
499.17	86.3771
499.30	85.9512
499.43	86.4172
499.56	86.2109
499.69	85.9512
499.82	86.6128
499.95	86.8179
500.07	86.5148
500.20	85.9356
500.33	86.1226
500.46	86.3562
500.59	86.0874
500.72	85.7326
500.85	86.2770
500.97	86.6687
501.10	86.4480
501.23	85.9204
501.36	85.9645
501.49	86.2821
501.62	85.2966
501.75	85.5055
501.87	85.9107
502.00	85.8697
502.13	85.9017
502.26	86.2692
502.39	86.1272
502.52	86.1190
502.64	85.8286
502.77	85.5810
502.90	85.8922
503.03	85.7601
503.16	85.3519
503.29	85.7214
503.42	85.9988
503.54	85.9508
503.67	85.3947
503.80	86.3740
503.93	86.6372
504.06	86.0780
504.19	85.9607
504.31	86.2032
504.44	85.5847
504.57	85.6539
504.70	85.7256
504.83	85.6308
504.96	85.8041
505.08	85.2668
505.21	84.8992
505.34	85.2715
505.47	85.3603
505.60	85.4008
505.73	85.3331
505.85	85.5896
505.98	85.7613
506.11	85.6659
506.24	85.4931
506.37	85.7644
506.50	85.7800
506.62	85.5748
506.75	85.2589
506.88	85.6186
507.01	85.8793
507.14	85.7223
507.27	85.6351
507.39	86.0142
507.52	85.3498
507.65	85.6621
507.78	85.3911
507.91	85.1690
508.04	84.9834
508.16	85.3517
508.29	85.5373
508.42	85.9575
508.55	85.5496
508.68	85.7135
508.81	85.8348
508.93	85.3271
509.06	84.9880
509.19	85.5965
509.32	85.2389
509.45	85.1665
509.57	85.1068
509.70	85.2048
509.83	84.9995
509.96	85.1600
510.09	85.0602
510.22	85.2802
510.34	84.7407
510.47	84.8095
510.60	84.7067
510.73	84.6047
510.86	84.5810
510.98	84.8818
511.11	84.8161
511.24	85.1643
511.37	85.3443
511.50	85.3015
511.63	85.5828
511.75	85.6011
511.88	85.3797
512.01	85.2045
512.14	85.1528
512.27	84.9947
512.39	84.9001
512.52	84.9476
512.65	85.0374
512.78	84.8834
512.91	84.7588
513.03	84.6540
513.16	84.6344
513.29	84.4378
513.42	84.2092
513.55	84.5759
513.67	84.9477
513.80	84.7223
513.93	84.5979
514.06	84.9177
514.19	84.4559
514.31	84.4322
514.44	84.4356
514.57	84.2607
514.70	84.5027
514.83	84.8795
514.95	84.6626
515.08	84.7719
515.21	85.1579
515.34	85.1721
515.47	84.9963
515.59	85.0413
515.72	84.6812
515.85	84.8064
515.98	84.4536
516.11	84.2324
516.23	84.3545
516.36	84.8880
516.49	84.4933
516.62	84.2564
516.75	84.8791
516.87	84.8003
517.00	84.1700
517.13	84.4308
517.26	85.3154
517.39	84.8925
517.51	84.4080
517.64	85.0776
517.77	84.9377
517.90	84.4168
518.02	84.6822
518.15	84.8595
518.28	84.4240
518.41	84.3251
518.54	84.2790
518.66	84.1824
518.79	84.3949
518.92	84.4254
519.05	84.2551
519.18	84.2736
519.30	84.1006
519.43	84.0634
519.56	83.8301
519.69	84.2190
519.81	84.3973
519.94	84.3426
520.07	84.2774
520.20	84.4883
520.33	84.5100
520.45	84.3078
520.58	84.1819
520.71	84.2360
520.84	84.4746
520.96	84.4913
521.09	84.2071
521.22	84.1325
521.35	84.3045
521.48	84.2611
521.60	83.9628
521.73	83.6379
521.86	83.9246
521.99	83.9154
522.11	83.6148
522.24	83.8152
522.37	83.8691
522.50	84.0755
522.62	83.8219
522.75	84.0122
522.88	83.8439
523.01	84.1086
523.14	83.5305
523.26	83.9084
523.39	83.5749
523.52	83.6566
523.65	83.8826
523.77	84.1056
523.90	83.7001
524.03	83.9228
524.16	83.9239
524.28	83.7259
524.41	83.9462
524.54	84.0283
524.67	83.7921
524.79	83.4512
524.92	83.7551
525.05	83.4499
525.18	83.7180
525.31	83.3381
525.43	83.8892
525.56	84.2332
525.69	84.1785
525.82	83.7541
525.94	84.4919
526.07	84.4033
526.20	83.6061
526.33	83.5796
526.45	83.7182
526.58	83.6836
526.71	83.3522
526.84	83.7195
526.96	83.7406
527.09	83.7969
527.22	83.9431
527.35	83.6991
527.47	83.7430
527.60	83.6754
527.73	83.3870
527.86	83.0848
527.98	83.5409
528.11	83.0852
528.24	83.3931
528.37	83.4839
528.49	83.1841
528.62	83.4973
528.75	83.8660
528.88	83.6739
529.00	83.9769
529.13	84.4367
529.26	83.6869
529.39	83.3969
529.51	83.7598
529.64	83.6569
529.77	83.3870
529.90	83.7707
530.02	84.1922
530.15	83.9323
530.28	83.7634
530.40	83.7250
530.53	83.7457
530.66	83.2061
530.79	83.1226
530.91	83.0531
531.04	83.1574
531.17	83.0044
531.30	83.2629
531.42	82.7875
531.55	83.0376
531.68	83.1879
531.81	83.2012
531.93	83.3980
532.06	83.7979
532.19	83.5618
532.31	83.3456
532.44	83.6062
532.57	83.4546
532.70	83.3533
532.82	83.1863
532.95	83.0861
533.08	83.0126
533.21	83.1430
533.33	83.3449
533.46	83.0950
533.59	83.3981
533.71	83.4367
533.84	83.3409
533.97	83.2444
534.10	83.6131
534.22	83.5165
534.35	83.1032
534.48	83.0964
534.61	83.2062
534.73	83.0951
534.86	82.7923
534.99	83.0389
535.11	83.0522
535.24	83.1087
535.37	83.4532
535.50	83.5064
535.62	83.3277
535.75	83.2793
535.88	83.0868
536.00	82.7757
536.13	82.9465
536.26	83.2575
536.39	83.0079
536.51	83.1177
536.64	83.3358
536.77	83.2381
536.89	82.9105
537.02	83.0448
537.15	82.8217
537.28	82.8274
537.40	82.6631
537.53	82.6780
537.66	82.8451
537.78	83.1054
537.91	83.0242
538.04	83.5224
538.17	83.3778
538.29	82.9196
538.42	82.7054
538.55	82.8319
538.67	82.5098
538.80	82.9888
538.93	83.0544
539.05	82.9878
539.18	82.7588
539.31	83.0716
539.44	82.7235
539.56	82.9441
539.69	83.3070
539.82	83.5293
539.94	82.8913
540.07	83.0137
540.20	83.0296
540.32	82.6872
540.45	82.2094
540.58	82.8031
540.71	82.9991
540.83	83.0924
540.96	82.9096
541.09	83.0057
541.21	83.0532
541.34	82.9917
541.47	82.7543
541.59	82.5930
541.72	82.7879
541.85	82.8547
541.98	82.7021
542.10	82.2828
542.23	82.6368
542.36	82.6531
542.48	82.4176
542.61	82.2618
542.74	82.7743
542.86	82.9224
542.99	82.7936
543.12	82.8133
543.24	82.8184
543.37	82.7848
543.50	82.5717
543.62	82.7590
543.75	82.7098
543.88	82.6440
544.01	82.4662
544.13	82.6149
544.26	82.5297
544.39	82.3457
544.51	82.3083
544.64	82.5490
544.77	82.3042
544.89	82.3827
545.02	82.2772
545.15	82.2007
545.27	82.2098
545.40	82.3362
545.53	82.4605
545.65	82.8574
545.78	83.0663
545.91	82.8207
546.03	82.9566
546.16	82.7732
546.29	82.5172
546.41	82.6992
546.54	82.6371
546.67	82.2552
546.79	82.4338
546.92	82.3555
547.05	82.1686
547.17	82.2343
547.30	82.5617
547.43	82.2160
547.56	82.3537
547.68	82.2912
547.81	82.3664
547.94	82.4189
548.06	82.3230
548.19	82.4125
548.32	82.6529
548.44	82.5591
548.57	82.1637
548.70	82.2747
548.82	82.1875
548.95	82.1602
549.08	81.8570
549.20	82.0662
549.33	82.1800
549.45	82.3552
549.58	82.0459
549.71	82.6847
549.83	82.6677
549.96	82.5569
550.09	82.2103
550.21	82.4420
550.34	82.1111
550.47	82.3670
550.59	82.2750
550.72	81.9316
550.85	81.9303
550.97	82.1731
551.10	81.7572
551.23	81.8497
551.35	82.4472
551.48	82.5781
551.61	82.2031
551.73	82.2961
551.86	82.4073
551.99	82.0208
552.11	81.7091
552.24	82.0257
552.37	82.1353
552.49	81.9946
552.62	82.2070
552.75	82.3771
552.87	82.2164
553.00	82.2388
553.12	82.1654
553.25	81.9548
553.38	81.8263
553.50	82.0369
553.63	81.8795
553.76	82.0112
553.88	82.3000
554.01	82.2928
554.14	81.9736
554.26	82.2820
554.39	82.3126
554.52	82.3249
554.64	82.3105
554.77	82.3376
554.89	82.0564
555.02	81.9684
555.15	81.7993
555.27	81.5134
555.40	81.6561
555.53	81.8710
555.65	81.6740
555.78	81.4423
555.91	81.8920
556.03	81.9637
556.16	81.6223
556.29	81.5108
556.41	81.9084
556.54	81.8622
556.66	81.3100
556.79	81.3733
556.92	81.8569
557.04	81.5985
557.17	81.3759
557.30	81.7410
557.42	81.6245
557.55	81.3627
557.67	81.2778
557.80	81.1983
557.93	81.3696
558.05	81.4504
558.18	81.3095
558.31	81.2661
558.43	81.4065
558.56	81.3709
558.68	81.3768
558.81	81.1797
558.94	81.4462
559.06	81.4447
559.19	81.3151
559.32	81.2455
559.44	81.5226
559.57	81.3909
559.69	81.1713
559.82	81.0947
559.95	81.3725
560.07	81.3706
560.20	81.1468
560.33	81.4094
560.45	81.1341
560.58	81.0234
560.70	81.0453
560.83	81.1658
560.96	80.8702
561.08	81.2996
561.21	81.4550
561.33	81.1402
561.46	81.2494
561.59	81.4724
561.71	81.4240
561.84	81.1307
561.97	81.6184
562.09	81.6749
562.22	81.5062
562.34	81.4235
562.47	81.5195
562.60	81.3689
562.72	81.2028
562.85	81.3399
562.97	81.3508
563.10	81.3339
563.23	81.1802
563.35	81.1213
563.48	80.8958
563.60	81.0040
563.73	81.0465
563.86	81.1077
563.98	81.2916
564.11	81.2397
564.23	81.1197
564.36	80.8870
564.49	80.9711
564.61	80.9424
564.74	80.9755
564.86	80.9187
564.99	80.9583
565.12	80.9978
565.24	80.9728
565.37	81.0764
565.49	81.1742
565.62	81.5775
565.75	81.0466
565.87	80.9707
566.00	81.2976
566.12	81.0199
566.25	80.7359
566.38	80.9667
566.50	80.9056
566.63	80.6652
566.75	80.8750
566.88	80.7920
567.01	80.9831
567.13	81.2008
567.26	81.0138
567.38	81.1019
567.51	81.0945
567.64	80.9945
567.76	80.9467
567.89	81.1868
568.01	80.9774
568.14	81.0060
568.26	81.1166
568.39	80.9862
568.52	80.9339
568.64	81.0375
568.77	81.0213
568.89	81.0725
569.02	81.1273
569.15	80.9300
569.27	80.6938
569.40	80.6443
569.52	80.5452
569.65	80.5915
569.77	80.8259
569.90	80.7169
570.03	80.8681
570.15	80.9174
570.28	81.0497
570.40	80.9188
570.53	81.1149
570.66	81.0482
570.78	81.0879
570.91	80.8302
571.03	80.8512
571.16	81.0123
571.28	80.9961
571.41	81.0445
571.54	81.0114
571.66	80.9690
571.79	80.9268
571.91	80.7547
572.04	80.3553
572.16	80.4443
572.29	80.4303
572.42	80.4505
572.54	80.4584
572.67	80.7686
572.79	80.7839
572.92	80.8228
573.04	80.9339
573.17	81.2269
573.29	80.8862
573.42	80.7203
573.55	80.7365
573.67	80.6734
573.80	80.6128
573.92	80.7115
574.05	80.7329
574.17	80.7118
574.30	80.7350
574.43	80.5353
574.55	80.7342
574.68	80.8630
574.80	80.9780
574.93	80.9356
575.05	81.0421
575.18	80.8867
575.30	80.7142
575.43	80.7451
575.56	80.7631
575.68	80.8898
575.81	80.8871
575.93	80.9809
576.06	81.0020
576.18	80.9823
576.31	80.5123
576.43	80.5215
576.56	80.6125
576.69	80.6299
576.81	80.6439
576.94	80.9658
577.06	81.1304
577.19	81.0655
577.31	80.7397
577.44	80.7306
577.56	80.6144
577.69	80.6880
577.82	80.9982
