Wavelength (nm)	Intensity
377.35	851.75
377.48	612.00
377.62	593.00
377.75	628.75
377.88	839.25
378.02	823.25
378.15	822.00
378.28	796.50
378.41	880.75
378.55	838.75
378.68	822.25
378.81	803.00
378.95	836.00
379.08	826.75
379.21	787.50
379.35	837.75
379.48	852.25
379.61	914.75
379.74	848.50
379.88	829.25
380.01	916.75
380.14	978.50
380.28	892.00
380.41	817.50
380.54	881.75
380.68	891.00
380.81	791.75
380.94	895.25
381.07	932.00
381.21	941.75
381.34	846.25
381.47	794.50
381.61	1002.25
381.74	872.25
381.87	819.75
382.00	875.75
382.14	956.75
382.27	904.50
382.40	837.75
382.54	927.00
382.67	924.25
382.80	834.00
382.93	835.50
383.07	859.00
383.20	865.50
383.33	905.00
383.47	831.00
383.60	822.75
383.73	1016.25
383.86	896.50
384.00	859.50
384.13	847.75
384.26	893.25
384.40	919.00
384.53	855.00
384.66	911.75
384.79	871.00
384.93	848.25
385.06	850.50
385.19	870.75
385.33	993.00
385.46	894.50
385.59	840.00
385.72	874.75
385.86	813.50
385.99	847.00
386.12	840.25
386.25	833.00
386.39	918.25
386.52	927.00
386.65	861.50
386.79	853.25
386.92	846.00
387.05	955.00
387.18	818.75
387.32	831.25
387.45	907.50
387.58	876.25
387.71	854.00
387.85	842.00
387.98	881.75
388.11	900.75
388.25	882.50
388.38	861.75
388.51	910.50
388.64	914.00
388.78	850.25
388.91	824.25
389.04	862.75
389.17	987.75
389.31	875.50
389.44	894.25
389.57	937.50
389.70	901.75
389.84	856.25
389.97	847.50
390.10	856.50
390.24	908.25
390.37	872.50
390.50	855.25
390.63	943.25
390.77	879.50
390.90	882.50
391.03	877.75
391.16	832.50
391.30	858.50
391.43	858.50
391.56	851.50
391.69	844.50
391.83	925.75
391.96	883.50
392.09	862.25
392.22	979.50
392.36	896.50
392.49	836.50
392.62	868.25
392.75	897.75
392.89	949.75
393.02	838.50
393.15	841.75
393.28	838.25
393.42	981.50
393.55	831.00
393.68	865.75
393.81	818.25
393.95	870.00
394.08	855.75
394.21	853.50
394.34	924.25
394.48	913.00
394.61	917.75
394.74	884.00
394.87	930.75
395.01	909.25
395.14	897.75
395.27	843.25
395.40	984.25
395.54	988.25
395.67	891.00
395.80	863.00
395.93	922.00
396.07	866.50
396.20	861.00
396.33	808.50
396.46	882.75
396.59	885.50
396.73	867.50
396.86	849.50
396.99	952.25
397.12	913.00
397.26	899.25
397.39	882.00
397.52	1199.00
397.65	1002.00
397.79	885.75
397.92	870.00
398.05	950.75
398.18	880.00
398.32	890.75
398.45	911.50
398.58	908.00
398.71	923.75
398.84	837.25
398.98	865.00
399.11	918.75
399.24	907.50
399.37	875.25
399.51	849.25
399.64	893.50
399.77	891.50
399.90	886.25
400.03	887.50
400.17	850.00
400.30	955.00
400.43	925.00
400.56	891.75
400.70	896.50
400.83	873.00
400.96	859.25
401.09	895.25
401.23	910.00
401.36	969.00
401.49	876.00
401.62	896.50
401.75	890.50
401.89	878.75
402.02	885.25
402.15	887.00
402.28	915.00
402.41	912.00
402.55	872.00
402.68	891.25
402.81	976.75
402.94	937.75
403.08	875.25
403.21	862.00
403.34	939.75
403.47	938.25
403.60	883.75
403.74	922.50
403.87	943.50
404.00	870.75
404.13	870.25
404.26	852.25
404.40	882.25
404.53	923.50
404.66	883.75
404.79	864.50
404.93	944.50
405.06	918.00
405.19	847.75
405.32	907.00
405.45	932.25
405.59	941.00
405.72	899.50
405.85	884.00
405.98	1089.75
406.11	882.25
406.25	874.25
406.38	891.25
406.51	939.25
406.64	906.50
406.77	856.50
406.91	865.75
407.04	931.50
407.17	908.00
407.30	932.75
407.43	899.75
407.57	992.00
407.70	972.75
407.83	884.25
407.96	904.25
408.09	882.50
408.23	1016.25
408.36	902.00
408.49	890.25
408.62	1038.25
408.75	929.50
408.89	886.25
409.02	933.75
409.15	931.50
409.28	1013.50
409.41	940.75
409.55	891.50
409.68	1056.75
409.81	948.50
409.94	892.00
410.07	916.00
410.20	929.50
410.34	915.50
410.47	924.50
410.60	928.50
410.73	950.75
410.86	901.75
411.00	920.25
411.13	892.00
411.26	941.25
411.39	931.00
411.52	933.25
411.66	918.50
411.79	918.00
411.92	901.75
412.05	917.00
412.18	898.75
412.31	951.75
412.45	964.50
412.58	963.00
412.71	886.00
412.84	952.75
412.97	1012.00
413.11	920.75
413.24	940.25
413.37	972.25
413.50	1044.50
413.63	946.75
413.76	909.00
413.90	971.25
414.03	924.00
414.16	909.25
414.29	953.00
414.42	938.50
414.56	1037.00
414.69	915.25
414.82	920.25
414.95	937.50
415.08	960.75
415.21	931.75
415.35	940.50
415.48	855.50
415.61	990.50
415.74	988.00
415.87	896.00
416.00	957.50
416.14	1062.50
416.27	937.50
416.40	905.00
416.53	943.00
416.66	973.00
416.79	948.00
416.93	902.50
417.06	999.25
417.19	956.75
417.32	918.00
417.45	918.00
417.58	903.50
417.72	994.75
417.85	916.75
417.98	930.50
418.11	988.25
418.24	925.50
418.37	920.50
418.51	942.50
418.64	960.50
418.77	1035.00
418.90	953.25
419.03	901.25
419.16	964.75
419.29	1003.50
419.43	926.75
419.56	908.25
419.69	1063.00
419.82	1017.50
419.95	954.75
420.08	983.50
420.22	1025.00
