Wavelength (nm)	Intensity
377.35	818.00
377.48	590.00
377.62	594.00
377.75	614.00
377.88	840.00
378.02	837.00
378.15	818.00
378.28	795.00
378.41	877.00
378.55	864.00
378.68	826.00
378.81	804.00
378.95	850.00
379.08	845.00
379.21	795.00
379.35	863.00
379.48	866.00
379.61	916.00
379.74	838.00
379.88	814.00
380.01	914.00
380.14	988.00
380.28	891.00
380.41	819.00
380.54	876.00
380.68	889.00
380.81	800.00
380.94	887.00
381.07	935.00
381.21	941.00
381.34	843.00
381.47	786.00
381.61	1016.00
381.74	857.00
381.87	817.00
382.00	885.00
382.14	971.00
382.27	902.00
382.40	842.00
382.54	914.00
382.67	930.00
382.80	813.00
382.93	835.00
383.07	862.00
383.20	872.00
383.33	902.00
383.47	829.00
383.60	794.00
383.73	1022.00
383.86	890.00
384.00	863.00
384.13	848.00
384.26	892.00
384.40	906.00
384.53	841.00
384.66	909.00
384.79	891.00
384.93	849.00
385.06	859.00
385.19	854.00
385.33	981.00
385.46	909.00
385.59	829.00
385.72	872.00
385.86	804.00
385.99	841.00
386.12	846.00
386.25	835.00
386.39	904.00
386.52	934.00
386.65	868.00
386.79	852.00
386.92	853.00
387.05	960.00
387.18	820.00
387.32	820.00
387.45	906.00
387.58	893.00
387.71	867.00
387.85	854.00
387.98	901.00
388.11	907.00
388.25	883.00
388.38	853.00
388.51	899.00
388.64	918.00
388.78	843.00
388.91	818.00
389.04	862.00
389.17	974.00
389.31	875.00
389.44	907.00
389.57	940.00
389.70	898.00
389.84	855.00
389.97	841.00
390.10	846.00
390.24	895.00
390.37	870.00
390.50	846.00
390.63	949.00
390.77	889.00
390.90	878.00
391.03	862.00
391.16	838.00
391.30	865.00
391.43	826.00
391.56	838.00
391.69	852.00
391.83	934.00
391.96	883.00
392.09	868.00
392.22	980.00
392.36	889.00
392.49	843.00
392.62	870.00
392.75	908.00
392.89	947.00
393.02	842.00
393.15	830.00
393.28	824.00
393.42	982.00
393.55	841.00
393.68	866.00
393.81	816.00
393.95	864.00
394.08	854.00
394.21	861.00
394.34	929.00
394.48	915.00
394.61	894.00
394.74	894.00
394.87	935.00
395.01	927.00
395.14	923.00
395.27	858.00
395.40	979.00
395.54	980.00
395.67	886.00
395.80	874.00
395.93	924.00
396.07	857.00
396.20	874.00
396.33	828.00
396.46	887.00
396.59	885.00
396.73	879.00
396.86	866.00
396.99	954.00
397.12	905.00
397.26	906.00
397.39	880.00
397.52	1174.00
397.65	1002.00
397.79	886.00
397.92	870.00
398.05	946.00
398.18	882.00
398.32	884.00
398.45	907.00
398.58	900.00
398.71	907.00
398.84	844.00
398.98	880.00
399.11	932.00
399.24	924.00
399.37	870.00
399.51	843.00
399.64	913.00
399.77	904.00
399.90	879.00
400.03	894.00
400.17	847.00
400.30	949.00
400.43	923.00
400.56	889.00
400.70	902.00
400.83	877.00
400.96	869.00
401.09	893.00
401.23	910.00
401.36	983.00
401.49	870.00
401.62	905.00
401.75	880.00
401.89	863.00
402.02	881.00
402.15	886.00
402.28	931.00
402.41	909.00
402.55	879.00
402.68	910.00
402.81	974.00
402.94	941.00
403.08	887.00
403.21	860.00
403.34	937.00
403.47	948.00
403.60	867.00
403.74	918.00
403.87	947.00
404.00	874.00
404.13	870.00
404.26	838.00
404.40	854.00
404.53	920.00
404.66	890.00
404.79	863.00
404.93	949.00
405.06	916.00
405.19	853.00
405.32	892.00
405.45	948.00
405.59	947.00
405.72	897.00
405.85	868.00
405.98	1076.00
406.11	891.00
406.25	879.00
406.38	876.00
406.51	946.00
406.64	905.00
406.77	865.00
406.91	873.00
407.04	934.00
407.17	897.00
407.30	917.00
407.43	901.00
407.57	987.00
407.70	982.00
407.83	883.00
407.96	922.00
408.09	890.00
408.23	995.00
408.36	905.00
408.49	904.00
408.62	1027.00
408.75	930.00
408.89	891.00
409.02	912.00
409.15	936.00
409.28	1010.00
409.41	930.00
409.55	915.00
409.68	1036.00
409.81	944.00
409.94	898.00
410.07	930.00
410.20	931.00
410.34	893.00
410.47	919.00
410.60	932.00
410.73	948.00
410.86	872.00
411.00	923.00
411.13	901.00
411.26	924.00
411.39	933.00
411.52	938.00
411.66	899.00
411.79	913.00
411.92	912.00
412.05	921.00
412.18	899.00
412.31	926.00
412.45	964.00
412.58	966.00
412.71	882.00
412.84	951.00
412.97	1022.00
413.11	939.00
413.24	950.00
413.37	986.00
413.50	1031.00
413.63	936.00
413.76	936.00
413.90	974.00
414.03	916.00
414.16	919.00
414.29	942.00
414.42	958.00
414.56	1062.00
414.69	905.00
414.82	919.00
414.95	923.00
415.08	953.00
415.21	922.00
415.35	953.00
415.48	877.00
415.61	1004.00
415.74	991.00
415.87	887.00
416.00	970.00
416.14	1040.00
416.27	935.00
416.40	903.00
416.53	954.00
416.66	978.00
416.79	940.00
416.93	902.00
417.06	980.00
417.19	944.00
417.32	926.00
417.45	923.00
417.58	910.00
417.72	997.00
417.85	935.00
417.98	931.00
418.11	982.00
418.24	923.00
418.37	938.00
418.51	938.00
418.64	950.00
418.77	1029.00
418.90	950.00
419.03	901.00
419.16	961.00
419.29	991.00
419.43	932.00
419.56	900.00
419.69	1069.00
419.82	1018.00
419.95	958.00
420.08	1001.00
420.22	1025.00
420.35	1085.00
420.48	999.00
420.61	941.00
420.74	910.00
420.87	993.00
421.00	915.00
421.14	931.00
421.27	1012.00
421.40	1028.00
421.53	974.00
421.66	943.00
421.79	970.00
421.93	967.00
422.06	948.00
422.19	934.00
422.32	1029.00
422.45	1010.00
422.58	964.00
422.71	935.00
422.85	1022.00
422.98	1019.00
423.11	932.00
423.24	910.00
423.37	942.00
423.50	946.00
423.63	984.00
423.77	942.00
423.90	929.00
424.03	994.00
424.16	991.00
424.29	952.00
424.42	916.00
424.55	939.00
424.69	902.00
424.82	951.00
424.95	976.00
425.08	934.00
425.21	981.00
425.34	935.00
425.47	969.00
425.60	1002.00
425.74	912.00
425.87	960.00
426.00	980.00
426.13	993.00
426.26	938.00
426.39	934.00
426.52	969.00
426.66	1038.00
426.79	993.00
426.92	947.00
427.05	1073.00
427.18	1051.00
427.31	977.00
427.44	970.00
427.57	924.00
427.71	965.00
427.84	948.00
427.97	967.00
