Wavelength (nm)	Intensity
377.35	825.50
377.48	595.62
377.62	605.62
377.75	620.62
377.88	847.75
378.02	828.88
378.15	822.38
378.28	792.50
378.41	876.12
378.55	846.12
378.68	822.88
378.81	804.38
378.95	835.88
379.08	834.25
379.21	790.38
379.35	849.00
379.48	862.88
379.61	920.25
379.74	842.12
379.88	826.50
380.01	914.38
380.14	979.88
380.28	897.25
380.41	817.88
380.54	873.38
380.68	885.75
380.81	796.62
380.94	895.38
381.07	931.62
381.21	937.62
381.34	844.38
381.47	795.50
381.61	1010.62
381.74	866.12
381.87	819.25
382.00	880.62
382.14	952.25
382.27	900.38
382.40	841.62
382.54	919.88
382.67	930.25
382.80	828.88
382.93	830.12
383.07	858.25
383.20	861.00
383.33	899.75
383.47	832.38
383.60	815.25
383.73	1014.75
383.86	894.50
384.00	853.25
384.13	851.12
384.26	904.50
384.40	912.38
384.53	851.00
384.66	907.75
384.79	888.75
384.93	847.62
385.06	844.62
385.19	867.88
385.33	987.00
385.46	904.88
385.59	833.00
385.72	875.25
385.86	804.12
385.99	851.88
386.12	848.62
386.25	828.12
386.39	909.25
386.52	938.00
386.65	862.25
386.79	847.12
386.92	856.38
387.05	959.75
387.18	818.12
387.32	830.50
387.45	903.50
387.58	882.00
387.71	851.88
387.85	841.25
387.98	881.25
388.11	903.62
388.25	877.25
388.38	860.38
388.51	904.38
388.64	921.38
388.78	844.88
388.91	824.75
389.04	867.38
389.17	984.50
389.31	872.12
389.44	901.00
389.57	935.38
389.70	907.38
389.84	850.00
389.97	847.12
390.10	858.25
390.24	907.00
390.37	862.00
390.50	848.88
390.63	946.12
390.77	880.75
390.90	881.75
391.03	872.12
391.16	829.00
391.30	859.75
391.43	859.25
391.56	857.50
391.69	845.38
391.83	932.75
391.96	884.25
392.09	858.25
392.22	971.50
392.36	900.50
392.49	843.38
392.62	868.50
392.75	907.50
392.89	946.75
393.02	845.25
393.15	839.38
393.28	831.38
393.42	974.25
393.55	827.38
393.68	857.75
393.81	811.50
393.95	865.75
394.08	849.38
394.21	858.75
