Wavelength (nm)	Intensity
377.35	825.40
377.48	598.20
377.62	608.20
377.75	621.80
377.88	850.00
378.02	832.60
378.15	819.40
378.28	797.20
378.41	871.40
378.55	845.60
378.68	824.20
378.81	806.00
378.95	831.60
379.08	827.40
379.21	787.00
379.35	845.80
379.48	857.00
379.61	924.20
379.74	845.80
379.88	836.60
380.01	914.00
380.14	973.40
380.28	890.80
380.41	814.00
380.54	873.60
380.68	888.20
380.81	796.60
380.94	882.80
381.07	929.60
381.21	939.80
381.34	848.80
381.47	797.00
381.61	1004.00
381.74	864.40
381.87	818.00
382.00	875.00
382.14	962.40
382.27	905.20
382.40	845.20
382.54	922.00
382.67	924.80
382.80	828.20
382.93	830.40
383.07	854.00
383.20	861.40
383.33	896.40
383.47	830.40
383.60	818.20
383.73	1007.20
383.86	897.00
384.00	854.60
384.13	855.00
384.26	899.60
384.40	923.40
384.53	861.60
384.66	915.20
384.79	890.40
384.93	857.40
385.06	851.80
385.19	874.60
385.33	985.20
385.46	895.40
385.59	834.60
385.72	885.40
385.86	809.80
385.99	856.40
386.12	847.40
386.25	827.80
386.39	913.60
386.52	934.60
386.65	866.20
386.79	846.00
386.92	842.80
387.05	951.20
387.18	824.20
387.32	829.80
387.45	908.40
387.58	876.00
387.71	843.80
387.85	837.40
387.98	887.40
388.11	905.20
388.25	877.60
388.38	864.80
388.51	909.20
388.64	919.00
388.78	847.20
388.91	819.80
389.04	868.00
389.17	987.00
389.31	871.20
389.44	895.20
389.57	936.40
389.70	908.60
389.84	852.40
389.97	844.60
390.10	851.40
390.24	906.00
390.37	859.20
390.50	842.60
390.63	946.40
390.77	885.00
390.90	879.60
391.03	866.40
391.16	831.60
391.30	856.60
391.43	858.20
391.56	862.00
391.69	850.20
391.83	930.40
391.96	885.00
392.09	862.20
392.22	970.80
392.36	902.40
392.49	846.00
392.62	874.60
392.75	904.20
392.89	951.80
393.02	854.00
393.15	848.00
393.28	827.60
393.42	970.60
393.55	824.60
393.68	853.80
393.81	807.00
393.95	867.00
394.08	853.00
394.21	856.60
394.34	924.80
394.48	910.60
394.61	917.80
394.74	888.00
394.87	932.40
395.01	905.40
395.14	907.40
395.27	846.80
395.40	982.40
395.54	978.20
395.67	876.60
395.80	866.60
395.93	919.60
396.07	870.20
396.20	861.60
396.33	817.20
396.46	862.00
396.59	882.80
396.73	877.80
396.86	847.20
396.99	944.20
397.12	903.80
397.26	891.80
397.39	875.40
397.52	1189.00
397.65	1011.60
397.79	887.80
397.92	877.60
398.05	949.80
398.18	872.60
398.32	880.60
398.45	903.60
398.58	908.20
398.71	908.80
398.84	843.00
398.98	875.20
399.11	924.40
399.24	911.20
399.37	876.80
399.51	845.80
399.64	896.20
399.77	903.20
399.90	885.60
400.03	889.60
400.17	855.20
400.30	955.00
400.43	914.00
400.56	891.00
400.70	896.60
400.83	866.80
400.96	856.80
401.09	897.80
401.23	905.60
401.36	967.20
401.49	877.60
401.62	894.00
401.75	888.40
401.89	864.60
402.02	868.40
402.15	891.60
