Wavelength (nm)	Intensity
377.35	812.88
377.48	597.12
377.62	597.25
377.75	616.62
377.88	827.75
378.02	816.88
378.15	816.38
378.28	786.88
378.41	861.75
378.55	830.50
378.68	814.38
378.81	793.00
378.95	828.88
379.08	821.25
379.21	778.25
379.35	837.88
379.48	844.38
379.61	903.62
379.74	815.00
379.88	799.75
380.01	872.00
380.14	936.50
380.28	859.38
380.41	785.12
380.54	830.25
380.68	847.38
380.81	759.62
380.94	858.00
381.07	895.50
381.21	889.88
381.34	816.75
381.47	765.50
381.61	964.50
381.74	828.25
381.87	784.25
382.00	835.38
382.14	907.25
382.27	862.62
382.40	783.25
382.54	882.38
382.67	884.62
382.80	790.38
382.93	798.75
383.07	816.38
383.20	826.12
383.33	863.50
383.47	798.25
383.60	782.38
383.73	961.88
383.86	853.25
384.00	817.12
384.13	810.25
384.26	855.75
384.40	875.50
384.53	821.50
384.66	853.38
384.79	843.62
384.93	809.75
385.06	807.88
385.19	830.38
385.33	943.38
385.46	858.75
385.59	796.25
385.72	832.25
385.86	780.75
385.99	814.62
386.12	804.00
386.25	782.50
386.39	871.75
386.52	876.12
386.65	817.88
386.79	808.12
386.92	808.50
387.05	905.50
387.18	778.38
387.32	787.38
387.45	861.25
387.58	834.00
387.71	805.00
387.85	800.62
387.98	836.75
388.11	855.38
388.25	832.88
388.38	821.50
388.51	858.50
388.64	870.75
388.78	804.75
388.91	781.38
389.04	817.38
389.17	931.50
389.31	834.12
389.44	858.75
389.57	893.25
389.70	858.50
389.84	806.12
389.97	797.12
390.10	805.75
390.24	852.00
390.37	809.25
390.50	801.50
390.63	901.25
390.77	820.88
390.90	827.62
391.03	817.88
391.16	777.62
391.30	808.12
391.43	806.88
391.56	803.00
391.69	793.50
391.83	863.50
391.96	829.25
392.09	805.75
392.22	909.25
392.36	847.12
392.49	792.00
392.62	811.88
392.75	855.88
392.89	892.38
393.02	790.50
393.15	790.75
393.28	772.38
393.42	909.50
393.55	774.50
393.68	805.00
393.81	755.12
393.95	812.00
394.08	806.00
394.21	800.62
394.34	865.62
394.48	851.50
394.61	858.75
394.74	833.75
394.87	867.25
395.01	851.25
395.14	848.12
395.27	798.38
395.40	921.00
395.54	920.88
395.67	821.88
395.80	806.62
395.93	847.50
396.07	805.50
396.20	794.50
396.33	756.12
396.46	803.62
396.59	818.12
396.73	809.38
396.86	789.25
396.99	871.00
397.12	841.62
397.26	831.88
397.39	817.75
397.52	1119.50
397.65	935.12
397.79	822.75
397.92	814.00
398.05	883.00
398.18	803.88
398.32	814.00
