Wavelength (nm)	Intensity
377.35	803.83
377.48	598.50
377.62	602.67
377.75	616.50
377.88	834.67
378.02	819.33
378.15	813.83
378.28	789.00
378.41	861.67
378.55	833.00
378.68	808.17
378.81	791.50
378.95	825.17
379.08	824.67
379.21	780.50
379.35	837.33
379.48	841.17
379.61	892.67
379.74	817.33
379.88	794.17
380.01	873.33
380.14	937.33
380.28	862.83
380.41	785.17
380.54	837.83
380.68	851.83
380.81	757.33
380.94	852.33
381.07	891.17
381.21	888.50
381.34	813.67
381.47	762.33
381.61	970.17
381.74	833.17
381.87	787.00
382.00	838.67
382.14	908.17
382.27	858.67
382.40	789.00
382.54	879.50
382.67	890.83
382.80	784.17
382.93	791.17
383.07	812.00
383.20	819.00
383.33	862.00
383.47	796.50
383.60	778.67
383.73	963.67
383.86	849.33
384.00	820.00
384.13	802.50
384.26	857.67
384.40	872.33
384.53	817.17
384.66	854.50
384.79	839.00
384.93	806.67
385.06	808.33
385.19	836.50
385.33	942.50
385.46	855.83
385.59	797.33
385.72	842.83
385.86	778.00
385.99	812.50
386.12	812.50
386.25	785.00
386.39	862.50
386.52	880.00
386.65	817.83
386.79	806.33
386.92	803.17
387.05	906.33
387.18	774.67
387.32	785.33
387.45	851.83
387.58	834.67
387.71	805.67
387.85	794.50
387.98	840.17
388.11	858.67
388.25	838.83
388.38	825.33
388.51	860.50
388.64	863.83
388.78	802.67
388.91	775.67
389.04	814.50
389.17	927.00
389.31	823.50
389.44	851.00
389.57	883.33
389.70	857.50
389.84	812.67
389.97	800.17
390.10	797.67
390.24	852.67
390.37	810.67
390.50	803.67
390.63	898.00
390.77	824.17
390.90	835.83
391.03	825.17
391.16	780.00
391.30	806.83
391.43	806.17
391.56	801.50
391.69	793.83
391.83	874.17
391.96	831.33
392.09	803.17
392.22	915.67
392.36	844.33
392.49	792.33
392.62	810.17
392.75	848.17
392.89	881.50
393.02	785.00
393.15	785.67
393.28	776.33
393.42	913.17
393.55	776.00
393.68	806.67
393.81	760.67
393.95	807.50
394.08	800.50
394.21	797.17
394.34	863.33
394.48	856.67
394.61	857.17
394.74	826.33
394.87	862.67
395.01	847.17
395.14	847.83
395.27	797.33
395.40	918.83
395.54	915.83
395.67	812.67
395.80	814.83
395.93	850.17
396.07	796.00
396.20	788.50
396.33	757.00
396.46	801.83
396.59	818.83
396.73	809.33
396.86	787.17
396.99	879.33
397.12	840.17
397.26	829.00
397.39	812.67
397.52	1123.00
397.65	926.17
397.79	823.17
397.92	809.67
398.05	873.67
398.18	801.83
398.32	812.83
398.45	843.00
398.58	843.67
398.71	850.67
398.84	774.67
398.98	813.00
399.11	855.50
399.24	847.83
399.37	804.33
399.51	783.83
399.64	816.00
399.77	830.00
399.90	821.67
400.03	820.00
400.17	781.33
400.30	891.83
400.43	848.33
400.56	818.50
400.70	822.67
400.83	801.33
400.96	793.00
401.09	826.00
401.23	832.00
401.36	894.17
401.49	804.17
401.62	804.00
401.75	810.67
401.89	797.17
402.02	811.50
402.15	820.00
402.28	839.17
402.41	840.33
402.55	799.67
402.68	805.00
402.81	886.67
402.94	863.00
403.08	797.83
403.21	780.00
403.34	859.50
403.47	862.83
403.60	806.00
403.74	847.67
403.87	865.00
404.00	800.17
404.13	801.17
404.26	773.33
404.40	790.83
404.53	834.83
404.66	812.67
404.79	789.50
404.93	868.00
405.06	808.33
405.19	761.50
405.32	831.00
405.45	843.83
405.59	870.83
405.72	823.33
405.85	789.50
405.98	994.33
406.11	795.50
406.25	791.50
406.38	807.50
406.51	858.17
406.64	821.83
406.77	779.33
406.91	772.17
407.04	843.00
407.17	808.17
407.30	834.33
407.43	819.17
407.57	896.67
407.70	881.50
407.83	793.67
407.96	816.67
408.09	793.17
408.23	918.83
408.36	817.83
408.49	801.67
408.62	938.67
408.75	843.17
408.89	795.67
409.02	835.17
409.15	827.00
409.28	906.83
409.41	847.50
409.55	797.17
409.68	941.17
409.81	843.67
409.94	795.00
410.07	822.83
410.20	834.50
410.34	819.00
410.47	820.50
410.60	832.83
410.73	860.33
410.86	798.50
411.00	826.33
411.13	796.17
411.26	829.67
411.39	831.50
411.52	843.83
411.66	811.50
411.79	811.17
411.92	792.00
412.05	816.00
412.18	804.83
412.31	845.83
412.45	864.17
412.58	860.17
412.71	785.83
412.84	845.00
412.97	909.67
413.11	823.17
413.24	833.67
413.37	866.67
413.50	931.00
413.63	839.33
413.76	803.83
413.90	860.00
414.03	809.33
414.16	807.67
414.29	840.83
414.42	826.17
414.56	924.33
414.69	812.67
414.82	815.17
414.95	823.50
415.08	845.67
415.21	819.67
415.35	841.83
415.48	754.50
415.61	874.33
415.74	876.00
415.87	775.50
416.00	837.33
416.14	945.17
416.27	826.00
416.40	799.17
416.53	822.67
416.66	849.67
416.79	830.33
416.93	790.83
417.06	885.17
417.19	833.00
417.32	813.83
417.45	799.67
417.58	781.50
417.72	884.33
417.85	806.33
417.98	821.33
418.11	863.00
418.24	811.00
418.37	805.17
418.51	818.83
418.64	831.83
418.77	903.00
418.90	835.83
419.03	784.83
419.16	846.00
