Wavelength (nm)	Intensity
377.35	806.50
377.48	606.50
377.62	610.25
377.75	607.25
377.88	837.25
378.02	818.25
378.15	815.75
378.28	787.75
378.41	861.75
378.55	835.00
378.68	810.75
378.81	793.50
378.95	825.50
379.08	812.00
379.21	787.50
379.35	833.75
379.48	851.25
379.61	903.25
379.74	815.25
379.88	799.25
380.01	869.75
380.14	934.50
380.28	856.75
380.41	782.50
380.54	838.00
380.68	849.00
380.81	766.50
380.94	854.25
381.07	895.50
381.21	891.00
381.34	809.50
381.47	761.00
381.61	971.50
381.74	826.50
381.87	783.75
382.00	838.75
382.14	914.25
382.27	859.00
382.40	790.75
382.54	872.50
382.67	887.00
382.80	788.00
382.93	793.00
383.07	812.00
383.20	818.75
383.33	858.50
383.47	795.75
383.60	773.00
383.73	969.25
383.86	854.75
384.00	806.50
384.13	805.25
384.26	861.75
384.40	876.75
384.53	812.75
384.66	857.00
384.79	843.75
384.93	800.25
385.06	808.50
385.19	832.75
385.33	943.75
385.46	854.75
385.59	790.75
385.72	832.75
385.86	780.75
385.99	810.50
386.12	809.75
386.25	780.50
386.39	875.00
386.52	879.25
386.65	813.00
386.79	808.25
386.92	808.75
387.05	901.25
387.18	773.75
387.32	788.25
387.45	861.25
387.58	827.75
387.71	805.00
387.85	793.50
387.98	845.50
388.11	852.00
388.25	831.75
388.38	811.50
388.51	851.00
388.64	862.25
388.78	807.00
388.91	781.25
389.04	818.50
389.17	926.00
389.31	827.50
389.44	852.00
389.57	887.25
389.70	852.25
389.84	803.50
389.97	804.00
390.10	801.50
390.24	850.75
390.37	817.75
390.50	801.75
390.63	893.75
390.77	831.00
390.90	824.75
391.03	821.50
391.16	780.25
391.30	808.00
391.43	806.50
391.56	807.75
391.69	792.00
391.83	869.00
391.96	830.25
392.09	805.50
392.22	905.50
392.36	849.00
392.49	797.25
392.62	816.50
392.75	848.00
392.89	893.00
393.02	789.00
393.15	791.25
393.28	779.50
393.42	921.50
393.55	776.25
393.68	808.75
393.81	756.00
393.95	807.00
394.08	796.25
394.21	796.50
394.34	858.25
394.48	854.25
394.61	854.50
394.74	831.25
394.87	866.00
395.01	849.50
395.14	850.75
395.27	792.00
395.40	917.50
395.54	915.50
395.67	823.00
395.80	808.00
395.93	859.25
396.07	810.50
396.20	795.75
396.33	748.50
396.46	805.50
396.59	822.50
396.73	821.00
396.86	787.25
396.99	866.00
397.12	845.75
397.26	830.50
