Wavelength (nm)	Intensity
377.35	842.50
377.48	604.50
377.62	599.50
377.75	611.50
377.88	833.00
378.02	828.50
378.15	817.00
378.28	778.50
378.41	857.00
378.55	825.50
378.68	810.00
378.81	800.50
378.95	833.00
379.08	817.50
379.21	773.00
379.35	843.50
379.48	847.00
379.61	912.00
379.74	823.00
379.88	799.50
380.01	869.00
380.14	941.50
380.28	857.00
380.41	783.00
380.54	834.00
380.68	841.00
380.81	750.50
380.94	857.00
381.07	904.00
381.21	899.00
381.34	822.50
381.47	775.50
381.61	958.50
381.74	828.00
381.87	784.00
382.00	831.50
382.14	908.50
382.27	863.00
382.40	774.50
382.54	874.50
382.67	887.00
382.80	789.00
382.93	804.50
383.07	816.00
383.20	825.00
383.33	856.00
383.47	794.00
383.60	782.00
383.73	955.50
383.86	849.50
384.00	818.50
384.13	817.00
384.26	852.50
384.40	879.00
384.53	816.50
384.66	854.00
384.79	843.50
384.93	814.00
385.06	805.50
385.19	827.00
385.33	942.50
385.46	850.50
385.59	782.00
385.72	829.00
385.86	781.50
385.99	821.00
386.12	800.00
386.25	775.50
386.39	879.00
386.52	876.00
386.65	810.00
386.79	805.00
386.92	810.00
387.05	905.50
387.18	783.50
387.32	792.50
387.45	859.00
387.58	828.00
387.71	796.50
387.85	793.00
387.98	838.00
388.11	845.50
388.25	828.50
388.38	822.00
388.51	856.50
388.64	869.50
388.78	802.00
388.91	781.50
389.04	823.50
389.17	931.50
389.31	836.50
389.44	866.50
389.57	888.50
389.70	855.50
389.84	816.50
389.97	800.00
390.10	803.50
390.24	852.50
390.37	805.50
390.50	803.50
390.63	903.00
390.77	816.50
390.90	817.00
391.03	822.00
391.16	786.50
391.30	807.00
391.43	816.00
391.56	805.00
391.69	803.00
391.83	869.00
391.96	831.50
392.09	806.50
392.22	906.50
392.36	841.50
392.49	798.00
392.62	801.50
392.75	856.50
392.89	891.00
393.02	793.00
393.15	797.50
393.28	767.00
393.42	906.50
393.55	779.50
393.68	811.00
393.81	755.00
393.95	804.00
394.08	808.50
394.21	806.50
394.34	873.50
394.48	843.00
394.61	856.50
394.74	840.00
394.87	873.00
395.01	857.50
395.14	850.50
395.27	792.00
395.40	921.50
395.54	934.00
395.67	822.50
395.80	809.50
395.93	846.50
396.07	805.00
396.20	796.50
396.33	752.00
396.46	800.50
396.59	833.50
396.73	814.50
396.86	785.50
396.99	873.50
397.12	841.50
397.26	824.00
397.39	810.50
397.52	1123.50
397.65	933.00
397.79	823.50
397.92	810.50
398.05	873.00
398.18	807.00
398.32	812.00
398.45	849.00
398.58	852.50
398.71	859.00
398.84	775.50
398.98	821.50
399.11	837.00
399.24	839.50
399.37	804.00
399.51	782.50
399.64	828.50
399.77	835.00
399.90	827.00
400.03	827.00
400.17	785.00
400.30	892.50
400.43	846.00
400.56	814.00
400.70	830.50
400.83	797.00
400.96	793.00
401.09	833.50
401.23	825.50
401.36	885.00
