Wavelength (nm)	Intensity
377.35	816.00
377.48	605.00
377.62	619.00
377.75	628.25
377.88	848.75
378.02	826.25
378.15	829.00
378.28	795.00
378.41	876.25
378.55	840.00
378.68	821.25
378.81	807.25
378.95	839.00
379.08	823.00
379.21	787.50
379.35	855.00
379.48	857.00
379.61	915.00
379.74	830.25
379.88	800.75
380.01	893.50
380.14	951.00
380.28	869.00
380.41	787.50
380.54	853.25
380.68	863.50
380.81	766.75
380.94	860.50
381.07	901.50
381.21	905.25
381.34	827.75
381.47	772.25
381.61	986.00
381.74	840.50
381.87	789.75
382.00	839.25
382.14	928.75
382.27	880.50
382.40	805.50
382.54	895.00
382.67	904.50
382.80	808.75
382.93	801.25
383.07	818.00
383.20	830.75
383.33	875.00
383.47	802.75
383.60	786.50
383.73	981.00
383.86	871.50
384.00	824.50
384.13	816.25
384.26	874.25
384.40	885.00
384.53	824.50
384.66	872.25
384.79	847.00
384.93	821.25
385.06	821.75
385.19	839.50
385.33	957.75
385.46	866.50
385.59	803.50
385.72	845.75
385.86	780.75
385.99	832.75
386.12	828.00
386.25	798.00
386.39	884.75
386.52	898.75
386.65	829.25
386.79	810.75
386.92	823.50
387.05	928.50
387.18	791.00
387.32	799.75
387.45	874.00
387.58	854.00
387.71	818.00
387.85	807.75
387.98	849.50
388.11	869.25
388.25	833.50
388.38	826.25
388.51	864.25
388.64	883.25
388.78	817.00
388.91	784.75
389.04	834.00
389.17	942.50
389.31	845.00
389.44	858.00
389.57	895.50
389.70	862.25
389.84	819.00
389.97	802.00
390.10	815.50
390.24	872.75
390.37	826.75
390.50	812.00
390.63	909.75
390.77	840.50
390.90	839.00
391.03	834.00
391.16	794.50
391.30	819.75
391.43	810.50
391.56	807.00
391.69	807.50
391.83	887.75
391.96	835.25
392.09	813.00
392.22	929.50
392.36	865.50
392.49	798.00
392.62	821.00
392.75	861.50
392.89	892.00
393.02	794.50
393.15	796.75
393.28	783.25
393.42	938.50
393.55	790.50
393.68	821.50
393.81	768.25
393.95	818.50
394.08	812.50
394.21	812.00
394.34	882.50
394.48	869.00
394.61	868.25
394.74	840.75
394.87	888.25
395.01	863.75
395.14	858.75
395.27	800.50
395.40	934.75
395.54	940.25
395.67	838.25
395.80	817.50
395.93	870.75
396.07	819.00
396.20	812.75
396.33	760.50
396.46	817.25
396.59	833.50
396.73	822.00
396.86	798.75
396.99	885.00
397.12	850.00
397.26	848.75
397.39	831.00
397.52	1152.25
397.65	955.00
397.79	835.00
397.92	815.00
398.05	894.25
398.18	821.25
398.32	834.25
398.45	866.25
398.58	864.50
398.71	861.25
398.84	776.25
398.98	808.25
399.11	868.00
399.24	855.50
399.37	816.75
399.51	794.75
399.64	833.00
399.77	845.00
399.90	830.25
400.03	826.25
400.17	788.50
400.30	905.00
400.43	862.50
400.56	835.00
400.70	844.25
400.83	809.25
400.96	797.50
401.09	841.00
401.23	846.00
401.36	905.50
401.49	810.25
401.62	841.75
401.75	834.25
401.89	805.00
402.02	812.75
402.15	826.75
402.28	856.00
402.41	862.75
402.55	813.50
402.68	817.75
402.81	918.50
402.94	885.75
403.08	809.75
403.21	792.00
403.34	874.75
403.47	879.75
403.60	819.25
403.74	852.75
403.87	885.25
404.00	814.25
404.13	807.00
404.26	782.75
404.40	798.50
404.53	855.50
404.66	817.25
404.79	796.25
404.93	874.75
405.06	846.50
405.19	788.00
405.32	839.50
405.45	860.50
405.59	886.75
405.72	835.00
405.85	804.75
405.98	1015.25
406.11	805.00
406.25	800.75
406.38	819.50
406.51	864.00
406.64	833.00
406.77	782.25
406.91	783.75
407.04	859.50
407.17	825.00
407.30	841.75
407.43	822.00
407.57	926.00
407.70	893.50
407.83	795.75
407.96	830.50
408.09	799.25
408.23	926.75
408.36	828.00
408.49	810.75
408.62	951.50
408.75	857.00
408.89	809.25
409.02	849.00
409.15	849.00
409.28	932.00
409.41	855.25
409.55	816.00
409.68	961.00
409.81	853.75
409.94	812.00
410.07	839.25
410.20	854.50
410.34	828.25
410.47	834.75
410.60	838.25
410.73	878.25
410.86	813.50
411.00	834.50
411.13	805.75
