Wavelength (nm)	Intensity
377.35	816.40
377.48	602.10
377.62	623.20
377.75	622.90
377.88	848.30
378.02	829.90
378.15	827.00
378.28	795.90
378.41	879.60
378.55	847.30
378.68	819.80
378.81	804.70
378.95	834.90
379.08	819.70
379.21	785.10
379.35	850.50
379.48	857.60
379.61	914.50
379.74	827.00
379.88	803.20
380.01	892.80
380.14	955.90
380.28	871.40
380.41	790.70
380.54	850.30
380.68	860.80
380.81	767.40
380.94	865.00
381.07	909.20
381.21	911.20
381.34	825.20
381.47	767.80
381.61	984.80
381.74	838.90
381.87	789.30
382.00	845.90
382.14	925.70
382.27	880.10
382.40	811.20
382.54	899.10
382.67	901.70
382.80	807.20
382.93	806.00
383.07	824.90
383.20	833.60
383.33	872.40
383.47	803.80
383.60	784.50
383.73	990.10
383.86	868.60
384.00	826.30
384.13	815.70
384.26	871.00
384.40	884.20
384.53	827.90
384.66	877.90
384.79	853.60
384.93	816.20
385.06	819.20
385.19	838.70
385.33	962.30
385.46	871.00
385.59	810.70
385.72	847.30
385.86	776.40
385.99	823.90
386.12	821.70
386.25	798.20
386.39	885.20
386.52	895.90
386.65	832.30
386.79	812.00
386.92	821.10
387.05	924.60
387.18	786.70
387.32	797.70
387.45	871.00
387.58	851.20
387.71	817.50
387.85	809.00
387.98	853.00
388.11	870.50
388.25	838.80
388.38	828.90
388.51	865.70
388.64	884.50
388.78	812.00
388.91	783.80
389.04	836.90
389.17	947.00
389.31	840.80
389.44	858.80
389.57	895.40
389.70	864.70
389.84	815.60
389.97	804.30
390.10	817.50
390.24	869.50
390.37	827.20
390.50	811.50
390.63	909.70
390.77	843.00
390.90	837.40
391.03	829.20
391.16	796.50
391.30	818.50
391.43	813.10
391.56	809.80
391.69	800.40
391.83	887.30
391.96	836.70
392.09	813.30
392.22	931.60
392.36	862.80
392.49	800.40
392.62	821.10
392.75	858.70
392.89	896.00
393.02	798.70
393.15	799.10
393.28	787.40
393.42	939.70
393.55	787.20
393.68	817.90
393.81	767.20
393.95	819.00
394.08	812.90
394.21	809.50
394.34	877.60
394.48	866.80
394.61	869.60
394.74	841.70
394.87	887.80
395.01	859.90
395.14	859.40
395.27	802.40
395.40	934.50
395.54	938.00
395.67	835.00
395.80	816.50
395.93	869.80
396.07	815.00
396.20	807.40
396.33	761.40
396.46	817.50
396.59	834.10
396.73	821.50
396.86	795.30
396.99	886.20
397.12	854.00
397.26	849.70
397.39	830.20
397.52	1153.90
397.65	954.10
397.79	837.30
397.92	820.00
398.05	889.10
398.18	818.50
398.32	831.90
398.45	858.60
398.58	860.80
398.71	864.70
398.84	784.40
398.98	814.40
399.11	871.10
399.24	857.40
399.37	814.60
399.51	793.50
399.64	835.10
399.77	846.20
399.90	830.10
400.03	827.70
400.17	793.00
400.30	904.20
400.43	860.10
400.56	831.20
400.70	844.40
400.83	812.10
400.96	799.20
401.09	838.30
401.23	847.40
401.36	904.60
401.49	812.50
401.62	844.00
401.75	833.70
401.89	809.40
402.02	813.30
402.15	826.40
402.28	859.20
402.41	857.70
402.55	812.70
402.68	818.60
402.81	915.60
402.94	886.20
403.08	805.90
403.21	791.30
403.34	879.50
403.47	878.30
403.60	818.10
403.74	855.90
403.87	881.70
404.00	812.90
404.13	806.20
404.26	782.00
404.40	800.80
404.53	856.00
404.66	818.10
404.79	796.30
404.93	872.50
405.06	848.30
405.19	785.00
405.32	839.10
405.45	861.20
405.59	885.20
405.72	831.50
405.85	800.10
405.98	1007.60
406.11	806.80
406.25	801.60
406.38	815.40
406.51	867.90
406.64	838.60
406.77	788.90
406.91	783.80
407.04	861.10
407.17	827.60
407.30	847.00
407.43	829.00
407.57	922.20
407.70	895.70
407.83	802.10
407.96	831.80
408.09	800.30
408.23	929.40
408.36	830.80
408.49	815.30
408.62	958.20
408.75	854.60
408.89	810.70
409.02	848.10
409.15	845.00
409.28	929.20
409.41	857.30
409.55	812.00
409.68	964.40
409.81	853.50
409.94	812.00
410.07	832.70
410.20	847.10
410.34	827.10
410.47	833.50
410.60	837.10
410.73	876.30
410.86	813.50
411.00	831.20
411.13	802.10
411.26	846.20
411.39	844.90
411.52	854.60
411.66	817.50
411.79	824.00
411.92	801.80
412.05	818.80
412.18	811.70
412.31	865.80
412.45	873.40
412.58	872.50
412.71	791.80
412.84	857.20
412.97	922.90
413.11	835.60
413.24	855.40
413.37	886.60
413.50	951.80
413.63	852.60
413.76	823.40
413.90	873.30
414.03	826.60
414.16	817.60
414.29	849.30
414.42	839.20
414.56	954.90
414.69	817.70
414.82	829.10
414.95	842.00
415.08	862.60
415.21	826.70
415.35	844.30
415.48	762.20
415.61	887.90
415.74	886.80
415.87	787.10
416.00	851.20
416.14	964.30
416.27	845.20
416.40	807.70
416.53	838.00
416.66	870.30
416.79	841.90
416.93	796.20
417.06	895.40
417.19	848.10
417.32	820.30
417.45	810.70
417.58	793.30
417.72	888.70
417.85	810.30
417.98	830.30
418.11	876.50
418.24	814.90
418.37	815.80
418.51	827.70
418.64	838.80
418.77	923.30
418.90	845.40
419.03	796.60
419.16	860.60
419.29	885.00
419.43	809.90
419.56	791.40
419.69	953.50
419.82	901.70
419.95	834.20
420.08	872.90
420.22	912.20
420.35	970.00
420.48	876.30
420.61	823.80
420.74	786.60
420.87	875.60
421.00	797.10
421.14	821.70
421.27	879.90
421.40	922.20
421.53	855.50
421.66	826.80
421.79	835.10
421.93	841.20
422.06	834.10
422.19	804.80
422.32	887.80
422.45	890.60
422.58	845.90
422.71	817.80
422.85	892.00
422.98	888.80
423.11	792.90
423.24	771.70
423.37	799.80
423.50	814.90
423.63	828.70
423.77	800.80
423.90	809.60
424.03	866.70
424.16	862.90
424.29	828.70
424.42	779.70
424.55	814.40
424.69	802.10
424.82	830.90
424.95	854.40
425.08	812.20
425.21	846.40
425.34	812.50
425.47	837.20
425.60	856.40
425.74	783.30
425.87	825.50
426.00	838.80
426.13	856.80
426.26	799.60
426.39	802.30
426.52	828.60
426.66	912.10
426.79	859.90
426.92	805.00
427.05	931.20
427.18	898.30
427.31	826.80
427.44	824.80
427.57	810.20
427.71	846.20
427.84	792.70
427.97	825.20
428.10	902.50
428.23	853.20
428.36	820.40
428.49	743.30
428.62	977.20
428.76	939.10
428.89	843.70
429.02	789.00
429.15	836.90
429.28	945.60
429.41	815.10
429.54	825.50
429.67	817.70
429.81	872.70
429.94	830.80
430.07	818.80
430.20	886.90
430.33	911.50
430.46	806.50
430.59	799.50
430.72	838.90
430.85	790.90
430.99	826.10
431.12	796.80
431.25	898.70
431.38	918.60
431.51	836.10
431.64	830.00
431.77	921.80
431.90	918.20
432.03	833.90
432.17	805.10
432.30	848.60
432.43	861.40
432.56	829.40
432.69	854.00
432.82	853.40
432.95	899.20
433.08	835.00
433.21	833.50
433.35	831.20
433.48	840.40
433.61	800.70
433.74	822.30
433.87	818.20
434.00	878.50
