Wavelength (nm)	Intensity
377.35	814.50
377.48	608.50
377.62	611.00
377.75	622.00
377.88	847.00
378.02	827.50
378.15	827.00
378.28	797.00
378.41	876.50
378.55	853.00
378.68	814.50
378.81	799.50
378.95	829.00
379.08	816.50
379.21	789.50
379.35	853.50
379.48	855.50
379.61	925.00
379.74	827.00
379.88	800.50
380.01	886.00
380.14	951.50
380.28	881.50
380.41	800.50
380.54	841.50
380.68	866.50
380.81	768.50
380.94	862.50
381.07	915.00
381.21	911.50
381.34	824.00
381.47	771.00
381.61	988.50
381.74	838.00
381.87	796.50
382.00	840.50
382.14	931.00
382.27	883.50
382.40	813.00
382.54	903.50
382.67	906.00
382.80	810.50
382.93	802.00
383.07	821.00
383.20	834.50
383.33	872.00
383.47	802.00
383.60	793.00
383.73	983.50
383.86	869.00
384.00	816.50
384.13	814.50
384.26	870.00
384.40	889.50
384.53	834.00
384.66	888.50
384.79	847.00
384.93	814.50
385.06	822.00
385.19	851.50
385.33	965.50
385.46	863.50
385.59	810.00
385.72	850.50
385.86	782.50
385.99	815.00
386.12	819.50
386.25	798.50
386.39	895.50
386.52	902.50
386.65	822.50
386.79	814.00
386.92	820.50
387.05	913.00
387.18	782.50
387.32	793.50
387.45	874.00
387.58	850.00
387.71	826.50
387.85	810.00
387.98	856.50
388.11	874.50
388.25	844.00
388.38	833.50
388.51	877.50
388.64	870.50
388.78	806.00
388.91	786.50
389.04	842.00
389.17	955.00
389.31	852.50
389.44	856.00
389.57	896.00
389.70	872.00
389.84	814.00
389.97	809.00
390.10	814.00
390.24	869.50
390.37	819.00
390.50	805.00
390.63	905.50
390.77	854.50
390.90	838.50
391.03	823.50
391.16	791.00
391.30	826.50
391.43	805.00
391.56	810.00
391.69	806.50
391.83	883.00
391.96	840.00
392.09	809.50
392.22	945.50
392.36	851.00
392.49	801.00
392.62	821.00
392.75	865.50
392.89	897.50
393.02	794.50
393.15	806.50
393.28	799.00
393.42	922.00
393.55	781.50
393.68	823.00
393.81	765.50
393.95	817.50
394.08	803.50
394.21	809.50
394.34	883.50
394.48	881.00
394.61	864.50
394.74	842.00
394.87	891.00
395.01	857.50
395.14	870.00
395.27	812.50
395.40	939.00
395.54	945.00
395.67	837.00
395.80	820.00
395.93	875.50
396.07	822.00
396.20	810.50
396.33	758.50
396.46	826.00
396.59	825.50
396.73	819.00
396.86	789.50
396.99	895.50
397.12	854.00
397.26	853.50
397.39	828.00
397.52	1150.50
397.65	951.50
397.79	834.50
397.92	820.50
398.05	888.00
398.18	832.50
398.32	833.00
398.45	864.50
398.58	848.00
398.71	860.50
398.84	798.00
398.98	822.00
399.11	877.00
399.24	861.50
399.37	820.50
399.51	792.00
399.64	834.50
399.77	849.50
399.90	823.50
400.03	825.50
400.17	787.50
400.30	901.50
400.43	865.50
400.56	845.00
400.70	852.50
400.83	821.00
400.96	793.50
401.09	841.00
401.23	851.00
401.36	921.50
401.49	818.00
401.62	855.50
401.75	834.00
401.89	793.00
402.02	809.50
402.15	829.00
402.28	854.00
402.41	854.00
402.55	802.50
402.68	823.50
402.81	907.50
402.94	883.50
403.08	814.00
403.21	794.00
403.34	877.50
403.47	881.00
403.60	830.50
403.74	861.00
403.87	880.50
404.00	817.50
404.13	805.00
404.26	789.00
404.40	805.50
404.53	860.50
404.66	819.00
404.79	793.00
404.93	870.00
405.06	838.00
405.19	779.00
405.32	841.00
405.45	861.00
405.59	875.50
405.72	838.00
405.85	804.00
405.98	1009.00
406.11	803.50
406.25	796.50
406.38	824.00
406.51	860.50
406.64	833.50
406.77	792.50
406.91	784.50
407.04	848.50
407.17	815.00
407.30	837.00
407.43	836.00
407.57	914.50
407.70	905.00
407.83	805.00
407.96	835.00
408.09	800.50
408.23	925.00
408.36	831.50
408.49	820.50
408.62	964.00
408.75	853.50
408.89	805.00
409.02	848.00
409.15	848.00
409.28	919.50
409.41	857.00
409.55	813.50
409.68	961.50
409.81	858.00
409.94	809.50
410.07	834.50
410.20	847.00
410.34	831.00
410.47	819.50
410.60	835.00
410.73	872.50
410.86	816.50
411.00	834.00
411.13	799.50
411.26	847.00
411.39	857.50
411.52	842.00
411.66	820.00
411.79	825.50
411.92	801.00
412.05	819.00
412.18	814.50
412.31	848.00
412.45	864.00
412.58	864.00
412.71	784.50
412.84	851.50
412.97	920.00
413.11	844.50
413.24	849.00
413.37	882.00
413.50	945.50
413.63	848.50
413.76	816.50
413.90	882.50
414.03	832.00
414.16	812.50
414.29	849.00
414.42	847.00
414.56	953.50
414.69	816.50
414.82	816.50
414.95	840.50
415.08	863.00
415.21	831.50
415.35	831.00
415.48	763.00
415.61	887.50
415.74	896.00
415.87	787.00
416.00	853.50
416.14	962.50
416.27	844.50
416.40	812.00
416.53	829.00
416.66	862.00
416.79	833.50
416.93	802.00
417.06	905.50
417.19	847.50
417.32	822.50
417.45	814.50
417.58	791.50
417.72	887.00
417.85	811.50
417.98	836.00
418.11	884.00
418.24	823.50
418.37	815.50
418.51	826.50
418.64	831.50
418.77	910.00
418.90	855.50
419.03	797.50
419.16	859.50
419.29	880.00
419.43	814.50
419.56	796.50
419.69	958.50
419.82	900.00
419.95	840.00
420.08	866.00
420.22	906.50
420.35	975.00
420.48	881.00
420.61	827.50
420.74	782.50
420.87	880.00
421.00	791.00
421.14	815.00
421.27	885.00
421.40	915.50
421.53	860.00
421.66	828.50
421.79	838.50
421.93	845.00
422.06	835.50
422.19	809.00
422.32	899.50
422.45	870.00
422.58	849.00
422.71	819.00
422.85	881.50
422.98	889.00
423.11	806.50
423.24	775.00
423.37	812.00
423.50	822.00
423.63	840.50
423.77	810.50
423.90	808.00
424.03	869.00
424.16	855.50
424.29	820.00
424.42	782.00
424.55	804.00
424.69	795.00
424.82	840.50
424.95	852.50
425.08	801.00
425.21	850.50
425.34	817.50
425.47	851.50
425.60	856.00
425.74	797.00
425.87	814.00
426.00	835.50
426.13	858.00
426.26	802.00
426.39	807.50
426.52	830.00
426.66	907.00
426.79	854.00
426.92	802.50
427.05	934.00
427.18	895.50
427.31	831.00
427.44	827.50
427.57	819.50
427.71	850.00
427.84	794.00
427.97	831.00
428.10	900.50
428.23	863.00
428.36	814.00
428.49	756.50
428.62	971.50
428.76	935.50
428.89	852.00
429.02	791.00
429.15	839.00
429.28	949.50
429.41	814.00
429.54	829.00
429.67	825.50
429.81	867.00
429.94	826.50
430.07	809.00
430.20	884.50
430.33	918.00
430.46	809.50
430.59	801.00
430.72	847.50
430.85	785.50
430.99	826.50
431.12	796.00
431.25	895.50
431.38	920.50
431.51	844.50
431.64	829.50
431.77	927.00
431.90	921.00
432.03	829.50
432.17	797.00
432.30	853.00
432.43	862.00
432.56	841.00
432.69	862.00
432.82	860.50
432.95	890.00
433.08	829.00
433.21	831.00
433.35	817.00
433.48	831.50
433.61	799.00
433.74	810.00
433.87	810.00
434.00	876.00
434.13	814.00
434.26	862.50
434.39	862.00
434.53	877.00
434.66	829.00
434.79	823.50
434.92	812.00
435.05	928.50
435.18	813.00
435.31	861.00
435.44	917.50
435.57	858.50
435.70	832.00
435.84	797.00
435.97	909.50
436.10	944.50
436.23	813.00
436.36	800.50
436.49	820.50
436.62	861.00
436.75	823.50
436.88	860.50
437.01	809.00
437.14	805.00
437.28	786.50
437.41	818.50
437.54	911.50
437.67	880.00
437.80	816.00
437.93	790.00
438.06	976.50
438.19	896.00
438.32	791.00
438.45	800.00
438.58	871.00
438.72	919.00
438.85	874.00
438.98	829.00
439.11	860.50
439.24	918.00
439.37	898.50
439.50	866.50
439.63	900.00
439.76	809.00
439.89	801.50
440.02	825.50
440.15	868.00
440.29	917.00
440.42	843.00
440.55	827.00
440.68	919.00
440.81	982.50
440.94	843.00
441.07	844.00
441.20	942.50
441.33	856.50
441.46	817.50
441.59	814.00
441.72	839.50
441.85	859.50
441.99	864.50
442.12	865.50
442.25	937.50
442.38	873.50
442.51	858.00
442.64	793.00
442.77	857.50
442.90	838.50
443.03	792.50
443.16	817.00
443.29	852.00
443.42	917.50
443.55	812.50
443.68	840.50
443.82	794.50
443.95	824.00
444.08	822.00
444.21	832.00
444.34	817.50
444.47	838.50
444.60	831.00
444.73	850.00
444.86	852.00
444.99	914.00
445.12	860.00
445.25	841.00
445.38	859.00
445.51	892.50
445.64	828.50
445.78	819.50
445.91	778.50
446.04	960.50
446.17	873.00
446.30	775.50
446.43	871.50
446.56	852.50
446.69	803.00
446.82	810.00
446.95	892.50
447.08	898.00
447.21	851.00
447.34	821.50
447.47	906.00
447.60	882.00
447.73	832.00
447.86	871.00
447.99	846.00
448.13	862.00
448.26	873.00
448.39	823.00
448.52	887.50
448.65	896.00
448.78	839.50
448.91	821.50
449.04	876.00
449.17	838.50
449.30	866.00
449.43	840.00
449.56	846.50
449.69	906.00
449.82	839.00
449.95	788.00
450.08	903.50
450.21	880.50
450.34	831.00
450.47	841.50
450.60	876.50
450.73	849.00
450.87	822.00
451.00	833.50
451.13	892.00
451.26	1011.00
451.39	827.50
451.52	850.50
451.65	846.00
451.78	824.50
451.91	822.00
452.04	806.50
452.17	939.00
452.30	933.00
452.43	821.50
452.56	822.50
452.69	903.50
452.82	814.50
452.95	877.00
453.08	813.50
453.21	769.50
453.34	891.00
453.47	809.50
453.60	880.00
453.73	938.50
453.86	875.00
453.99	854.50
454.12	843.50
454.25	840.50
454.38	867.50
454.52	813.00
454.65	826.50
454.78	810.00
454.91	776.50
455.04	814.00
455.17	808.00
455.30	821.50
455.43	911.50
455.56	824.00
455.69	814.00
455.82	872.50
455.95	865.00
456.08	810.00
456.21	804.50
456.34	787.00
456.47	773.50
456.60	820.00
456.73	806.00
456.86	845.50
456.99	874.50
457.12	807.00
457.25	811.00
457.38	907.00
457.51	884.00
457.64	845.00
457.77	818.00
457.90	846.50
458.03	827.50
