Wavelength (nm)	Intensity
377.35	815.25
377.48	613.00
377.62	626.25
377.75	625.25
377.88	855.50
378.02	835.00
378.15	828.50
378.28	796.25
378.41	871.50
378.55	852.25
378.68	831.75
378.81	810.75
378.95	837.50
379.08	819.50
379.21	781.50
379.35	850.75
379.48	846.50
379.61	916.00
379.74	824.25
379.88	805.50
380.01	888.25
380.14	954.25
380.28	863.75
380.41	798.75
380.54	844.00
380.68	857.50
380.81	775.75
380.94	871.50
381.07	911.25
381.21	907.00
381.34	820.75
381.47	763.50
381.61	981.75
381.74	842.00
381.87	794.00
382.00	844.25
382.14	922.00
382.27	875.75
382.40	810.25
382.54	897.25
382.67	897.50
382.80	794.00
382.93	803.50
383.07	829.00
383.20	835.00
383.33	874.00
383.47	798.75
383.60	796.00
383.73	990.50
383.86	869.50
384.00	828.00
384.13	817.50
384.26	868.75
384.40	889.50
384.53	828.50
384.66	881.75
384.79	855.00
384.93	819.25
385.06	819.25
385.19	839.75
385.33	957.75
385.46	859.75
385.59	802.00
385.72	839.25
385.86	775.50
385.99	814.50
386.12	810.25
386.25	802.00
386.39	888.50
386.52	903.00
386.65	829.00
386.79	818.25
386.92	815.50
387.05	920.75
387.18	778.75
387.32	792.75
387.45	873.00
387.58	844.25
387.71	812.75
387.85	803.75
387.98	855.50
388.11	864.25
388.25	845.25
388.38	828.00
388.51	872.50
388.64	884.25
388.78	812.75
388.91	782.25
389.04	830.00
389.17	949.50
389.31	831.50
389.44	856.75
389.57	900.25
389.70	870.00
389.84	814.25
389.97	811.50
390.10	813.50
390.24	866.25
390.37	818.00
390.50	809.75
390.63	908.00
390.77	846.25
390.90	837.25
391.03	828.75
391.16	791.50
391.30	815.75
391.43	817.50
391.56	804.50
391.69	802.50
391.83	887.50
391.96	840.75
392.09	807.50
392.22	930.00
392.36	859.75
392.49	801.50
392.62	819.75
392.75	864.25
392.89	905.25
393.02	800.25
393.15	800.75
393.28	785.25
393.42	926.50
393.55	775.75
393.68	816.50
393.81	766.75
393.95	823.25
394.08	805.25
394.21	813.75
394.34	880.00
394.48	868.75
394.61	868.25
394.74	843.25
394.87	888.00
395.01	861.50
395.14	866.75
395.27	795.75
395.40	936.00
395.54	929.00
395.67	829.50
395.80	818.00
395.93	864.00
396.07	823.25
396.20	812.00
396.33	761.50
396.46	800.75
396.59	835.75
396.73	821.25
396.86	797.25
396.99	889.50
397.12	858.75
397.26	855.75
397.39	826.75
397.52	1145.50
397.65	952.00
397.79	832.50
397.92	814.25
398.05	888.75
398.18	813.25
398.32	823.75
398.45	856.25
398.58	847.50
398.71	862.75
398.84	787.75
398.98	818.50
399.11	869.00
399.24	858.50
399.37	819.75
399.51	790.00
399.64	839.75
399.77	845.00
399.90	829.50
400.03	826.50
400.17	786.00
400.30	897.75
400.43	864.50
400.56	822.75
400.70	843.75
400.83	803.25
400.96	799.25
401.09	835.25
401.23	849.00
401.36	914.25
401.49	820.75
401.62	846.50
401.75	827.50
401.89	801.25
402.02	812.75
402.15	832.25
402.28	855.50
402.41	859.00
402.55	809.75
402.68	814.00
402.81	916.75
402.94	874.75
403.08	806.00
403.21	786.50
403.34	878.75
403.47	880.00
403.60	816.50
403.74	853.75
403.87	869.00
404.00	807.25
404.13	811.00
404.26	782.00
404.40	800.75
404.53	854.25
404.66	823.50
404.79	787.50
404.93	879.00
405.06	849.50
405.19	781.00
405.32	830.75
405.45	862.75
405.59	871.75
405.72	835.25
405.85	803.50
405.98	1008.00
406.11	809.25
406.25	800.25
406.38	824.50
406.51	867.25
406.64	833.50
406.77	794.00
406.91	785.75
407.04	861.00
407.17	828.00
407.30	849.00
407.43	820.25
407.57	912.50
407.70	892.75
407.83	804.00
407.96	833.50
408.09	795.75
408.23	925.25
408.36	831.75
408.49	809.50
408.62	952.25
408.75	855.50
408.89	808.25
409.02	851.50
409.15	839.75
409.28	915.75
409.41	855.25
409.55	808.75
409.68	963.50
409.81	858.75
409.94	804.50
410.07	826.50
410.20	839.50
410.34	827.50
410.47	828.25
410.60	837.00
410.73	883.50
410.86	813.50
411.00	827.75
411.13	797.25
411.26	847.50
411.39	845.75
411.52	846.25
411.66	819.75
411.79	830.75
411.92	807.25
412.05	824.25
412.18	810.25
412.31	856.25
412.45	883.00
412.58	862.00
412.71	791.50
412.84	859.00
412.97	913.00
413.11	836.75
413.24	854.75
413.37	880.25
413.50	941.75
413.63	841.00
413.76	817.25
413.90	876.25
414.03	831.75
414.16	823.25
414.29	858.25
414.42	845.00
414.56	958.00
414.69	814.75
414.82	825.75
414.95	841.50
415.08	858.50
415.21	828.25
415.35	834.75
415.48	762.50
415.61	890.25
415.74	883.25
415.87	786.75
416.00	840.75
416.14	959.75
416.27	843.00
416.40	809.25
416.53	845.00
416.66	866.50
416.79	840.25
416.93	796.50
417.06	911.75
417.19	855.25
417.32	819.75
417.45	814.50
417.58	791.25
417.72	879.75
417.85	814.75
417.98	838.00
418.11	879.50
418.24	821.00
418.37	810.50
418.51	831.25
418.64	847.00
418.77	915.50
418.90	841.00
419.03	792.00
419.16	856.00
419.29	882.00
419.43	815.50
419.56	792.50
419.69	961.50
419.82	908.75
419.95	832.00
420.08	870.50
420.22	909.75
420.35	970.00
420.48	880.00
420.61	820.25
420.74	788.75
420.87	882.00
421.00	797.50
421.14	812.75
421.27	886.25
421.40	920.25
421.53	862.25
421.66	832.50
421.79	847.75
421.93	842.25
422.06	825.75
422.19	807.25
422.32	893.25
422.45	892.75
422.58	843.00
422.71	814.00
422.85	889.50
422.98	890.50
423.11	790.00
423.24	775.25
423.37	804.25
423.50	816.75
423.63	827.50
423.77	798.25
423.90	808.75
424.03	864.75
424.16	862.75
424.29	838.50
424.42	789.00
424.55	809.25
424.69	805.50
424.82	828.50
424.95	848.50
425.08	809.50
425.21	860.00
425.34	817.00
425.47	841.75
425.60	857.00
425.74	784.75
425.87	822.25
426.00	835.25
426.13	854.00
426.26	804.00
426.39	803.75
426.52	825.75
426.66	916.75
426.79	860.00
426.92	805.00
427.05	942.25
427.18	894.75
427.31	825.25
427.44	823.25
427.57	811.00
427.71	853.00
427.84	799.25
427.97	834.25
428.10	901.00
428.23	851.25
428.36	821.00
428.49	741.50
428.62	974.75
428.76	947.50
428.89	849.00
429.02	792.00
429.15	836.25
429.28	944.25
429.41	814.75
429.54	819.25
429.67	821.00
429.81	873.00
429.94	840.50
430.07	815.00
430.20	879.25
430.33	907.75
430.46	803.25
430.59	797.00
430.72	845.25
430.85	791.25
430.99	821.00
431.12	794.75
431.25	902.00
431.38	919.00
431.51	841.50
431.64	829.00
431.77	920.50
431.90	916.75
432.03	835.75
