Wavelength (nm)	Intensity
377.35	800.00
377.48	580.11
377.62	603.44
377.75	611.78
377.88	811.11
378.02	791.22
378.15	796.33
378.28	775.22
378.41	840.22
378.55	804.78
378.68	793.11
378.81	773.78
378.95	796.44
379.08	780.89
379.21	762.22
379.35	820.00
379.48	811.33
379.61	872.11
379.74	798.44
379.88	777.33
380.01	847.00
380.14	899.22
380.28	841.22
380.41	770.22
380.54	811.00
380.68	824.67
380.81	746.00
380.94	816.11
381.07	858.89
381.21	858.67
381.34	796.00
381.47	742.56
381.61	928.33
381.74	803.44
381.87	771.89
382.00	821.56
382.14	883.33
382.27	834.33
382.40	767.56
382.54	857.56
382.67	857.00
382.80	768.89
382.93	777.78
383.07	802.22
383.20	797.22
383.33	828.56
383.47	781.44
383.60	756.56
383.73	929.33
383.86	824.89
384.00	794.44
384.13	788.22
384.26	830.44
384.40	846.00
384.53	803.78
384.66	858.78
384.79	813.11
384.93	783.78
385.06	788.44
385.19	813.33
385.33	910.56
385.46	828.00
385.59	780.11
385.72	816.67
385.86	754.89
385.99	787.44
386.12	795.11
386.25	765.00
386.39	832.67
386.52	852.22
386.65	790.89
386.79	787.00
386.92	783.11
387.05	867.11
387.18	756.56
387.32	769.33
387.45	828.44
387.58	804.33
387.71	790.44
387.85	780.44
387.98	811.22
388.11	820.44
388.25	818.44
388.38	800.44
388.51	831.56
388.64	836.00
388.78	785.00
388.91	763.56
389.04	795.33
389.17	891.78
389.31	807.11
389.44	834.00
389.57	857.78
389.70	831.56
389.84	788.67
389.97	783.78
390.10	786.33
390.24	822.22
390.37	797.78
390.50	781.22
390.63	861.78
390.77	797.44
390.90	805.00
391.03	797.78
391.16	753.78
391.30	780.78
391.43	785.11
391.56	788.00
391.69	769.22
391.83	844.00
391.96	803.33
392.09	784.78
392.22	880.78
392.36	816.22
392.49	770.67
392.62	797.89
392.75	819.33
392.89	856.33
393.02	769.56
393.15	770.89
393.28	751.67
393.42	880.78
393.55	759.89
393.68	783.67
393.81	735.33
393.95	782.44
394.08	779.56
394.21	778.78
394.34	837.67
394.48	827.11
394.61	828.56
394.74	815.44
394.87	841.89
395.01	819.56
395.14	832.11
395.27	783.00
395.40	886.67
395.54	894.67
395.67	800.44
395.80	788.89
395.93	825.22
396.07	778.33
396.20	775.44
396.33	735.00
396.46	778.00
396.59	801.56
396.73	792.56
396.86	769.22
396.99	853.11
397.12	811.33
397.26	807.33
397.39	798.89
397.52	1071.89
397.65	897.33
397.79	806.67
397.92	791.67
398.05	843.11
398.18	777.11
398.32	791.11
398.45	819.67
398.58	814.56
398.71	817.00
398.84	762.44
398.98	799.44
399.11	830.78
399.24	821.56
399.37	787.33
399.51	768.89
399.64	797.78
399.77	799.22
399.90	800.00
400.03	805.78
400.17	759.89
400.30	852.89
400.43	829.22
400.56	800.11
400.70	794.67
400.83	776.56
400.96	769.56
401.09	806.11
401.23	804.22
401.36	854.89
401.49	783.11
401.62	799.56
401.75	793.00
401.89	771.11
402.02	788.44
402.15	801.56
402.28	809.78
402.41	808.56
402.55	781.56
402.68	793.11
402.81	866.11
402.94	839.11
403.08	787.33
403.21	762.11
403.34	827.11
403.47	833.56
403.60	790.67
403.74	825.00
403.87	839.00
404.00	775.44
404.13	780.00
404.26	761.33
404.40	761.89
404.53	806.67
404.66	795.78
404.79	765.22
404.93	835.22
405.06	811.33
405.19	750.00
405.32	806.00
405.45	818.89
405.59	834.33
405.72	799.11
405.85	772.00
405.98	959.78
406.11	773.56
406.25	773.11
406.38	785.33
406.51	815.56
406.64	790.78
406.77	760.00
406.91	752.33
407.04	817.11
407.17	793.33
