Wavelength (nm)	Intensity
377.35	822.00
377.48	613.00
377.62	614.00
377.75	623.00
377.88	845.00
378.02	836.50
378.15	829.00
378.28	808.00
378.41	888.00
378.55	858.00
378.68	824.00
378.81	807.50
378.95	841.00
379.08	833.00
379.21	791.50
379.35	858.50
379.48	855.50
379.61	926.50
379.74	830.00
379.88	807.50
380.01	890.50
380.14	969.50
380.28	865.00
380.41	804.00
380.54	851.00
380.68	871.00
380.81	775.50
380.94	880.00
381.07	926.00
381.21	920.00
381.34	829.00
381.47	783.00
381.61	989.50
381.74	854.00
381.87	791.50
382.00	864.50
382.14	935.00
382.27	877.50
382.40	818.50
382.54	904.00
382.67	908.50
382.80	810.00
382.93	802.00
383.07	842.00
383.20	851.00
383.33	885.50
383.47	807.00
383.60	795.50
383.73	990.50
383.86	872.00
384.00	823.00
384.13	819.00
384.26	871.50
384.40	897.50
384.53	838.00
384.66	884.50
384.79	852.50
384.93	821.00
385.06	826.50
385.19	839.00
385.33	959.50
385.46	881.00
385.59	801.50
385.72	850.50
385.86	774.50
385.99	829.50
386.12	828.00
386.25	799.50
386.39	899.00
386.52	899.00
386.65	825.50
386.79	816.00
386.92	814.00
387.05	923.00
387.18	793.00
387.32	809.00
387.45	879.00
387.58	849.00
387.71	817.00
387.85	809.50
387.98	864.50
388.11	881.50
388.25	844.50
388.38	837.00
388.51	872.00
388.64	887.50
388.78	813.00
388.91	787.50
389.04	842.00
389.17	941.50
389.31	833.00
389.44	860.00
389.57	900.50
389.70	870.50
389.84	817.50
389.97	798.50
390.10	815.50
390.24	858.50
390.37	832.50
390.50	821.00
390.63	914.50
390.77	836.50
390.90	848.00
391.03	832.00
391.16	792.00
391.30	822.00
391.43	815.00
391.56	818.00
391.69	804.50
391.83	897.00
391.96	839.00
392.09	819.00
392.22	944.00
392.36	869.50
392.49	803.00
392.62	825.00
392.75	879.00
392.89	910.50
393.02	803.50
393.15	800.00
393.28	791.00
393.42	948.50
393.55	793.00
393.68	816.50
393.81	776.00
393.95	825.50
394.08	803.00
394.21	800.00
394.34	880.50
394.48	876.50
394.61	875.00
394.74	841.50
394.87	884.00
395.01	862.00
395.14	857.50
395.27	797.00
395.40	937.50
395.54	953.00
395.67	848.50
395.80	821.00
395.93	870.50
396.07	814.00
396.20	812.00
396.33	764.00
396.46	816.00
396.59	828.00
396.73	817.50
396.86	802.50
396.99	894.00
397.12	858.50
397.26	856.00
397.39	836.00
397.52	1165.50
397.65	963.00
397.79	830.00
397.92	821.50
398.05	891.00
398.18	828.50
398.32	825.00
398.45	847.00
398.58	856.00
398.71	876.00
398.84	789.00
398.98	828.00
399.11	873.50
399.24	866.00
399.37	824.50
399.51	797.00
399.64	843.50
399.77	847.50
399.90	842.50
400.03	832.50
400.17	799.50
400.30	902.00
400.43	871.50
400.56	832.50
400.70	839.00
400.83	810.50
400.96	801.50
401.09	841.00
401.23	852.50
401.36	905.50
401.49	819.00
401.62	837.50
401.75	845.00
401.89	813.00
402.02	811.00
402.15	827.00
402.28	869.00
402.41	858.00
402.55	814.50
402.68	824.50
402.81	911.00
402.94	879.00
403.08	807.00
403.21	805.00
403.34	887.00
403.47	880.00
403.60	826.00
403.74	857.00
403.87	875.00
404.00	809.00
404.13	808.50
404.26	786.00
404.40	795.00
404.53	858.50
404.66	828.50
404.79	787.50
404.93	886.00
405.06	847.00
405.19	774.50
405.32	838.00
405.45	850.50
405.59	875.00
405.72	834.50
405.85	802.00
405.98	1010.50
406.11	818.50
406.25	802.00
406.38	824.00
406.51	863.50
406.64	834.00
406.77	792.50
406.91	788.00
407.04	866.00
407.17	832.50
407.30	854.50
407.43	834.50
407.57	917.50
407.70	893.00
407.83	799.00
407.96	834.50
408.09	788.50
408.23	928.00
408.36	834.00
408.49	811.50
408.62	965.50
408.75	858.50
408.89	818.00
409.02	853.00
409.15	837.00
409.28	935.50
409.41	850.00
409.55	800.50
409.68	963.00
409.81	872.50
409.94	813.50
410.07	839.50
410.20	857.50
410.34	825.50
410.47	824.00
410.60	830.00
410.73	880.50
410.86	816.50
411.00	822.00
411.13	802.50
411.26	856.00
411.39	844.00
411.52	853.00
411.66	819.50
411.79	830.00
411.92	818.00
412.05	822.00
412.18	815.50
412.31	875.50
412.45	873.00
412.58	873.00
412.71	785.50
412.84	857.50
412.97	941.50
413.11	833.00
413.24	849.50
413.37	884.00
413.50	950.50
413.63	849.00
413.76	819.00
413.90	878.00
414.03	823.00
414.16	811.50
414.29	853.50
414.42	831.50
414.56	961.00
414.69	817.00
414.82	834.00
414.95	838.50
415.08	854.00
415.21	832.50
415.35	843.50
415.48	764.00
415.61	882.50
415.74	885.50
415.87	786.00
416.00	849.50
416.14	973.00
416.27	842.00
416.40	801.50
416.53	836.00
416.66	872.00
416.79	835.50
416.93	797.50
417.06	910.00
417.19	855.00
417.32	823.00
417.45	804.00
417.58	792.50
417.72	896.00
417.85	816.00
417.98	821.50
418.11	875.50
418.24	809.00
418.37	812.00
418.51	828.50
418.64	849.00
418.77	923.50
418.90	845.50
419.03	800.50
419.16	851.50
419.29	891.50
419.43	807.00
419.56	793.00
419.69	954.50
419.82	897.00
419.95	832.50
420.08	875.00
420.22	918.00
420.35	973.50
420.48	874.50
420.61	815.50
420.74	788.00
420.87	881.00
421.00	793.00
421.14	815.50
421.27	879.00
421.40	908.50
421.53	867.00
421.66	837.00
421.79	834.50
421.93	836.00
422.06	827.00
422.19	804.50
422.32	898.00
422.45	890.50
422.58	848.50
422.71	814.50
422.85	893.00
422.98	895.50
423.11	793.00
423.24	774.00
423.37	794.00
423.50	812.00
423.63	835.50
423.77	807.00
423.90	809.00
424.03	860.50
424.16	860.50
424.29	818.00
424.42	778.50
424.55	809.00
424.69	796.50
424.82	826.50
424.95	858.00
425.08	810.50
425.21	844.50
425.34	823.00
425.47	834.00
425.60	862.00
425.74	789.00
425.87	824.00
426.00	843.00
426.13	859.00
426.26	806.00
426.39	805.50
426.52	827.50
426.66	913.00
426.79	863.50
426.92	811.50
427.05	943.00
427.18	891.00
427.31	823.00
427.44	821.00
427.57	817.00
427.71	842.00
427.84	795.00
427.97	824.50
428.10	905.50
428.23	853.50
428.36	814.50
428.49	741.00
428.62	973.50
428.76	940.50
428.89	847.00
429.02	783.00
429.15	836.00
429.28	950.00
429.41	806.50
429.54	821.50
429.67	829.00
429.81	876.00
429.94	834.00
430.07	812.50
430.20	886.50
430.33	918.50
430.46	804.50
430.59	804.50
430.72	850.00
430.85	792.00
430.99	821.50
431.12	803.50
431.25	908.00
431.38	918.50
431.51	841.00
431.64	845.50
431.77	919.50
431.90	919.50
432.03	833.00
432.17	805.00
432.30	862.00
432.43	870.00
432.56	839.50
432.69	848.00
432.82	870.50
432.95	900.50
433.08	842.00
433.21	829.00
433.35	822.50
433.48	828.00
433.61	785.50
433.74	830.50
433.87	821.50
434.00	886.00
434.13	792.50
434.26	855.00
434.39	859.50
434.53	882.50
434.66	831.50
434.79	837.00
434.92	829.50
435.05	912.50
435.18	806.00
435.31	858.00
435.44	911.00
435.57	864.00
435.70	828.00
435.84	793.50
435.97	915.50
436.10	965.50
436.23	813.00
436.36	806.50
436.49	830.50
436.62	856.50
436.75	826.50
436.88	858.50
437.01	810.50
437.14	803.00
437.28	781.50
437.41	809.00
437.54	902.00
437.67	882.00
437.80	819.00
437.93	793.00
438.06	976.00
438.19	895.50
438.32	792.50
438.45	792.50
438.58	853.00
438.72	927.50
438.85	872.50
438.98	821.50
439.11	865.50
439.24	920.00
439.37	900.00
439.50	862.00
439.63	902.50
439.76	827.50
439.89	811.00
440.02	802.50
440.15	861.00
440.29	921.00
440.42	826.00
440.55	820.00
440.68	920.50
440.81	978.00
440.94	847.00
441.07	839.00
441.20	944.00
441.33	869.00
441.46	823.00
441.59	813.00
441.72	839.00
441.85	854.50
441.99	872.50
442.12	860.50
442.25	946.50
442.38	878.00
442.51	858.50
442.64	788.50
442.77	850.50
442.90	820.00
443.03	784.50
443.16	809.50
443.29	845.00
443.42	917.00
443.55	827.50
443.68	844.50
443.82	797.00
443.95	833.50
444.08	824.00
444.21	828.50
444.34	817.00
444.47	852.50
444.60	838.50
444.73	849.00
444.86	840.00
444.99	914.50
445.12	850.00
445.25	843.50
445.38	867.00
445.51	896.50
445.64	852.00
445.78	811.50
445.91	788.50
446.04	969.00
446.17	875.00
446.30	788.50
446.43	868.50
446.56	850.50
446.69	806.00
446.82	813.00
446.95	891.00
447.08	897.00
447.21	839.00
447.34	814.00
447.47	895.50
447.60	881.50
447.73	835.00
447.86	876.50
447.99	845.00
448.13	867.00
448.26	878.00
448.39	819.00
448.52	883.00
448.65	888.00
448.78	826.50
448.91	826.50
449.04	877.50
449.17	825.50
449.30	852.00
449.43	838.50
449.56	840.00
449.69	923.00
449.82	833.50
449.95	809.50
450.08	908.00
450.21	887.00
450.34	837.50
450.47	842.50
450.60	882.00
450.73	845.50
450.87	813.50
451.00	847.50
451.13	879.00
451.26	1006.00
451.39	833.00
451.52	851.00
451.65	834.00
451.78	842.00
451.91	822.50
452.04	803.00
452.17	931.00
452.30	932.00
452.43	822.00
452.56	822.00
452.69	901.00
452.82	811.00
452.95	878.50
453.08	815.00
453.21	778.00
453.34	889.50
453.47	809.00
453.60	880.50
453.73	942.00
453.86	884.50
453.99	857.50
454.12	852.00
454.25	850.50
454.38	865.00
454.52	801.50
454.65	828.00
454.78	820.00
454.91	791.50
455.04	803.00
455.17	794.50
455.30	812.00
455.43	912.50
455.56	831.00
455.69	794.00
455.82	866.00
455.95	875.00
456.08	789.50
456.21	781.50
456.34	777.00
456.47	780.00
456.60	832.00
456.73	811.50
456.86	825.00
456.99	875.50
457.12	808.00
457.25	809.00
457.38	913.00
457.51	879.50
457.64	850.00
457.77	824.50
457.90	847.00
458.03	844.50
458.16	836.00
458.29	837.50
458.42	839.00
458.55	764.50
458.68	804.00
458.81	826.00
458.94	913.00
459.07	949.00
459.20	804.00
459.33	796.00
459.46	905.00
459.59	940.00
