Wavelength (nm)	Intensity
377.35	817.00
377.48	593.67
377.62	594.33
377.75	624.00
377.88	850.67
378.02	834.67
378.15	823.67
378.28	794.33
378.41	876.33
378.55	844.33
378.68	827.00
378.81	808.33
378.95	848.67
379.08	835.00
379.21	801.00
379.35	857.00
379.48	859.33
379.61	920.00
379.74	831.33
379.88	804.00
380.01	889.67
380.14	949.33
380.28	871.00
380.41	790.33
380.54	854.00
380.68	863.67
380.81	769.33
380.94	854.67
381.07	916.00
381.21	910.67
381.34	820.33
381.47	763.00
381.61	988.00
381.74	844.67
381.87	796.67
382.00	856.33
382.14	926.67
382.27	882.67
382.40	802.33
382.54	887.33
382.67	906.33
382.80	813.33
382.93	800.67
383.07	823.00
383.20	834.33
383.33	876.33
383.47	802.33
383.60	792.33
383.73	993.00
383.86	876.00
384.00	828.33
384.13	820.67
384.26	872.00
384.40	886.00
384.53	835.33
384.66	863.67
384.79	852.67
384.93	819.00
385.06	819.33
385.19	844.67
385.33	966.33
385.46	873.33
385.59	808.67
385.72	843.33
385.86	802.67
385.99	825.33
386.12	819.67
386.25	793.00
386.39	879.00
386.52	888.33
386.65	827.00
386.79	827.00
386.92	823.00
387.05	937.67
387.18	793.67
387.32	806.67
387.45	871.67
387.58	857.33
387.71	809.67
387.85	809.67
387.98	862.67
388.11	882.00
388.25	842.00
388.38	822.00
388.51	877.33
388.64	883.33
388.78	807.67
388.91	791.33
389.04	829.33
389.17	955.67
389.31	838.00
389.44	866.33
389.57	908.67
389.70	860.00
389.84	809.00
389.97	810.00
390.10	815.00
390.24	868.67
390.37	816.00
390.50	805.33
390.63	910.33
390.77	833.67
390.90	836.33
391.03	829.33
391.16	793.33
391.30	818.67
391.43	812.00
391.56	817.33
391.69	809.67
391.83	903.00
391.96	846.33
392.09	817.33
392.22	935.67
392.36	875.67
392.49	799.00
392.62	827.00
392.75	854.00
392.89	911.67
393.02	802.67
393.15	802.67
393.28	782.33
393.42	932.67
393.55	788.00
393.68	806.33
393.81	774.67
393.95	830.67
394.08	815.67
394.21	822.00
394.34	880.67
394.48	875.33
394.61	864.33
394.74	842.00
394.87	889.33
395.01	856.67
395.14	863.67
395.27	809.33
395.40	937.67
395.54	942.67
395.67	841.67
395.80	823.67
395.93	873.33
396.07	823.33
396.20	813.33
396.33	760.67
396.46	818.33
396.59	830.33
396.73	819.00
396.86	794.67
396.99	897.00
397.12	855.67
397.26	844.00
397.39	833.33
397.52	1162.33
397.65	943.67
397.79	835.00
397.92	821.00
398.05	895.33
398.18	827.67
398.32	829.67
398.45	866.67
398.58	868.67
398.71	872.67
398.84	795.00
398.98	829.67
399.11	870.33
399.24	867.67
399.37	820.33
399.51	799.00
399.64	847.00
399.77	853.00
399.90	834.00
400.03	828.00
400.17	793.00
400.30	898.33
400.43	874.00
400.56	832.00
400.70	842.33
400.83	817.33
400.96	802.00
401.09	836.33
401.23	855.33
401.36	906.67
401.49	816.33
401.62	837.67
401.75	831.67
401.89	813.00
402.02	834.00
402.15	826.33
402.28	855.67
402.41	864.00
402.55	811.67
402.68	826.33
402.81	913.00
402.94	880.33
403.08	805.33
403.21	789.67
403.34	877.33
403.47	873.00
403.60	812.00
403.74	852.00
403.87	882.33
404.00	822.33
404.13	812.33
404.26	789.00
404.40	807.67
404.53	854.00
404.66	825.00
404.79	793.67
404.93	880.33
405.06	851.00
405.19	781.67
405.32	834.33
405.45	862.33
405.59	878.33
405.72	832.67
405.85	797.33
405.98	1024.00
406.11	808.67
406.25	803.00
406.38	826.67
406.51	876.00
406.64	833.67
406.77	785.33
406.91	786.33
407.04	866.33
407.17	835.67
407.30	846.00
407.43	830.67
407.57	924.67
407.70	902.00
407.83	800.67
407.96	819.33
408.09	798.67
408.23	933.33
408.36	826.00
408.49	815.67
408.62	962.67
408.75	850.67
408.89	803.33
409.02	848.33
409.15	841.33
409.28	931.67
409.41	860.33
409.55	808.67
409.68	959.33
409.81	865.33
409.94	818.00
410.07	830.00
410.20	847.33
410.34	830.33
410.47	836.67
410.60	845.33
410.73	892.00
410.86	810.67
411.00	839.00
411.13	800.33
411.26	849.33
411.39	842.33
411.52	857.67
411.66	810.00
411.79	826.67
411.92	821.00
412.05	832.00
412.18	832.67
412.31	864.00
412.45	868.33
412.58	867.33
412.71	799.33
412.84	866.00
412.97	930.00
413.11	842.33
413.24	846.00
413.37	880.67
413.50	949.67
413.63	853.33
413.76	817.33
413.90	882.00
414.03	834.00
414.16	820.33
414.29	856.33
414.42	847.67
414.56	957.67
414.69	823.33
414.82	831.00
414.95	840.67
415.08	865.67
415.21	840.33
415.35	843.67
415.48	768.00
415.61	895.33
415.74	886.67
415.87	795.33
416.00	864.00
416.14	978.00
416.27	841.33
416.40	813.00
416.53	843.67
416.66	873.00
416.79	845.67
416.93	800.33
417.06	903.67
417.19	845.33
417.32	830.00
417.45	813.00
417.58	797.33
417.72	901.33
417.85	809.00
417.98	822.33
418.11	886.00
418.24	826.67
418.37	815.67
418.51	832.67
418.64	844.00
418.77	923.67
418.90	853.33
419.03	796.67
419.16	857.00
419.29	879.33
419.43	814.67
419.56	791.33
419.69	958.67
419.82	895.67
419.95	836.33
420.08	879.33
420.22	913.00
420.35	972.33
420.48	871.67
420.61	818.33
420.74	793.67
420.87	874.67
421.00	796.67
421.14	819.67
421.27	888.33
421.40	923.33
421.53	851.33
421.66	834.67
421.79	842.33
421.93	848.33
422.06	838.00
422.19	819.00
422.32	890.67
422.45	891.67
422.58	842.33
422.71	811.33
422.85	897.33
422.98	898.33
423.11	793.00
423.24	792.67
423.37	802.00
423.50	811.00
423.63	838.00
423.77	805.67
423.90	816.00
424.03	869.33
424.16	859.00
424.29	828.67
424.42	793.67
424.55	816.67
424.69	797.33
424.82	834.67
424.95	861.00
425.08	829.00
425.21	863.33
425.34	817.00
425.47	846.33
425.60	863.67
425.74	790.67
425.87	816.33
426.00	853.00
426.13	862.00
426.26	813.67
426.39	809.33
426.52	834.00
426.66	914.67
426.79	865.67
426.92	815.00
427.05	952.33
427.18	905.33
427.31	840.33
427.44	837.67
427.57	811.33
427.71	838.33
427.84	794.33
427.97	834.33
428.10	912.67
428.23	855.00
428.36	831.33
428.49	750.33
428.62	987.00
428.76	948.33
428.89	856.67
429.02	793.33
429.15	840.33
429.28	935.67
429.41	825.67
429.54	831.67
429.67	819.33
429.81	868.33
429.94	838.67
430.07	818.67
430.20	890.33
430.33	917.00
430.46	801.67
430.59	808.67
430.72	835.33
430.85	795.00
430.99	821.33
431.12	807.00
431.25	908.00
431.38	923.00
431.51	845.67
431.64	839.00
431.77	927.67
431.90	931.00
432.03	839.00
432.17	805.00
432.30	848.33
432.43	861.67
432.56	839.33
432.69	864.33
432.82	853.67
432.95	899.67
433.08	836.67
433.21	840.00
433.35	831.67
433.48	839.67
433.61	799.33
433.74	823.00
433.87	815.33
434.00	886.33
434.13	812.67
434.26	860.67
434.39	873.33
434.53	884.00
434.66	824.67
434.79	822.33
434.92	824.67
435.05	919.00
435.18	815.67
435.31	861.00
435.44	903.67
435.57	849.67
435.70	831.00
435.84	802.33
435.97	920.00
436.10	979.33
436.23	823.67
436.36	796.67
436.49	822.33
436.62	869.33
436.75	831.00
436.88	862.00
437.01	821.67
437.14	815.33
437.28	795.67
437.41	812.33
437.54	902.33
437.67	888.67
437.80	818.33
437.93	790.33
438.06	974.33
438.19	902.33
438.32	810.33
438.45	796.33
438.58	869.33
438.72	930.33
438.85	889.33
438.98	822.33
439.11	867.00
439.24	914.67
439.37	897.33
439.50	871.00
439.63	912.00
439.76	843.33
439.89	809.00
440.02	828.33
440.15	875.67
440.29	918.67
440.42	841.33
440.55	837.00
440.68	935.67
440.81	984.33
440.94	851.67
441.07	843.33
441.20	947.67
441.33	860.67
441.46	826.00
441.59	814.33
441.72	839.33
441.85	870.00
441.99	875.00
442.12	873.33
442.25	941.33
442.38	880.33
442.51	853.00
442.64	796.67
442.77	850.00
442.90	843.33
443.03	795.33
443.16	832.67
443.29	855.00
443.42	917.67
443.55	821.67
443.68	832.00
443.82	805.00
443.95	835.67
444.08	826.67
444.21	830.33
444.34	819.33
444.47	843.67
444.60	838.67
444.73	847.33
444.86	844.33
444.99	934.00
445.12	866.33
445.25	851.67
445.38	861.00
445.51	893.00
445.64	849.33
445.78	814.00
445.91	790.67
446.04	967.00
446.17	890.67
446.30	783.67
446.43	879.67
446.56	866.00
446.69	806.00
446.82	812.67
446.95	888.67
447.08	900.00
447.21	843.00
447.34	826.33
447.47	905.33
447.60	898.33
447.73	846.33
447.86	872.67
447.99	853.00
448.13	869.00
448.26	884.33
448.39	828.33
448.52	885.33
448.65	888.33
448.78	837.67
448.91	824.33
449.04	882.67
449.17	828.67
449.30	865.33
449.43	848.00
449.56	848.00
449.69	923.00
449.82	838.67
449.95	802.33
450.08	906.33
450.21	892.00
450.34	838.00
450.47	838.00
450.60	890.33
450.73	852.33
450.87	833.33
451.00	857.67
451.13	887.67
451.26	1018.33
451.39	831.67
451.52	868.67
451.65	854.33
451.78	842.33
451.91	831.33
452.04	823.00
452.17	943.33
452.30	947.33
452.43	832.33
452.56	829.33
452.69	903.00
452.82	824.00
452.95	876.00
453.08	815.33
453.21	776.33
453.34	900.00
453.47	820.67
453.60	900.00
453.73	948.67
453.86	891.00
453.99	860.33
454.12	863.00
454.25	845.33
454.38	875.00
454.52	804.33
454.65	827.67
454.78	828.67
454.91	790.00
455.04	827.33
455.17	806.00
455.30	827.00
455.43	908.00
455.56	835.67
455.69	801.67
455.82	878.67
455.95	870.33
456.08	806.33
456.21	803.00
456.34	795.00
456.47	792.00
456.60	823.67
456.73	814.33
456.86	840.67
456.99	881.33
457.12	821.00
457.25	836.00
457.38	911.33
457.51	892.67
457.64	851.00
457.77	831.33
457.90	848.67
458.03	826.33
458.16	833.67
458.29	833.00
458.42	850.67
458.55	789.00
458.68	815.33
458.81	839.67
458.94	920.67
459.07	964.33
459.20	817.33
459.33	818.67
459.46	926.67
459.59	957.00
459.72	914.00
459.85	839.33
459.98	935.67
460.11	887.67
460.24	850.67
460.37	801.00
460.50	897.33
460.63	864.33
460.76	831.33
460.89	848.33
461.02	863.67
461.15	898.00
461.28	842.67
461.41	832.00
461.54	933.00
461.67	817.00
461.80	845.33
461.93	892.33
462.06	875.33
462.19	915.67
462.32	837.67
462.45	827.33
462.58	893.67
462.71	849.33
462.84	842.33
462.97	784.00
463.10	837.33
463.23	862.33
463.36	877.67
463.49	861.00
463.62	797.33
463.75	867.67
463.88	831.67
464.01	845.00
464.14	807.00
464.27	958.00
464.40	838.33
464.53	840.00
464.66	892.33
464.79	880.67
464.92	858.67
465.05	820.00
465.18	852.33
465.31	855.00
465.44	833.00
465.57	828.00
465.70	840.00
465.83	975.67
465.96	856.00
466.09	820.67
466.22	912.00
466.35	881.67
466.48	830.67
466.61	834.33
466.74	853.33
466.87	902.67
467.00	880.33
467.13	866.33
467.26	899.67
467.39	806.67
467.52	809.33
467.65	836.33
467.78	929.33
467.91	849.67
468.04	854.00
468.17	824.67
468.30	832.67
468.43	805.67
468.56	824.67
468.69	863.00
468.82	894.00
468.95	814.00
469.08	836.67
469.21	837.67
469.34	892.67
469.47	969.33
469.60	940.00
469.73	850.67
469.86	872.00
469.99	906.67
470.11	830.33
470.24	837.00
470.37	896.67
470.50	866.33
470.63	828.33
470.76	842.33
470.89	905.00
471.02	979.67
471.15	847.67
471.28	841.67
471.41	968.33
471.54	893.00
471.67	841.00
471.80	788.33
471.93	909.00
472.06	888.00
472.19	837.00
472.32	826.00
472.45	975.00
472.58	904.00
472.71	863.00
472.84	836.00
472.97	832.67
473.10	806.00
473.23	892.67
473.36	812.67
473.49	933.33
473.62	906.33
473.74	882.00
473.87	904.33
474.00	832.33
474.13	842.33
474.26	866.00
474.39	882.67
474.52	867.33
474.65	848.00
474.78	861.00
474.91	805.00
475.04	887.67
475.17	992.67
475.30	883.33
475.43	871.33
475.56	920.67
475.69	873.67
475.82	892.00
475.95	828.33
476.08	942.67
476.21	885.33
476.34	896.00
476.46	891.67
476.59	940.00
476.72	855.33
476.85	849.33
476.98	831.00
477.11	933.00
477.24	880.00
477.37	800.00
477.50	841.33
477.63	872.67
477.76	843.33
477.89	805.33
478.02	828.00
478.15	875.33
478.28	872.00
478.41	879.67
478.54	844.33
478.66	908.00
478.79	868.00
478.92	853.33
479.05	868.00
479.18	886.00
479.31	839.33
479.44	839.67
479.57	829.67
479.70	847.00
479.83	878.00
479.96	858.33
480.09	880.67
480.22	1005.67
480.35	994.00
480.48	920.67
480.60	879.33
480.73	853.00
480.86	906.67
480.99	857.00
481.12	863.00
481.25	870.00
481.38	946.00
481.51	859.67
481.64	865.33
481.77	898.33
481.90	871.33
482.03	874.67
482.16	857.67
482.29	938.67
482.41	883.33
482.54	893.33
482.67	850.67
482.80	870.33
482.93	930.67
483.06	835.33
483.19	932.33
483.32	916.00
483.45	871.33
483.58	888.00
483.71	890.00
483.84	924.00
483.97	913.67
484.09	870.33
484.22	860.00
484.35	848.33
484.48	832.33
484.61	849.33
484.74	855.67
484.87	904.00
485.00	833.33
485.13	891.33
485.26	842.33
485.39	906.67
485.52	872.00
485.64	942.33
485.77	902.33
485.90	936.33
486.03	851.00
486.16	898.00
486.29	846.67
486.42	881.33
486.55	903.00
486.68	868.00
486.81	905.67
486.94	899.00
487.06	870.33
487.19	896.33
487.32	902.33
487.45	890.00
487.58	859.33
487.71	886.00
487.84	837.33
487.97	923.67
488.10	939.67
488.23	861.00
488.35	825.67
488.48	884.33
488.61	834.00
488.74	857.67
488.87	861.33
489.00	894.33
489.13	984.33
489.26	915.67
489.39	916.00
489.52	922.00
489.64	917.00
489.77	885.33
489.90	886.00
490.03	888.00
490.16	861.67
490.29	870.67
490.42	854.67
