Wavelength (nm)	Intensity
377.35	814.00
377.48	604.00
377.62	586.00
377.75	619.00
377.88	853.00
378.02	840.00
378.15	829.00
378.28	790.00
378.41	901.00
378.55	853.00
378.68	829.00
378.81	812.00
378.95	846.00
379.08	820.00
379.21	797.00
379.35	853.00
379.48	851.00
379.61	924.00
379.74	817.00
379.88	821.00
380.01	900.00
380.14	967.00
380.28	881.00
380.41	795.00
380.54	859.00
380.68	879.00
380.81	779.00
380.94	855.00
381.07	909.00
381.21	921.00
381.34	822.00
381.47	778.00
381.61	994.00
381.74	849.00
381.87	794.00
382.00	848.00
382.14	945.00
382.27	881.00
382.40	799.00
382.54	894.00
382.67	901.00
382.80	817.00
382.93	818.00
383.07	834.00
383.20	851.00
383.33	876.00
383.47	812.00
383.60	787.00
383.73	988.00
383.86	876.00
384.00	831.00
384.13	828.00
384.26	868.00
384.40	881.00
384.53	829.00
384.66	863.00
384.79	844.00
384.93	822.00
385.06	830.00
385.19	846.00
385.33	952.00
385.46	860.00
385.59	803.00
385.72	844.00
385.86	810.00
385.99	823.00
386.12	830.00
386.25	797.00
386.39	892.00
386.52	902.00
386.65	821.00
386.79	804.00
386.92	805.00
387.05	937.00
387.18	784.00
387.32	799.00
387.45	880.00
387.58	857.00
387.71	834.00
387.85	804.00
387.98	855.00
388.11	887.00
388.25	855.00
388.38	839.00
388.51	868.00
388.64	886.00
388.78	826.00
388.91	787.00
389.04	847.00
389.17	960.00
389.31	840.00
389.44	863.00
389.57	907.00
389.70	879.00
389.84	822.00
389.97	820.00
390.10	810.00
390.24	866.00
390.37	825.00
390.50	820.00
390.63	910.00
390.77	850.00
390.90	852.00
391.03	839.00
391.16	788.00
391.30	830.00
391.43	828.00
391.56	818.00
391.69	813.00
391.83	899.00
391.96	837.00
392.09	809.00
392.22	948.00
392.36	864.00
392.49	798.00
392.62	827.00
392.75	879.00
392.89	914.00
393.02	796.00
393.15	796.00
393.28	795.00
393.42	932.00
393.55	793.00
393.68	806.00
393.81	780.00
393.95	836.00
394.08	809.00
394.21	797.00
394.34	892.00
394.48	878.00
394.61	878.00
394.74	852.00
394.87	893.00
395.01	874.00
395.14	862.00
395.27	811.00
395.40	940.00
395.54	946.00
395.67	832.00
395.80	816.00
395.93	868.00
396.07	823.00
396.20	814.00
396.33	776.00
396.46	830.00
396.59	829.00
396.73	819.00
396.86	802.00
396.99	880.00
397.12	870.00
397.26	850.00
397.39	834.00
397.52	1145.00
397.65	950.00
397.79	824.00
397.92	816.00
398.05	875.00
398.18	799.00
398.32	838.00
398.45	877.00
398.58	869.00
398.71	874.00
398.84	768.00
398.98	820.00
399.11	880.00
399.24	878.00
399.37	831.00
399.51	793.00
399.64	833.00
399.77	831.00
399.90	825.00
400.03	820.00
400.17	790.00
400.30	892.00
400.43	874.00
400.56	838.00
400.70	848.00
400.83	818.00
400.96	803.00
401.09	844.00
401.23	850.00
401.36	913.00
401.49	805.00
401.62	843.00
401.75	839.00
401.89	813.00
402.02	817.00
402.15	822.00
402.28	871.00
402.41	854.00
402.55	809.00
402.68	821.00
402.81	912.00
402.94	880.00
403.08	795.00
403.21	771.00
403.34	859.00
403.47	870.00
403.60	816.00
403.74	856.00
403.87	862.00
404.00	804.00
404.13	805.00
404.26	775.00
404.40	790.00
404.53	851.00
404.66	813.00
404.79	778.00
404.93	881.00
405.06	858.00
405.19	793.00
405.32	844.00
405.45	866.00
405.59	881.00
405.72	815.00
405.85	795.00
405.98	1015.00
406.11	809.00
406.25	811.00
406.38	814.00
406.51	877.00
406.64	839.00
406.77	778.00
406.91	798.00
407.04	861.00
407.17	819.00
407.30	842.00
407.43	842.00
407.57	908.00
407.70	900.00
407.83	815.00
407.96	831.00
408.09	814.00
408.23	931.00
408.36	819.00
408.49	824.00
408.62	960.00
408.75	866.00
408.89	804.00
409.02	853.00
409.15	830.00
409.28	924.00
409.41	886.00
409.55	825.00
409.68	961.00
409.81	862.00
409.94	807.00
410.07	829.00
410.20	850.00
410.34	845.00
410.47	848.00
410.60	846.00
410.73	868.00
410.86	804.00
411.00	833.00
411.13	809.00
411.26	850.00
411.39	840.00
411.52	849.00
411.66	824.00
411.79	819.00
411.92	804.00
412.05	827.00
412.18	831.00
412.31	870.00
412.45	861.00
412.58	857.00
412.71	792.00
412.84	853.00
412.97	932.00
413.11	834.00
413.24	858.00
413.37	889.00
413.50	935.00
413.63	845.00
413.76	819.00
413.90	880.00
414.03	822.00
414.16	811.00
414.29	849.00
414.42	840.00
414.56	949.00
414.69	812.00
414.82	829.00
414.95	849.00
415.08	873.00
415.21	837.00
415.35	852.00
415.48	763.00
415.61	883.00
415.74	892.00
415.87	791.00
416.00	856.00
416.14	954.00
416.27	854.00
416.40	816.00
416.53	855.00
416.66	874.00
416.79	835.00
416.93	800.00
417.06	905.00
417.19	849.00
417.32	829.00
417.45	809.00
417.58	802.00
417.72	900.00
417.85	810.00
417.98	826.00
418.11	881.00
418.24	836.00
418.37	811.00
418.51	836.00
418.64	845.00
418.77	935.00
418.90	858.00
419.03	807.00
419.16	877.00
419.29	895.00
419.43	811.00
419.56	784.00
419.69	946.00
419.82	897.00
419.95	842.00
420.08	885.00
420.22	918.00
420.35	977.00
420.48	884.00
420.61	839.00
420.74	788.00
420.87	880.00
421.00	798.00
421.14	822.00
421.27	900.00
421.40	928.00
421.53	861.00
421.66	822.00
421.79	833.00
421.93	841.00
422.06	820.00
422.19	812.00
422.32	895.00
422.45	934.00
422.58	859.00
422.71	836.00
422.85	892.00
422.98	885.00
423.11	788.00
423.24	787.00
423.37	810.00
423.50	836.00
423.63	846.00
423.77	800.00
423.90	827.00
424.03	872.00
424.16	865.00
424.29	835.00
424.42	785.00
424.55	830.00
424.69	804.00
424.82	836.00
424.95	844.00
425.08	817.00
425.21	870.00
425.34	806.00
425.47	859.00
425.60	877.00
425.74	798.00
425.87	818.00
426.00	851.00
426.13	862.00
426.26	801.00
426.39	802.00
426.52	827.00
426.66	920.00
426.79	859.00
426.92	819.00
427.05	955.00
427.18	905.00
427.31	825.00
427.44	830.00
427.57	825.00
427.71	847.00
427.84	792.00
427.97	839.00
428.10	922.00
428.23	848.00
428.36	806.00
428.49	745.00
428.62	987.00
428.76	954.00
428.89	842.00
429.02	781.00
429.15	837.00
429.28	951.00
429.41	828.00
429.54	832.00
429.67	827.00
429.81	887.00
429.94	829.00
430.07	818.00
430.20	887.00
430.33	922.00
430.46	809.00
430.59	810.00
430.72	855.00
430.85	799.00
430.99	835.00
431.12	806.00
431.25	902.00
431.38	923.00
431.51	839.00
431.64	862.00
431.77	927.00
431.90	933.00
432.03	840.00
432.17	797.00
432.30	857.00
432.43	866.00
432.56	825.00
432.69	857.00
432.82	869.00
432.95	900.00
433.08	856.00
433.21	835.00
433.35	843.00
433.48	836.00
433.61	809.00
433.74	826.00
433.87	797.00
434.00	862.00
434.13	813.00
434.26	849.00
434.39	877.00
434.53	891.00
434.66	845.00
434.79	816.00
434.92	819.00
435.05	906.00
435.18	822.00
435.31	861.00
435.44	909.00
435.57	847.00
435.70	822.00
435.84	818.00
