Wavelength (nm)	Intensity
377.35	816.80
377.48	595.20
377.62	606.20
377.75	624.60
377.88	853.20
378.02	821.60
378.15	831.00
378.28	793.80
378.41	882.60
378.55	850.80
378.68	829.80
378.81	808.00
378.95	839.40
379.08	836.80
379.21	796.20
379.35	853.20
379.48	854.40
379.61	917.40
379.74	824.60
379.88	816.40
380.01	893.80
380.14	956.20
380.28	884.00
380.41	801.40
380.54	858.00
380.68	869.20
380.81	775.20
380.94	855.40
381.07	914.40
381.21	915.00
381.34	836.00
381.47	776.80
381.61	990.80
381.74	847.00
381.87	789.20
382.00	851.00
382.14	930.80
382.27	881.00
382.40	798.20
382.54	896.80
382.67	899.20
382.80	805.80
382.93	805.60
383.07	831.20
383.20	836.00
383.33	866.40
383.47	805.00
383.60	787.20
383.73	990.80
383.86	873.00
384.00	825.60
384.13	821.20
384.26	873.20
384.40	893.20
384.53	830.60
384.66	874.20
384.79	859.80
384.93	822.00
385.06	823.80
385.19	844.20
385.33	963.00
385.46	875.60
385.59	801.40
385.72	843.80
385.86	796.20
385.99	824.60
386.12	822.00
386.25	796.80
386.39	892.40
386.52	899.20
386.65	824.20
386.79	812.20
386.92	816.80
387.05	928.40
387.18	787.80
387.32	795.20
387.45	866.00
387.58	859.40
387.71	823.40
387.85	805.40
387.98	856.60
388.11	876.20
388.25	847.00
388.38	837.00
388.51	873.20
388.64	890.80
388.78	813.60
388.91	790.80
389.04	831.60
389.17	956.40
389.31	842.40
389.44	860.40
389.57	908.40
389.70	873.00
389.84	820.40
389.97	810.40
390.10	823.60
390.24	870.60
390.37	827.80
390.50	809.00
390.63	910.80
390.77	845.00
390.90	844.80
391.03	826.00
391.16	790.60
391.30	820.40
391.43	820.80
391.56	818.00
391.69	805.60
391.83	896.80
391.96	843.80
392.09	822.60
392.22	937.00
392.36	871.80
392.49	803.00
392.62	820.20
392.75	866.20
392.89	903.40
393.02	802.00
393.15	795.40
393.28	796.00
393.42	934.40
393.55	788.20
393.68	810.80
393.81	768.40
393.95	827.60
394.08	807.20
394.21	805.20
394.34	882.40
394.48	875.40
394.61	868.20
394.74	845.20
394.87	881.80
395.01	856.80
395.14	864.80
395.27	810.40
395.40	941.20
395.54	937.20
395.67	831.80
395.80	820.00
395.93	874.80
396.07	821.40
396.20	808.00
396.33	767.60
396.46	824.40
396.59	833.80
396.73	824.20
396.86	797.60
396.99	892.60
397.12	860.40
397.26	850.60
397.39	830.40
397.52	1156.20
397.65	954.00
397.79	836.00
397.92	822.40
398.05	887.20
398.18	815.80
398.32	827.20
398.45	861.00
398.58	857.60
398.71	865.00
398.84	783.60
398.98	827.40
399.11	877.20
399.24	869.80
399.37	823.40
