Wavelength (nm)	Intensity
377.35	827.00
377.48	827.00
377.62	611.00
377.75	627.00
377.88	862.00
378.02	851.00
378.15	839.00
378.28	804.00
378.41	900.00
378.55	850.00
378.68	826.00
378.81	797.00
378.95	838.00
379.08	845.00
379.21	809.00
379.35	866.00
379.48	853.00
379.61	940.00
379.74	826.00
379.88	811.00
380.01	898.00
380.14	970.00
380.28	875.00
380.41	800.00
380.54	847.00
380.68	862.00
380.81	776.00
380.94	870.00
381.07	922.00
381.21	931.00
381.34	849.00
381.47	779.00
381.61	1020.00
381.74	861.00
381.87	792.00
382.00	861.00
382.14	949.00
382.27	894.00
382.40	809.00
382.54	910.00
382.67	927.00
382.80	827.00
382.93	809.00
383.07	829.00
383.20	853.00
383.33	889.00
383.47	834.00
383.60	797.00
383.73	999.00
383.86	877.00
384.00	833.00
384.13	822.00
384.26	869.00
384.40	909.00
384.53	826.00
384.66	873.00
384.79	862.00
384.93	833.00
385.06	819.00
385.19	837.00
385.33	952.00
385.46	876.00
385.59	809.00
385.72	862.00
385.86	804.00
385.99	845.00
386.12	836.00
386.25	817.00
386.39	901.00
386.52	904.00
386.65	844.00
386.79	828.00
386.92	817.00
387.05	919.00
387.18	777.00
387.32	800.00
387.45	892.00
387.58	872.00
387.71	821.00
387.85	829.00
387.98	868.00
388.11	886.00
388.25	852.00
388.38	838.00
388.51	874.00
388.64	895.00
388.78	810.00
388.91	792.00
389.04	838.00
389.17	978.00
389.31	845.00
389.44	872.00
389.57	917.00
389.70	877.00
389.84	817.00
389.97	801.00
390.10	837.00
390.24	878.00
390.37	823.00
390.50	816.00
390.63	908.00
390.77	839.00
390.90	841.00
391.03	833.00
391.16	796.00
391.30	840.00
391.43	825.00
391.56	829.00
391.69	817.00
391.83	909.00
391.96	843.00
392.09	827.00
392.22	931.00
392.36	875.00
392.49	807.00
392.62	822.00
392.75	858.00
392.89	923.00
393.02	808.00
393.15	802.00
393.28	805.00
393.42	943.00
393.55	790.00
393.68	817.00
393.81	760.00
393.95	814.00
394.08	818.00
394.21	832.00
394.34	894.00
394.48	869.00
394.61	857.00
394.74	858.00
394.87	915.00
395.01	879.00
395.14	883.00
395.27	821.00
395.40	936.00
395.54	938.00
395.67	851.00
395.80	816.00
395.93	860.00
396.07	821.00
396.20	811.00
396.33	773.00
396.46	837.00
396.59	825.00
396.73	825.00
396.86	797.00
396.99	891.00
397.12	869.00
397.26	860.00
397.39	835.00
397.52	1160.00
397.65	964.00
397.79	840.00
397.92	829.00
398.05	882.00
398.18	813.00
398.32	832.00
398.45	869.00
398.58	874.00
398.71	882.00
398.84	775.00
398.98	820.00
399.11	885.00
399.24	876.00
399.37	838.00
399.51	793.00
399.64	845.00
399.77	845.00
399.90	839.00
400.03	837.00
400.17	808.00
400.30	917.00
400.43	874.00
400.56	824.00
400.70	831.00
400.83	806.00
400.96	810.00
401.09	848.00
401.23	857.00
401.36	934.00
401.49	824.00
401.62	842.00
401.75	828.00
401.89	806.00
402.02	830.00
402.15	839.00
402.28	878.00
402.41	865.00
402.55	814.00
402.68	818.00
402.81	924.00
402.94	898.00
403.08	806.00
403.21	794.00
403.34	876.00
403.47	883.00
403.60	821.00
403.74	861.00
403.87	884.00
404.00	831.00
404.13	802.00
404.26	793.00
