Wavelength (nm)	Intensity
377.35	816.00
377.48	683.67
377.62	637.33
377.75	626.33
377.88	867.33
378.02	846.00
378.15	833.33
378.28	806.00
378.41	891.33
378.55	858.00
378.68	835.00
378.81	820.00
378.95	845.67
379.08	840.67
379.21	789.67
379.35	854.67
379.48	861.67
379.61	916.00
379.74	835.33
379.88	821.00
380.01	913.00
380.14	967.33
380.28	888.00
380.41	796.67
380.54	865.33
380.68	877.00
380.81	777.33
380.94	878.00
381.07	917.00
381.21	929.33
381.34	837.33
381.47	773.67
381.61	992.00
381.74	850.33
381.87	791.67
382.00	859.67
382.14	936.00
382.27	887.67
382.40	807.33
382.54	911.33
382.67	918.00
382.80	813.00
382.93	814.33
383.07	830.33
383.20	837.67
383.33	879.33
383.47	810.33
383.60	784.33
383.73	998.00
383.86	885.33
384.00	833.33
384.13	821.00
384.26	877.67
384.40	908.00
384.53	838.00
384.66	871.00
384.79	857.00
384.93	829.67
385.06	822.67
385.19	849.67
385.33	969.33
385.46	876.67
385.59	811.33
385.72	859.00
385.86	798.67
385.99	831.33
386.12	821.33
386.25	802.33
386.39	898.67
386.52	919.00
386.65	828.33
386.79	818.67
386.92	817.33
387.05	932.00
387.18	787.00
387.32	797.67
387.45	889.00
387.58	851.33
387.71	816.00
387.85	811.33
387.98	869.67
388.11	883.00
388.25	846.33
388.38	840.67
388.51	881.33
388.64	892.67
388.78	818.67
388.91	788.33
389.04	840.00
389.17	964.00
389.31	842.00
389.44	876.00
389.57	925.67
389.70	877.33
389.84	822.00
389.97	810.67
390.10	834.33
390.24	880.67
390.37	827.67
390.50	815.33
390.63	922.00
390.77	848.33
390.90	844.67
391.03	827.67
391.16	802.67
391.30	829.33
391.43	820.00
391.56	823.33
391.69	815.67
391.83	897.00
391.96	847.00
392.09	826.33
392.22	946.33
392.36	877.00
392.49	813.00
392.62	826.67
392.75	874.33
392.89	922.00
393.02	803.00
393.15	805.33
393.28	793.33
393.42	929.67
393.55	789.00
393.68	826.00
393.81	776.67
393.95	825.00
394.08	807.00
394.21	814.33
394.34	880.00
394.48	878.00
394.61	869.00
394.74	854.33
394.87	901.33
395.01	869.67
395.14	864.33
395.27	811.67
395.40	952.67
395.54	953.67
395.67	846.67
395.80	830.00
395.93	880.67
396.07	823.67
396.20	812.33
396.33	764.33
396.46	831.67
396.59	842.33
396.73	835.33
396.86	810.33
396.99	906.67
397.12	862.00
397.26	855.33
397.39	835.00
397.52	1163.00
397.65	972.00
397.79	843.33
397.92	831.67
398.05	903.33
398.18	837.00
398.32	832.00
398.45	866.33
398.58	872.00
398.71	879.33
398.84	799.00
398.98	836.00
399.11	871.67
399.24	867.33
399.37	832.33
399.51	800.67
399.64	849.67
399.77	858.67
399.90	840.00
400.03	832.00
400.17	799.00
400.30	911.33
