Wavelength (nm)	Intensity
377.35	818.00
377.48	656.44
377.62	634.11
377.75	630.22
377.88	861.11
378.02	841.67
378.15	832.89
378.28	807.22
378.41	892.11
378.55	864.00
378.68	833.44
378.81	810.22
378.95	849.00
379.08	849.67
379.21	799.56
379.35	857.33
379.48	864.44
379.61	926.33
379.74	830.11
379.88	816.22
380.01	904.44
380.14	965.22
380.28	882.78
380.41	799.00
380.54	858.22
380.68	875.22
380.81	775.78
380.94	872.56
381.07	924.11
381.21	925.56
381.34	833.33
381.47	780.89
381.61	997.67
381.74	855.56
381.87	795.11
382.00	858.33
382.14	939.11
382.27	888.44
382.40	803.22
382.54	900.56
382.67	920.11
382.80	812.67
382.93	814.00
383.07	833.11
383.20	849.00
383.33	889.67
383.47	813.11
383.60	789.89
383.73	1004.22
383.86	884.67
384.00	829.11
384.13	820.44
384.26	879.67
384.40	899.78
384.53	841.44
384.66	873.11
384.79	861.00
384.93	834.89
385.06	828.44
385.19	847.78
385.33	974.00
385.46	877.44
385.59	813.11
385.72	857.67
385.86	802.00
385.99	834.78
386.12	822.89
386.25	802.11
386.39	892.33
386.52	902.78
386.65	838.33
386.79	816.11
386.92	820.78
387.05	930.78
387.18	790.67
387.32	805.67
387.45	885.11
387.58	858.11
387.71	825.89
387.85	812.89
387.98	864.00
388.11	882.56
388.25	847.56
388.38	840.00
388.51	878.89
388.64	890.56
388.78	818.22
388.91	790.67
389.04	836.89
389.17	964.00
389.31	846.44
389.44	870.11
389.57	916.22
389.70	885.22
389.84	818.00
389.97	808.44
390.10	826.89
390.24	881.22
390.37	831.44
390.50	815.11
390.63	920.56
390.77	847.44
390.90	847.56
391.03	838.67
391.16	796.33
391.30	826.11
391.43	824.33
391.56	822.33
391.69	810.11
391.83	903.67
391.96	851.22
392.09	822.89
392.22	947.11
392.36	874.78
392.49	807.56
392.62	830.67
392.75	867.11
392.89	915.33
393.02	807.78
393.15	805.00
393.28	795.67
393.42	939.11
393.55	787.22
393.68	822.33
393.81	770.78
393.95	825.56
394.08	809.78
394.21	813.78
394.34	892.78
394.48	877.33
394.61	865.56
394.74	847.22
394.87	899.44
395.01	871.67
395.14	867.67
395.27	807.78
395.40	941.89
395.54	950.44
395.67	841.78
395.80	822.33
395.93	880.89
396.07	824.00
396.20	813.11
396.33	772.00
396.46	826.00
396.59	846.22
396.73	831.56
396.86	802.89
396.99	906.44
397.12	862.67
397.26	852.89
397.39	831.33
397.52	1171.56
397.65	965.11
397.79	840.67
397.92	831.11
398.05	906.22
398.18	831.44
398.32	837.11
398.45	868.67
398.58	872.00
398.71	876.89
398.84	788.22
398.98	831.44
399.11	879.56
399.24	875.44
399.37	829.89
399.51	798.78
399.64	849.56
399.77	851.22
399.90	833.78
400.03	832.11
400.17	800.11
400.30	917.33
400.43	868.11
400.56	841.33
400.70	852.00
400.83	818.11
400.96	809.78
401.09	842.33
401.23	858.78
401.36	919.00
401.49	817.67
401.62	837.78
401.75	846.33
401.89	814.56
402.02	834.11
402.15	836.44
402.28	868.33
402.41	864.78
402.55	821.44
402.68	829.89
402.81	919.33
402.94	893.22
403.08	811.44
403.21	797.89
403.34	888.22
403.47	887.89
403.60	823.89
403.74	862.33
403.87	889.89
404.00	816.89
404.13	815.78
404.26	789.44
404.40	810.44
404.53	865.44
404.66	826.33
404.79	798.33
404.93	892.56
405.06	862.78
405.19	788.33
405.32	843.78
405.45	869.33
405.59	888.89
405.72	840.00
405.85	801.56
405.98	1022.67
406.11	820.78
406.25	812.78
406.38	828.67
406.51	880.89
406.64	849.89
406.77	798.56
406.91	795.78
407.04	866.22
407.17	837.00
407.30	848.22
407.43	828.67
407.57	929.44
407.70	903.56
407.83	809.11
407.96	837.00
408.09	811.00
408.23	947.11
408.36	832.44
408.49	817.67
408.62	965.00
408.75	867.67
408.89	815.33
409.02	853.44
409.15	857.33
409.28	939.89
409.41	867.22
409.55	811.67
409.68	977.89
409.81	869.11
409.94	815.22
410.07	842.78
410.20	855.11
410.34	845.11
410.47	841.33
410.60	847.89
410.73	883.56
410.86	818.33
411.00	837.44
411.13	810.22
411.26	862.11
411.39	856.00
411.52	857.22
411.66	827.33
411.79	831.22
411.92	813.56
412.05	838.44
412.18	824.44
412.31	871.22
412.45	886.44
412.58	876.78
412.71	797.89
412.84	867.00
412.97	932.11
413.11	842.67
413.24	847.00
413.37	898.00
413.50	961.33
413.63	852.78
413.76	823.22
413.90	885.22
414.03	840.44
414.16	826.33
414.29	856.67
414.42	852.00
414.56	968.78
414.69	828.78
414.82	837.89
414.95	850.67
415.08	876.22
415.21	836.78
415.35	855.44
415.48	770.22
415.61	907.89
415.74	897.00
415.87	796.67
416.00	868.89
416.14	975.44
416.27	848.67
416.40	811.78
416.53	841.67
416.66	879.11
416.79	849.78
416.93	804.22
417.06	908.78
417.19	856.67
417.32	831.67
417.45	816.78
417.58	802.00
417.72	907.00
417.85	817.44
417.98	839.22
418.11	891.22
418.24	836.00
418.37	820.78
418.51	842.11
418.64	857.78
418.77	934.33
418.90	853.89
419.03	798.11
419.16	866.78
419.29	903.22
419.43	818.89
419.56	805.89
419.69	967.67
419.82	902.78
419.95	838.22
420.08	888.00
420.22	930.22
420.35	984.44
420.48	888.44
420.61	826.89
420.74	790.00
420.87	889.56
421.00	806.67
421.14	824.11
421.27	894.78
421.40	931.78
421.53	870.78
421.66	842.67
421.79	851.11
421.93	851.67
422.06	832.44
422.19	814.44
422.32	903.33
422.45	898.67
422.58	852.22
422.71	822.11
422.85	897.89
422.98	903.44
423.11	805.78
423.24	794.44
423.37	814.22
423.50	830.78
423.63	838.22
423.77	804.44
423.90	822.78
424.03	878.67
424.16	868.44
424.29	832.00
424.42	792.56
424.55	818.78
424.69	808.56
424.82	838.22
424.95	866.89
425.08	826.78
425.21	859.00
425.34	818.11
425.47	850.33
425.60	873.44
425.74	789.22
425.87	832.44
426.00	846.67
426.13	866.89
426.26	806.89
426.39	806.67
426.52	839.78
426.66	927.56
426.79	871.89
426.92	813.33
427.05	964.00
427.18	915.44
427.31	831.22
427.44	833.78
427.57	821.11
427.71	852.11
427.84	803.78
427.97	838.67
428.10	921.00
428.23	862.44
428.36	827.67
428.49	748.89
428.62	987.44
428.76	959.89
428.89	860.44
429.02	798.22
429.15	847.78
429.28	959.22
429.41	824.22
429.54	831.78
429.67	833.11
429.81	882.56
429.94	840.11
430.07	816.78
430.20	899.78
430.33	916.89
430.46	804.89
430.59	805.00
430.72	848.78
430.85	801.44
430.99	833.67
431.12	805.89
431.25	915.00
431.38	931.89
431.51	850.67
431.64	847.00
431.77	935.33
431.90	933.00
432.03	841.33
432.17	814.11
432.30	857.67
432.43	878.00
432.56	845.33
432.69	870.11
432.82	867.22
432.95	925.78
433.08	843.67
433.21	840.11
433.35	838.22
433.48	854.22
433.61	801.11
433.74	828.11
433.87	821.56
434.00	898.00
434.13	813.44
434.26	868.67
434.39	870.33
434.53	896.44
434.66	835.78
434.79	839.00
434.92	836.89
435.05	934.78
435.18	829.67
435.31	860.00
435.44	917.89
435.57	865.44
435.70	846.11
435.84	807.00
435.97	924.22
436.10	978.11
436.23	828.89
436.36	814.44
436.49	840.67
436.62	875.33
436.75	838.00
436.88	865.44
437.01	829.78
437.14	815.56
437.28	793.89
437.41	821.78
437.54	924.78
437.67	895.22
437.80	824.33
437.93	795.22
438.06	988.78
438.19	907.44
438.32	808.89
438.45	815.78
438.58	881.11
438.72	938.56
438.85	891.00
438.98	835.89
439.11	876.33
439.24	931.22
439.37	908.00
439.50	870.89
439.63	912.22
439.76	833.44
439.89	812.33
440.02	825.89
440.15	882.89
440.29	932.56
440.42	843.56
440.55	840.78
440.68	948.56
440.81	993.78
440.94	857.56
441.07	847.44
441.20	961.78
441.33	874.89
441.46	835.00
441.59	816.44
441.72	855.22
441.85	872.67
441.99	884.00
442.12	881.89
442.25	956.89
442.38	888.22
442.51	867.56
442.64	797.33
442.77	855.33
442.90	841.11
443.03	802.22
443.16	827.00
443.29	866.33
443.42	935.89
443.55	832.33
443.68	850.22
443.82	805.56
443.95	839.00
444.08	840.22
444.21	839.56
444.34	828.78
444.47	852.89
444.60	846.78
444.73	852.33
444.86	856.78
444.99	932.22
445.12	872.56
445.25	853.11
445.38	876.33
445.51	907.44
445.64	857.67
445.78	816.89
445.91	794.22
446.04	975.67
446.17	887.44
446.30	800.89
446.43	878.67
446.56	869.78
446.69	821.00
446.82	822.56
446.95	904.67
447.08	930.67
447.21	856.00
447.34	822.22
447.47	907.00
447.60	900.67
447.73	844.89
447.86	879.11
447.99	862.11
448.13	874.11
448.26	890.33
448.39	836.44
448.52	902.22
448.65	907.67
448.78	845.56
448.91	837.11
449.04	887.11
449.17	835.33
449.30	874.89
449.43	855.00
449.56	860.11
449.69	924.44
449.82	838.00
449.95	803.89
450.08	917.67
450.21	894.11
450.34	851.00
450.47	840.67
450.60	898.22
450.73	868.89
450.87	838.22
451.00	857.22
451.13	896.89
451.26	1025.44
451.39	839.11
451.52	866.89
451.65	854.33
451.78	846.22
451.91	833.56
452.04	814.89
452.17	950.56
452.30	945.33
452.43	836.78
452.56	836.33
452.69	917.33
452.82	819.22
452.95	890.33
453.08	822.22
453.21	781.00
453.34	908.33
453.47	829.22
453.60	896.11
453.73	959.44
453.86	900.11
453.99	865.11
454.12	864.89
454.25	858.11
454.38	878.00
454.52	818.44
454.65	832.67
454.78	836.67
454.91	805.67
455.04	829.44
455.17	807.56
455.30	826.67
455.43	926.22
455.56	838.78
455.69	810.89
455.82	883.89
455.95	876.89
456.08	811.78
456.21	803.11
456.34	798.00
456.47	792.67
456.60	833.78
456.73	817.89
456.86	859.67
456.99	889.56
457.12	829.22
457.25	839.56
457.38	923.11
457.51	894.78
457.64	859.89
457.77	833.22
457.90	858.11
458.03	838.22
458.16	843.22
458.29	840.00
458.42	854.11
458.55	804.33
458.68	815.00
458.81	838.78
458.94	933.78
459.07	971.89
459.20	812.67
459.33	821.44
459.46	919.00
459.59	969.22
459.72	920.22
459.85	845.56
459.98	935.44
460.11	902.11
460.24	855.89
460.37	812.67
460.50	906.22
460.63	869.56
460.76	833.78
460.89	861.78
461.02	887.11
461.15	893.78
461.28	853.33
461.41	837.67
461.54	935.11
461.67	821.56
461.80	859.44
461.93	898.67
462.06	891.11
462.19	916.67
462.32	840.67
462.45	828.44
462.58	895.11
462.71	849.89
462.84	842.11
462.97	789.89
463.10	853.56
463.23	872.89
463.36	884.56
463.49	851.11
463.62	808.00
463.75	886.44
463.88	831.22
464.01	847.44
464.14	818.78
464.27	955.22
464.40	842.44
464.53	838.33
464.66	897.22
464.79	885.44
464.92	863.00
465.05	819.56
465.18	860.78
465.31	862.89
465.44	844.22
465.57	827.44
465.70	842.44
465.83	978.11
465.96	858.22
466.09	825.89
466.22	909.33
466.35	892.44
466.48	835.44
466.61	836.56
466.74	856.33
466.87	909.00
467.00	883.11
467.13	872.67
467.26	905.56
467.39	820.22
467.52	810.67
467.65	840.22
467.78	936.89
467.91	869.00
468.04	858.44
468.17	836.56
468.30	848.78
468.43	820.33
468.56	824.00
468.69	873.11
468.82	894.00
468.95	833.22
469.08	835.33
469.21	853.67
469.34	900.44
469.47	975.00
469.60	936.67
469.73	858.11
469.86	882.22
469.99	914.00
470.11	830.22
470.24	843.33
470.37	901.22
470.50	875.44
470.63	835.00
470.76	849.67
470.89	906.33
471.02	981.00
471.15	844.78
471.28	850.44
471.41	970.67
471.54	889.33
471.67	838.00
471.80	791.89
471.93	914.89
472.06	888.22
472.19	843.11
472.32	826.22
472.45	980.11
472.58	922.78
472.71	868.11
472.84	844.78
472.97	841.78
473.10	826.44
473.23	902.67
473.36	809.89
473.49	934.00
473.62	919.00
473.74	884.89
473.87	899.78
474.00	841.44
474.13	846.56
474.26	872.78
474.39	889.44
474.52	868.89
474.65	850.22
474.78	867.89
474.91	813.44
475.04	898.00
475.17	1006.67
475.30	888.56
475.43	884.11
475.56	930.00
475.69	874.89
475.82	888.33
475.95	832.78
476.08	947.44
476.21	877.33
476.34	904.33
476.46	901.89
476.59	948.11
476.72	864.11
476.85	851.44
476.98	834.00
477.11	928.22
477.24	876.00
477.37	808.67
477.50	849.33
477.63	886.44
477.76	838.67
477.89	797.11
478.02	824.67
478.15	870.89
478.28	861.33
478.41	887.11
478.54	851.22
478.66	921.78
478.79	867.00
478.92	861.44
479.05	869.78
479.18	886.11
479.31	841.00
479.44	838.22
479.57	835.22
479.70	863.78
479.83	895.00
479.96	856.22
480.09	892.00
480.22	1023.00
480.35	995.44
480.48	921.33
480.60	878.22
480.73	864.00
480.86	905.33
480.99	864.78
481.12	862.56
481.25	880.11
481.38	945.67
481.51	863.22
481.64	868.89
481.77	905.56
481.90	872.44
482.03	866.78
482.16	857.33
482.29	946.44
482.41	886.56
482.54	905.00
482.67	852.33
482.80	883.33
482.93	934.33
483.06	849.56
483.19	933.33
483.32	912.89
483.45	888.33
483.58	885.11
483.71	902.89
483.84	932.00
483.97	912.56
484.09	880.44
484.22	862.44
484.35	853.78
484.48	825.56
484.61	850.44
484.74	864.44
484.87	907.00
485.00	841.78
485.13	891.00
485.26	832.33
485.39	917.44
485.52	881.56
485.64	947.11
485.77	902.67
485.90	946.44
486.03	847.22
486.16	892.33
486.29	845.00
486.42	881.22
486.55	898.44
486.68	865.11
486.81	910.22
486.94	907.33
487.06	874.67
487.19	912.89
487.32	900.78
487.45	896.78
487.58	871.67
487.71	888.89
487.84	840.56
487.97	930.67
488.10	940.22
488.23	865.56
488.35	830.22
488.48	879.78
488.61	842.89
488.74	857.00
488.87	854.78
489.00	911.89
489.13	993.33
489.26	911.00
489.39	924.00
489.52	929.78
489.64	930.22
489.77	897.22
489.90	891.11
490.03	887.22
490.16	879.22
490.29	862.67
490.42	858.78
490.55	897.56
490.68	859.56
490.81	870.67
490.93	835.44
491.06	964.67
491.19	919.33
491.32	898.33
491.45	916.33
491.58	848.00
491.71	896.56
491.84	871.89
491.97	875.44
492.09	970.00
492.22	926.56
492.35	899.11
492.48	919.00
492.61	909.89
492.74	900.56
492.87	910.89
493.00	884.22
493.12	866.44
493.25	904.67
493.38	880.56
493.51	854.89
493.64	846.44
493.77	894.11
493.90	911.56
494.03	916.44
494.16	960.56
494.28	970.33
494.41	877.56
494.54	896.56
494.67	1026.22
494.80	989.44
494.93	898.22
495.06	907.00
495.19	928.11
495.31	901.33
495.44	878.11
495.57	862.00
495.70	930.22
495.83	898.00
495.96	857.56
496.09	898.44
496.22	983.78
496.34	1006.11
496.47	888.33
496.60	909.89
496.73	949.33
496.86	944.89
496.99	864.78
497.12	893.11
497.24	838.00
497.37	908.44
497.50	878.67
497.63	862.89
497.76	896.56
497.89	971.67
498.02	924.11
498.15	814.33
498.27	905.44
498.40	965.44
498.53	965.89
498.66	908.44
498.79	953.00
498.92	867.33
499.05	907.33
499.17	906.44
499.30	934.89
499.43	1004.22
499.56	914.56
499.69	846.89
499.82	927.78
499.95	893.00
500.07	869.11
500.20	900.22
500.33	951.89
500.46	1062.00
500.59	907.22
500.72	922.22
500.85	963.11
500.97	957.22
501.10	951.67
501.23	866.44
501.36	925.33
501.49	989.78
501.62	930.44
501.75	902.78
501.87	972.44
502.00	860.11
502.13	919.22
502.26	917.00
502.39	888.00
502.52	901.11
502.64	851.56
502.77	874.89
502.90	949.89
503.03	907.56
503.16	881.44
503.29	877.33
503.42	975.89
503.54	924.78
503.67	908.67
503.80	918.78
503.93	967.89
504.06	882.78
504.19	899.44
504.31	961.78
504.44	931.00
504.57	937.78
504.70	911.00
504.83	863.44
504.96	942.11
505.08	911.44
505.21	912.00
505.34	1020.44
505.47	974.44
505.60	954.00
505.73	964.56
505.85	952.67
505.98	1059.89
506.11	915.33
506.24	883.56
506.37	875.44
506.50	928.00
506.62	965.00
506.75	900.11
506.88	882.78
507.01	937.00
507.14	870.11
507.27	901.22
507.39	879.22
507.52	888.89
507.65	902.00
507.78	915.89
507.91	878.89
508.04	989.89
508.16	978.78
508.29	927.00
508.42	896.56
508.55	881.11
508.68	891.11
508.81	951.78
508.93	889.67
509.06	909.00
509.19	963.56
509.32	944.22
509.45	915.44
509.57	944.11
509.70	892.00
509.83	915.89
509.96	875.33
510.09	925.44
510.22	914.78
510.34	917.56
510.47	909.00
510.60	1029.11
510.73	938.11
510.86	940.22
510.98	897.33
511.11	900.33
511.24	977.89
511.37	942.89
511.50	904.56
511.63	937.11
511.75	933.78
511.88	915.11
512.01	945.00
512.14	932.22
512.27	946.22
512.39	918.00
512.52	907.44
512.65	940.22
512.78	891.11
512.91	922.89
513.03	919.44
513.16	969.33
513.29	940.67
513.42	908.22
513.55	879.67
513.67	943.56
513.80	875.78
513.93	892.11
514.06	903.33
514.19	941.44
514.31	945.56
514.44	959.00
514.57	910.56
514.70	935.22
514.83	987.00
514.95	902.67
515.08	930.00
515.21	955.78
515.34	940.89
515.47	923.11
515.59	895.00
515.72	952.78
515.85	959.44
515.98	977.11
516.11	928.11
516.23	971.11
516.36	1001.56
516.49	953.78
516.62	929.89
516.75	997.89
516.87	1001.44
517.00	902.78
517.13	944.33
517.26	991.89
517.39	959.33
517.51	871.00
517.64	926.56
517.77	1010.78
517.90	899.00
518.02	925.33
518.15	893.78
518.28	845.44
518.41	933.78
518.54	925.33
518.66	945.00
518.79	899.56
518.92	918.11
519.05	895.56
519.18	911.00
519.30	958.11
519.43	884.56
519.56	896.78
519.69	908.11
519.81	984.78
519.94	924.78
520.07	863.56
520.20	904.22
520.33	942.44
520.45	1003.00
520.58	930.33
520.71	943.11
520.84	981.56
520.96	956.33
521.09	926.22
521.22	897.67
521.35	972.33
521.48	971.56
521.60	913.44
521.73	933.33
521.86	999.78
521.99	1028.78
522.11	950.22
522.24	919.67
522.37	969.44
522.50	954.00
522.62	987.11
522.75	873.67
522.88	951.11
523.01	918.33
523.14	952.67
523.26	941.00
523.39	1016.11
523.52	915.67
523.65	1034.22
523.77	966.67
523.90	955.56
524.03	930.56
524.16	921.67
524.28	920.67
524.41	930.67
524.54	933.22
524.67	894.56
524.79	916.56
524.92	962.33
525.05	1018.44
525.18	900.56
525.31	974.22
525.43	903.33
525.56	1062.56
525.69	923.11
525.82	867.11
525.94	981.56
526.07	994.11
526.20	969.89
526.33	977.56
526.45	1074.44
526.58	1046.33
526.71	953.11
526.84	928.00
526.96	951.56
527.09	919.56
527.22	921.67
527.35	916.11
527.47	894.44
527.60	1017.11
527.73	907.44
527.86	955.11
527.98	958.78
528.11	971.11
528.24	894.11
528.37	920.11
528.49	898.11
528.62	943.89
528.75	962.33
528.88	905.22
529.00	976.78
529.13	998.44
529.26	939.89
529.39	972.89
529.51	1087.33
529.64	1058.44
529.77	923.67
529.90	928.11
530.02	935.11
530.15	916.67
530.28	868.00
530.40	909.67
530.53	946.56
530.66	975.22
530.79	928.11
530.91	938.44
531.04	916.00
531.17	948.00
531.30	923.89
531.42	937.00
531.55	949.78
531.68	1020.00
531.81	923.00
531.93	938.78
532.06	958.33
532.19	910.22
532.31	934.44
532.44	933.00
532.57	975.22
532.70	919.89
532.82	940.00
532.95	963.22
533.08	1017.00
533.21	985.00
533.33	911.44
533.46	918.00
533.59	930.56
533.71	1061.33
533.84	949.67
533.97	923.89
534.10	927.11
534.22	913.89
534.35	935.11
534.48	945.67
534.61	980.56
534.73	880.78
534.86	910.33
534.99	941.89
535.11	1002.22
535.24	960.33
535.37	927.00
535.50	906.22
535.62	915.67
535.75	1018.67
535.88	950.00
536.00	920.78
536.13	931.89
536.26	937.67
536.39	917.67
536.51	895.33
536.64	973.11
536.77	947.22
536.89	938.22
